accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.56,-0.42,0.77,-1.89,-0.98,0.60
0.56,-0.42,0.79,-1.76,-0.89,0.27
0.56,-0.42,0.79,-2.15,-0.73,0.43
0.56,-0.42,0.79,-2.09,-0.69,0.61
0.56,-0.42,0.78,-2.18,-1.05,0.50
0.55,-0.42,0.79,-1.94,-1.13,0.52
0.57,-0.42,0.78,-1.86,-0.79,0.73
0.56,-0.41,0.79,-1.91,-0.38,0.49
0.56,-0.42,0.79,-2.17,-0.72,0.20
0.56,-0.42,0.78,-2.34,-0.43,0.49
0.56,-0.42,0.78,-1.92,-1.01,0.55
0.56,-0.42,0.78,-2.49,-0.37,0.95
0.56,-0.42,0.79,-1.50,-0.44,0.93
0.57,-0.41,0.79,-1.69,-0.44,0.64
0.56,-0.42,0.79,-1.98,0.53,0.06
0.58,-0.42,0.78,-0.64,1.39,-0.26
0.58,-0.42,0.77,-0.47,0.64,0.38
0.57,-0.43,0.77,-0.49,1.01,1.60
0.55,-0.41,0.79,-0.81,-0.05,1.24
0.55,-0.40,0.80,-1.56,-1.95,-0.40
0.56,-0.41,0.79,-1.22,-1.56,-1.33
0.55,-0.43,0.79,-1.74,0.79,-1.24
0.55,-0.44,0.79,-1.79,2.32,-0.12
0.55,-0.44,0.77,-1.33,1.16,0.63
0.55,-0.42,0.78,-1.71,-0.06,1.24
0.56,-0.42,0.79,-2.46,-1.10,1.31
0.56,-0.41,0.79,-2.81,-0.78,1.21
0.56,-0.41,0.78,-2.31,0.14,1.11
0.56,-0.41,0.78,-2.02,1.15,1.10
0.57,-0.42,0.78,-1.71,1.21,1.15
0.57,-0.42,0.78,-1.56,0.61,1.19
0.57,-0.42,0.79,-1.71,-0.35,0.67
0.57,-0.42,0.78,-2.40,-1.05,0.87
0.57,-0.42,0.78,-1.86,-1.53,0.85
0.56,-0.42,0.79,-1.36,-1.57,0.40
0.56,-0.42,0.79,-1.62,-1.18,-0.31
0.56,-0.42,0.79,-1.62,-0.78,-0.75
0.58,-0.42,0.79,-1.36,-0.23,-0.70
0.57,-0.43,0.78,-1.82,0.05,0.06
0.55,-0.42,0.78,-1.88,0.23,0.76
0.56,-0.41,0.79,-1.45,-1.05,-0.02
0.56,-0.42,0.78,-1.13,-1.63,-0.02
0.56,-0.42,0.79,-1.42,-0.64,0.06
0.56,-0.42,0.80,-1.74,0.76,0.15
0.56,-0.42,0.79,-1.19,1.31,0.27
0.56,-0.42,0.78,-0.98,1.01,0.53
0.56,-0.42,0.78,-1.34,0.12,0.95
0.56,-0.43,0.78,-1.57,-0.06,1.13
0.55,-0.42,0.78,-2.26,-0.14,1.21
0.55,-0.42,0.79,-2.09,0.23,1.22
0.55,-0.42,0.79,-1.66,0.78,1.27
0.56,-0.42,0.78,-1.63,1.28,1.22
0.56,-0.42,0.78,-1.65,1.07,1.01
0.56,-0.42,0.79,-2.00,0.41,0.95
0.56,-0.42,0.79,-2.09,-0.14,0.70
0.57,-0.43,0.78,-1.82,-0.02,0.53
0.56,-0.43,0.78,-1.40,0.52,0.66
0.56,-0.43,0.79,-1.24,0.34,0.18
0.57,-0.42,0.78,-1.48,-0.24,-0.15
0.56,-0.42,0.79,-1.65,-0.70,-0.24
0.55,-0.43,0.79,-1.80,-0.79,-0.32
0.56,-0.42,0.78,-1.89,-0.81,-0.35
0.56,-0.41,0.78,-1.39,-0.29,-0.23
0.56,-0.42,0.78,-1.33,-0.12,-0.09
0.56,-0.42,0.78,-1.54,-0.44,-0.03
0.56,-0.43,0.79,-1.85,-0.58,0.18
0.56,-0.42,0.78,-1.86,-0.79,0.21
0.56,-0.42,0.78,-1.76,-0.67,0.17
0.56,-0.42,0.78,-1.62,-0.55,0.49
0.56,-0.42,0.78,-1.51,-0.58,0.29
0.56,-0.42,0.79,-1.45,-0.29,0.43
0.56,-0.42,0.77,-1.65,-0.46,0.61
0.55,-0.42,0.80,-1.66,-0.52,0.53
0.56,-0.42,0.78,-1.60,-0.46,0.46
0.56,-0.42,0.79,-1.53,-0.50,0.44
0.57,-0.42,0.78,-1.57,-0.53,0.17
0.57,-0.42,0.79,-1.45,-0.67,-0.09
0.56,-0.42,0.79,-1.57,-0.81,0.27
0.56,-0.42,0.78,-1.57,-0.73,-0.06
0.56,-0.42,0.79,-1.53,-0.95,-0.09
0.56,-0.42,0.79,-1.28,-0.60,0.15
0.56,-0.42,0.79,-1.33,-0.24,0.12
0.56,-0.41,0.79,-1.47,-0.27,-0.15
0.56,-0.41,0.78,-1.60,-0.27,-0.32
0.57,-0.42,0.78,-1.74,-0.20,-0.27
0.56,-0.42,0.79,-1.82,-0.34,-0.35
0.56,-0.42,0.78,-1.74,-0.37,0.06
0.56,-0.42,0.79,-1.68,-0.21,0.02
0.56,-0.41,0.78,-1.94,0.03,0.03
0.56,-0.42,0.78,-2.05,-0.27,-0.05
0.56,-0.42,0.78,-1.95,0.00,0.09
0.56,-0.42,0.78,-2.12,-0.50,0.46
0.57,-0.42,0.77,-1.65,-0.02,0.93
0.57,-0.42,0.80,-1.50,-0.44,0.75
0.56,-0.41,0.78,-1.63,0.06,0.20
0.57,-0.42,0.79,-0.81,1.37,-0.12
0.58,-0.42,0.77,-0.17,1.68,0.41
0.57,-0.42,0.78,0.08,1.02,1.39
0.54,-0.42,0.79,-1.05,0.99,2.00
0.55,-0.40,0.79,-1.31,-1.37,0.29
0.56,-0.41,0.80,-0.69,-2.55,-1.08
0.55,-0.42,0.80,-0.75,0.02,-1.31
0.56,-0.44,0.79,-1.16,2.63,-0.66
0.55,-0.43,0.77,-1.11,1.94,0.06
