accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.60,-0.18,0.84,-5.02,-3.05,9.01
0.61,-0.17,0.85,-4.84,-2.61,8.79
0.60,-0.18,0.86,-4.60,-2.44,8.02
0.60,-0.18,0.85,-4.38,-2.05,7.27
0.61,-0.18,0.84,-4.56,-1.91,7.42
0.62,-0.18,0.84,-4.75,-2.38,7.95
0.61,-0.17,0.84,-4.78,-2.24,7.22
0.61,-0.16,0.86,-4.20,-1.85,4.23
0.61,-0.18,0.86,-2.52,-0.93,1.53
0.61,-0.21,0.85,-2.32,0.02,1.15
0.59,-0.24,0.85,-3.42,0.60,2.31
0.58,-0.24,0.85,-4.29,-0.43,4.56
0.58,-0.22,0.85,-3.73,-1.65,6.18
0.57,-0.21,0.86,-2.99,-1.39,7.69
0.57,-0.22,0.87,-2.44,-1.25,8.92
0.58,-0.21,0.88,-3.50,-0.98,10.05
0.58,-0.21,0.86,-4.49,-1.76,10.75
0.60,-0.20,0.85,-4.89,-1.39,10.50
0.60,-0.19,0.84,-4.11,-1.63,10.09
0.61,-0.20,0.84,-2.82,-1.74,9.16
0.63,-0.20,0.83,-2.23,-2.15,8.14
0.63,-0.20,0.84,-3.15,-2.50,7.56
0.62,-0.20,0.83,-4.20,-2.21,6.46
0.62,-0.21,0.83,-3.02,-2.06,4.90
0.61,-0.22,0.85,-1.37,-1.95,3.45
0.61,-0.22,0.84,-1.27,-1.62,2.14
0.61,-0.23,0.85,-2.06,-2.06,0.58
0.61,-0.23,0.83,-2.95,-2.06,-0.37
0.62,-0.23,0.85,-2.60,-1.24,-0.40
0.62,-0.23,0.84,-1.44,-0.79,-1.08
0.62,-0.22,0.84,-1.33,-0.85,-2.18
0.62,-0.21,0.85,-1.11,-1.73,-2.55
0.60,-0.21,0.85,-1.11,-2.17,-2.99
0.60,-0.21,0.86,-1.89,-1.37,-3.28
0.60,-0.21,0.85,-2.05,-0.41,-2.87
0.59,-0.21,0.85,-1.28,-0.15,-2.37
0.59,-0.21,0.84,-0.93,-0.03,-1.60
0.59,-0.20,0.84,-0.92,-0.21,-1.07
0.59,-0.20,0.85,-1.02,-0.82,0.00
0.58,-0.21,0.84,-1.18,-1.02,0.61
0.58,-0.20,0.85,-0.53,-0.56,0.85
0.59,-0.20,0.85,-0.56,-0.02,1.04
0.59,-0.20,0.85,-0.93,0.40,0.89
0.59,-0.20,0.84,-1.51,0.31,0.55
0.59,-0.21,0.85,-1.92,0.00,0.03
0.60,-0.20,0.84,-1.77,-0.23,0.27
0.61,-0.21,0.85,-1.80,-0.55,0.47
0.60,-0.21,0.85,-1.56,-0.49,0.18
0.60,-0.21,0.85,-1.80,-0.47,0.18
0.61,-0.20,0.85,-2.06,-0.52,0.03
0.60,-0.20,0.85,-1.94,-0.60,-0.09
0.61,-0.20,0.85,-2.06,-0.89,-0.32
0.60,-0.20,0.85,-1.98,-1.07,-0.17
0.61,-0.20,0.85,-1.83,-1.24,-0.44
0.60,-0.20,0.86,-1.47,-0.98,-0.47
0.60,-0.20,0.85,-1.13,-1.15,-0.31
0.60,-0.19,0.85,-1.47,-0.92,-0.20
0.60,-0.20,0.85,-1.95,-1.27,0.00
0.60,-0.20,0.85,-2.23,-1.40,0.18
0.60,-0.21,0.85,-2.38,-1.63,0.37
0.60,-0.21,0.85,-2.27,-1.65,0.73
0.59,-0.20,0.85,-2.24,-1.80,1.10
0.60,-0.21,0.84,-1.94,-1.71,1.47
0.60,-0.20,0.85,-1.95,-1.74,1.51
0.60,-0.20,0.85,-1.94,-1.76,1.63
0.60,-0.21,0.85,-2.14,-1.74,1.82
0.60,-0.20,0.85,-2.32,-1.89,1.68
0.61,-0.20,0.84,-2.46,-1.76,1.71
0.60,-0.21,0.84,-2.73,-1.85,1.22
0.60,-0.22,0.84,-2.53,-1.77,1.11
0.61,-0.22,0.85,-2.56,-1.63,1.53
0.60,-0.21,0.84,-2.64,-1.71,1.50
0.60,-0.21,0.85,-2.61,-1.63,1.34
0.61,-0.21,0.86,-2.69,-1.31,1.04
0.60,-0.20,0.85,-2.96,-1.30,0.79
0.60,-0.21,0.85,-3.22,-1.07,0.76
0.61,-0.21,0.84,-3.44,-1.44,0.96
