accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.07,-0.46,0.95,-0.85,-1.21,-0.92
0.09,-0.47,0.95,-0.63,-1.48,-0.38
0.08,-0.48,0.94,-0.34,-3.16,0.00
0.07,-0.47,0.95,-2.31,-2.20,0.05
0.08,-0.47,0.95,-2.52,-2.03,-0.89
0.07,-0.46,0.95,-1.54,-1.27,-0.87
0.07,-0.46,0.95,-1.54,-1.27,-0.52
0.07,-0.46,0.96,-1.73,-1.05,-0.53
0.08,-0.46,0.95,-2.06,-0.32,-0.87
0.08,-0.46,0.95,-2.09,-0.27,-0.31
0.08,-0.46,0.95,-2.27,-0.92,-0.20
0.07,-0.46,0.95,-2.38,-1.19,0.09
0.07,-0.45,0.94,-2.31,-0.72,0.43
0.08,-0.46,0.95,-2.38,0.12,0.56
0.07,-0.46,0.95,-2.21,0.00,0.82
0.07,-0.46,0.95,-1.98,0.08,0.92
0.08,-0.47,0.95,-1.80,0.20,1.02
0.07,-0.46,0.96,-1.92,0.20,1.05
0.08,-0.46,0.95,-1.74,0.03,1.02
0.07,-0.46,0.95,-2.05,-0.03,0.90
0.09,-0.47,0.94,-2.03,-0.11,0.49
0.08,-0.46,0.96,-2.06,-0.26,0.02
0.08,-0.46,0.95,-1.88,-0.27,-0.43
0.08,-0.47,0.95,-1.88,0.08,-0.49
0.07,-0.47,0.95,-2.12,-0.14,-0.55
0.07,-0.47,0.95,-2.11,-0.31,-0.61
0.08,-0.47,0.96,-2.43,-0.37,-0.58
0.08,-0.46,0.96,-2.06,-0.64,-0.46
0.07,-0.46,0.95,-2.31,-0.63,0.08
0.08,-0.46,0.94,-2.27,-0.87,-0.08
0.08,-0.46,0.96,-1.97,-0.69,-0.02
0.08,-0.46,0.95,-1.92,-0.69,0.37
0.09,-0.47,0.95,-1.79,-0.61,0.37
0.08,-0.46,0.95,-1.82,-0.64,0.66
0.08,-0.46,0.94,-1.71,-0.64,0.70
0.07,-0.46,0.94,-1.92,-0.75,0.87
0.08,-0.46,0.95,-2.12,-0.67,0.50
0.08,-0.46,0.95,-1.83,-0.50,0.15
0.08,-0.47,0.96,-2.18,-0.60,0.18
0.08,-0.46,0.95,-2.18,-0.84,-0.12
0.08,-0.46,0.95,-1.97,-1.33,-0.20
0.08,-0.47,0.95,-1.91,-0.87,-0.12
0.08,-0.47,0.95,-1.91,-0.69,-0.12
0.07,-0.46,0.95,-2.18,-0.40,-0.24
0.07,-0.46,0.95,-2.00,-0.43,-0.35
0.08,-0.46,0.96,-1.65,-0.67,-0.47
0.09,-0.46,0.94,-1.31,-0.95,-0.29
0.08,-0.46,0.95,-1.39,-1.44,0.55
0.09,-0.45,0.96,-1.30,-1.80,0.63
0.09,-0.45,0.96,-1.15,-2.24,0.12
0.09,-0.45,0.96,-0.90,-2.31,0.49
0.10,-0.46,0.96,-0.26,-2.44,1.04
0.10,-0.46,0.96,0.93,-4.03,1.95
0.10,-0.46,0.97,1.47,-6.08,3.15
0.08,-0.45,0.96,-1.30,-6.31,2.96
0.08,-0.45,0.96,-1.86,-6.79,1.76
0.09,-0.46,0.95,0.76,-6.37,1.18
0.08,-0.46,0.96,2.35,-4.63,1.36
0.07,-0.47,0.94,2.52,-3.60,1.60
0.08,-0.47,0.93,1.36,-3.01,1.89
0.07,-0.47,0.93,-0.20,-3.28,1.66
0.06,-0.46,0.93,-1.25,-3.15,1.39
0.07,-0.47,0.95,-1.91,-2.73,1.24
0.07,-0.47,0.95,-2.95,-1.07,0.90
0.07,-0.46,0.94,-3.27,0.29,0.87
0.07,-0.47,0.95,-3.89,1.37,0.41
0.08,-0.46,0.94,-3.68,1.11,0.08
0.08,-0.46,0.95,-3.76,0.63,-0.24
0.09,-0.46,0.96,-3.54,0.70,-0.31
0.09,-0.46,0.95,-4.23,0.72,-0.34
0.09,-0.46,0.96,-4.70,0.17,-0.75
0.09,-0.46,0.96,-4.81,-1.34,-0.82
0.08,-0.46,0.96,-4.76,-2.81,-0.79
0.09,-0.46,0.96,-4.53,-2.64,-0.90
0.09,-0.46,0.95,-3.74,-1.28,-1.22
0.10,-0.47,0.95,-1.98,-0.15,-0.90
0.09,-0.47,0.96,-0.98,-0.72,-0.38
0.09,-0.48,0.94,-1.37,-2.27,-0.43
0.09,-0.47,0.95,-2.89,-1.60,-0.92
0.09,-0.46,0.96,-2.08,-1.34,-1.63
0.09,-0.47,0.95,-2.05,-1.21,-1.80
0.10,-0.47,0.96,-3.28,-1.60,-2.37
0.09,-0.47,0.95,-3.86,-1.63,-2.63
0.10,-0.47,0.93,-3.76,-1.88,-2.70
0.09,-0.47,0.94,-4.53,-2.32,-2.43
0.09,-0.47,0.95,-4.46,-2.87,-2.29
0.09,-0.47,0.94,-4.35,-2.35,-1.47
0.08,-0.47,0.94,-3.94,-1.66,-0.60
0.08,-0.46,0.94,-3.37,-0.99,-0.24
0.09,-0.46,0.95,-2.55,-0.93,0.03
0.09,-0.46,0.94,-1.39,-0.55,0.29
0.09,-0.46,0.94,-0.56,-0.03,0.06
0.10,-0.46,0.95,0.03,-0.11,-0.08
0.10,-0.47,0.94,-0.14,-0.24,-0.40
0.10,-0.47,0.94,-0.11,-0.43,-1.02
0.10,-0.46,0.95,-0.92,-0.95,-1.22
0.09,-0.46,0.95,-1.40,-1.42,-1.63
0.09,-0.46,0.95,-1.21,-1.11,-2.11
0.09,-0.46,0.96,-1.10,-0.64,-2.52
0.09,-0.46,0.95,-0.02,0.27,-2.73
0.09,-0.46,0.94,0.76,0.44,-2.66
0.09,-0.47,0.95,0.47,0.76,-2.89
0.09,-0.47,0.95,-0.61,0.44,-2.81
0.09,-0.46,0.94,-1.69,-0.24,-2.73
0.09,-0.46,0.94,-2.44,-0.47,-2.40
0.09,-0.45,0.94,-3.15,-0.40,-2.15
0.09,-0.46,0.95,-2.70,-0.38,-1.73
0.09,-0.45,0.94,-1.69,-0.69,-1.59
0.10,-0.45,0.95,-0.76,-0.47,-0.78
0.10,-0.45,0.96,-0.20,-0.90,-0.21
0.10,-0.45,0.96,0.23,-0.93,0.23
0.10,-0.46,0.96,0.12,-1.45,0.20
0.10,-0.46,0.96,0.11,-1.36,-0.03
0.10,-0.47,0.95,0.53,-1.69,0.08
0.11,-0.46,0.96,0.52,-1.65,-0.50
0.10,-0.46,0.96,0.37,-2.17,-0.95
0.11,-0.46,0.95,0.73,-2.09,-1.76
0.11,-0.47,0.95,1.34,-1.69,-2.52
0.10,-0.47,0.95,0.96,-1.13,-3.18
0.10,-0.47,0.95,-0.31,-1.02,-3.50
0.10,-0.47,0.95,-1.59,-1.18,-3.40
0.09,-0.46,0.94,-2.87,-1.22,-3.50
0.10,-0.46,0.95,-3.37,-0.82,-3.50
0.10,-0.45,0.95,-3.28,-0.23,-3.31
0.11,-0.46,0.93,-3.62,-0.49,-2.85
0.11,-0.45,0.96,-4.18,-1.40,-2.00
0.12,-0.45,0.96,-4.18,-2.60,-1.53
0.11,-0.44,0.96,-3.86,-3.05,-1.56
0.11,-0.45,0.95,-3.25,-2.60,-0.84
0.12,-0.46,0.96,-1.94,-2.69,-0.11
0.13,-0.46,0.94,-0.81,-4.17,0.64
0.12,-0.46,0.94,-0.93,-6.14,2.09
0.11,-0.45,0.95,-2.49,-5.77,2.50
0.10,-0.45,0.95,-1.60,-6.11,1.54
0.11,-0.46,0.95,0.38,-5.50,1.18
0.10,-0.46,0.95,0.78,-3.88,1.13
0.10,-0.47,0.94,-0.17,-3.74,1.13
0.10,-0.46,0.95,-0.75,-4.47,1.28
0.10,-0.47,0.94,-1.74,-4.67,1.30
0.10,-0.47,0.95,-1.94,-4.06,1.15
0.10,-0.46,0.95,-1.45,-3.68,0.64
0.10,-0.46,0.95,-1.69,-3.15,0.52
0.11,-0.46,0.95,-2.11,-2.24,0.17
0.11,-0.46,0.95,-1.59,-2.35,0.00
0.11,-0.46,0.94,-1.57,-2.44,-0.43
0.11,-0.46,0.93,-1.16,-2.79,-0.81
0.12,-0.45,0.94,-0.92,-2.69,-1.02
0.12,-0.46,0.95,-0.92,-2.90,-1.15
0.11,-0.46,0.94,-0.93,-2.76,-1.21
0.12,-0.46,0.94,-0.85,-2.84,-1.48
0.11,-0.45,0.95,-0.70,-2.84,-1.77
0.11,-0.46,0.95,-0.26,-1.97,-2.08
0.12,-0.46,0.94,-0.46,-1.22,-2.24
0.12,-0.47,0.94,-0.14,-0.37,-1.39
0.12,-0.47,0.95,0.00,-2.73,-0.31
0.12,-0.46,0.94,-2.73,-2.41,-0.14
0.12,-0.45,0.94,-3.01,-3.02,-0.64
0.12,-0.45,0.96,-1.44,-1.69,-0.67
0.12,-0.44,0.96,-0.56,-1.57,-0.24
0.13,-0.45,0.95,-0.82,-1.21,-0.49
0.13,-0.45,0.94,-0.70,-1.08,-0.09
0.13,-0.46,0.94,-0.63,-1.56,0.20
0.12,-0.46,0.94,-1.04,-1.85,0.15
0.12,-0.47,0.94,-1.45,-2.00,-0.03
0.12,-0.46,0.94,-1.85,-1.54,0.03
0.12,-0.46,0.94,-2.27,-0.72,0.18
0.12,-0.45,0.95,-1.92,-0.43,0.06
0.12,-0.45,0.94,-1.88,-0.32,-0.21
0.12,-0.46,0.94,-1.73,-0.15,-0.41
0.13,-0.46,0.94,-1.50,-0.18,-0.53
