accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.72,-0.58,0.38,-6.37,3.02,-0.58
0.73,-0.58,0.40,-6.61,4.78,-0.03
0.73,-0.57,0.38,-6.76,5.51,1.15
0.73,-0.57,0.39,-7.34,5.01,1.13
0.74,-0.58,0.39,-8.27,4.96,1.34
0.74,-0.57,0.39,-8.26,4.24,1.07
0.74,-0.58,0.40,-7.53,3.45,1.18
0.74,-0.57,0.40,-6.55,4.09,1.10
0.76,-0.57,0.40,-5.42,4.50,0.93
0.76,-0.57,0.40,-4.53,4.08,0.72
0.76,-0.57,0.40,-4.35,3.18,0.31
0.76,-0.58,0.39,-4.31,2.35,0.17
0.75,-0.58,0.38,-4.00,1.68,0.05
0.74,-0.58,0.39,-3.74,1.21,0.15
0.75,-0.57,0.39,-3.53,1.79,-0.05
0.75,-0.58,0.39,-3.30,2.29,0.11
0.75,-0.57,0.39,-2.15,2.40,-0.29
0.75,-0.57,0.40,-1.16,1.82,-0.27
0.75,-0.57,0.40,-0.89,0.96,-0.46
0.74,-0.57,0.40,-0.53,0.11,-0.44
0.73,-0.58,0.39,-0.02,-0.66,-0.53
0.73,-0.58,0.38,-0.21,-0.58,-0.08
0.74,-0.59,0.39,-0.78,0.34,0.50
0.74,-0.58,0.40,-1.69,0.85,1.27
0.73,-0.58,0.39,-2.26,0.61,1.50
0.73,-0.59,0.39,-2.79,-0.46,2.05
0.73,-0.58,0.41,-3.34,-1.18,2.11
0.74,-0.57,0.41,-3.25,-0.81,1.94
0.74,-0.57,0.40,-1.97,0.21,2.38
0.74,-0.56,0.38,-1.40,-0.67,2.14
0.75,-0.57,0.38,-2.55,-1.53,1.47
0.74,-0.58,0.42,-3.28,-1.56,2.27
0.71,-0.59,0.42,-1.57,-1.59,2.20
0.72,-0.57,0.42,0.49,-1.85,1.65
0.73,-0.59,0.40,-0.84,-1.10,2.60
0.73,-0.59,0.39,-2.53,-1.44,3.24
0.73,-0.59,0.39,-3.39,-1.54,3.40
0.72,-0.59,0.40,-3.54,-0.20,3.13
0.73,-0.58,0.41,-3.01,0.08,3.25
0.72,-0.59,0.41,-2.34,-0.53,3.68
0.73,-0.58,0.41,-2.31,-1.45,3.83
0.74,-0.58,0.40,-2.26,-1.86,3.33
0.73,-0.58,0.40,-1.60,-1.44,3.01
0.73,-0.58,0.40,-0.93,-1.30,2.67
0.73,-0.58,0.39,-0.84,-1.21,2.38
0.73,-0.58,0.40,-1.62,-1.24,2.43
0.73,-0.58,0.40,-1.97,-0.81,2.23
0.73,-0.58,0.39,-1.51,-0.44,1.88
0.73,-0.58,0.41,-0.58,-0.29,1.80
0.73,-0.59,0.39,-0.24,-0.03,2.02
0.73,-0.59,0.39,-0.26,-0.08,2.35
0.72,-0.59,0.38,0.27,-0.29,2.70
0.73,-0.59,0.37,-1.24,-1.98,2.99
0.73,-0.60,0.39,-3.73,-2.23,3.66
