accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.66,-0.50,0.69,1.36,-2.79,3.02
0.63,-0.49,0.71,3.07,-8.47,5.22
0.63,-0.50,0.74,15.47,-10.23,7.68
0.65,-0.52,0.67,17.11,-15.01,8.35
0.65,-0.54,0.63,16.21,-9.57,10.55
0.67,-0.55,0.60,20.40,-10.20,10.53
0.67,-0.55,0.61,24.06,-12.99,9.08
0.67,-0.52,0.53,11.79,-14.14,9.80
0.65,-0.53,0.56,8.26,-19.22,7.66
0.62,-0.57,0.59,10.55,-30.82,3.91
0.61,-0.60,0.56,5.39,-34.64,4.69
0.63,-0.59,0.56,7.62,-32.09,2.05
0.62,-0.56,0.56,8.61,-30.67,-1.39
0.58,-0.56,0.55,6.81,-31.28,-2.06
0.63,-0.62,0.52,4.21,-23.22,-2.38
0.68,-0.69,0.51,5.53,-20.11,-1.16
0.72,-0.63,0.45,-12.84,-43.07,-0.44
0.66,-0.51,0.45,-33.89,-66.18,1.53
0.60,-0.46,0.56,-41.63,-81.91,3.02
0.60,-0.40,0.69,-36.61,-72.98,-0.52
0.74,-0.33,0.73,-21.56,-41.59,-12.11
1.02,-0.22,0.67,-2.72,1.33,-28.53
1.20,-0.18,0.47,2.23,31.80,-33.86
1.19,-0.18,0.36,-2.90,19.80,-27.44
1.00,-0.27,0.36,-8.60,-19.76,-16.18
0.78,-0.45,0.52,-1.88,-59.44,-7.11
0.59,-0.64,0.67,12.61,-77.62,-2.06
0.56,-0.73,0.68,22.23,-69.11,1.56
0.67,-0.76,0.55,17.63,-40.38,4.63
0.82,-0.71,0.38,7.65,-12.93,5.25
0.94,-0.57,0.21,-1.71,-6.12,2.84
0.95,-0.43,0.16,-5.01,-15.97,-2.84
0.90,-0.38,0.23,-9.13,-24.64,-9.13
0.85,-0.37,0.34,-10.38,-25.63,-15.54
0.78,-0.40,0.42,-14.32,-17.82,-19.36
0.72,-0.42,0.45,-19.05,-7.11,-16.38
0.69,-0.42,0.49,-17.89,-1.57,-11.16
0.67,-0.39,0.50,-8.79,-1.95,-6.85
0.68,-0.38,0.52,4.89,-3.01,-6.12
0.72,-0.37,0.51,16.29,-2.14,-7.65
0.75,-0.38,0.45,20.56,-0.79,-9.48
0.77,-0.42,0.40,17.21,-0.31,-9.94
0.78,-0.44,0.37,11.79,1.89,-8.47
0.78,-0.47,0.39,10.06,4.02,-7.24
0.75,-0.51,0.41,10.32,7.73,-5.05
0.72,-0.53,0.44,6.14,11.34,-1.18
0.71,-0.54,0.47,-1.59,14.75,3.19
0.71,-0.54,0.51,-6.98,17.11,5.28
0.73,-0.52,0.52,-9.18,20.67,5.02
0.75,-0.49,0.53,-9.13,23.04,4.02
0.80,-0.48,0.51,-8.53,24.99,2.05
0.79,-0.50,0.51,-8.64,21.08,0.64
0.77,-0.52,0.51,-11.19,17.02,1.69
0.73,-0.54,0.52,-16.09,10.85,3.63
0.69,-0.55,0.53,-20.81,8.37,7.13
0.67,-0.58,0.55,-24.70,8.03,11.24
0.69,-0.57,0.56,-25.13,9.77,15.85
0.71,-0.52,0.60,-21.63,7.15,18.38
0.74,-0.45,0.60,-21.11,1.18,17.18
0.77,-0.42,0.59,-20.69,2.11,12.56
0.77,-0.44,0.58,-16.87,4.24,7.98
0.77,-0.48,0.58,-14.31,8.49,6.95
0.76,-0.53,0.56,-7.89,9.47,4.96
0.73,-0.55,0.51,-3.39,4.82,2.37
0.70,-0.57,0.51,-3.62,-1.40,-0.76
0.70,-0.57,0.50,-9.88,-0.46,-2.24
0.72,-0.53,0.49,-12.37,0.15,-2.38
0.74,-0.47,0.50,-9.91,-1.73,-2.50
0.74,-0.44,0.51,-5.86,-3.27,-3.66
0.74,-0.43,0.53,-4.12,-2.29,-5.59
0.75,-0.45,0.53,-5.57,-0.27,-7.56
0.76,-0.47,0.51,-4.82,3.94,-9.01
0.77,-0.49,0.50,-4.81,2.20,-8.67
