accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.51,-0.15,0.92,-2.05,-0.81,0.72
0.51,-0.15,0.91,-1.62,-0.52,0.84
0.51,-0.15,0.92,-1.57,-0.50,1.07
0.51,-0.15,0.91,-1.76,-0.37,1.15
0.52,-0.15,0.92,-2.23,-0.49,1.21
0.51,-0.15,0.92,-3.15,-0.40,1.15
0.52,-0.15,0.92,-3.05,-0.23,0.72
0.53,-0.15,0.91,-2.47,-0.52,1.21
0.53,-0.15,0.92,-2.18,-0.55,2.15
0.51,-0.15,0.92,-2.67,0.00,2.47
0.51,-0.14,0.92,-2.72,-0.50,1.62
0.51,-0.14,0.94,-1.73,-0.50,0.50
0.52,-0.15,0.93,-0.12,0.38,-0.82
0.50,-0.15,0.92,0.56,1.33,-1.62
0.52,-0.15,0.92,0.05,1.21,-1.11
0.52,-0.16,0.91,-0.55,0.06,0.09
0.51,-0.15,0.92,-1.39,-1.11,0.46
0.51,-0.14,0.91,-2.53,-1.69,0.44
0.51,-0.14,0.92,-3.48,-1.08,0.15
0.51,-0.14,0.92,-2.84,0.20,-0.47
0.51,-0.14,0.92,-1.65,0.56,-0.18
0.52,-0.15,0.93,-0.96,0.60,0.06
0.52,-0.15,0.91,-1.36,0.24,0.47
0.51,-0.15,0.91,-2.21,-0.37,1.16
0.52,-0.14,0.92,-2.87,-0.78,1.54
0.52,-0.14,0.91,-2.96,-0.90,1.68
0.52,-0.14,0.93,-2.26,-0.84,1.36
0.51,-0.15,0.92,-1.54,-0.50,0.85
0.52,-0.15,0.92,-1.25,-0.31,0.32
0.52,-0.15,0.92,-0.87,-0.03,-0.26
0.53,-0.15,0.92,-0.82,-0.08,0.26
0.51,-0.16,0.91,-1.80,-0.31,1.71
0.52,-0.15,0.91,-3.28,-0.76,1.83
0.52,-0.14,0.91,-3.39,-1.37,1.59
0.51,-0.14,0.92,-2.46,-0.63,0.84
0.51,-0.14,0.92,-1.66,0.37,-0.43
0.52,-0.14,0.92,-1.07,0.98,-0.50
0.52,-0.15,0.92,-0.73,1.25,0.32
0.52,-0.16,0.92,-0.63,0.84,0.61
0.51,-0.15,0.92,-1.98,-0.12,0.93
0.52,-0.15,0.92,-2.89,-0.52,0.95
0.52,-0.15,0.92,-2.64,-0.58,1.10
0.52,-0.15,0.92,-2.02,-0.15,0.87
0.52,-0.15,0.92,-1.73,0.05,0.72
0.52,-0.14,0.93,-1.92,0.49,0.47
0.52,-0.15,0.91,-1.85,0.03,0.50
0.52,-0.16,0.92,-1.94,-0.37,0.40
0.51,-0.16,0.92,-2.11,-0.17,0.90
0.51,-0.15,0.91,-2.34,-0.44,0.95
0.52,-0.15,0.93,-2.09,-0.34,0.85
0.52,-0.14,0.93,-1.69,-0.03,0.61
0.52,-0.14,0.92,-1.56,0.20,0.49
0.52,-0.15,0.92,-1.65,0.15,0.35
0.51,-0.15,0.92,-2.17,0.02,0.50
0.51,-0.14,0.92,-2.23,-0.27,0.46
0.51,-0.15,0.92,-2.26,-0.24,0.64
0.51,-0.15,0.92,-2.38,-0.38,0.58
0.52,-0.15,0.92,-2.15,-0.05,0.53
0.52,-0.15,0.92,-1.74,-0.11,0.50
0.52,-0.14,0.92,-1.74,-0.26,0.49
0.52,-0.14,0.92,-1.76,-0.55,0.43
0.52,-0.15,0.92,-1.86,-0.81,0.47
0.51,-0.15,0.92,-2.03,-0.81,0.60
0.52,-0.14,0.92,-1.77,-0.99,0.56
0.52,-0.15,0.93,-1.89,-0.78,0.55
0.51,-0.15,0.92,-1.83,-0.67,0.47
0.51,-0.15,0.92,-1.76,-0.70,0.43
0.52,-0.15,0.92,-1.66,-0.44,0.34
0.51,-0.15,0.92,-1.56,-0.50,0.52
0.52,-0.15,0.92,-1.73,-0.64,0.64
0.51,-0.15,0.92,-1.82,-0.55,0.78
0.51,-0.15,0.92,-2.18,-0.52,0.78
0.52,-0.14,0.93,-2.32,-0.06,0.70
0.51,-0.14,0.92,-2.12,-0.18,0.60
0.51,-0.15,0.93,-2.08,0.03,0.85
0.51,-0.15,0.92,-2.23,-0.38,1.22
0.52,-0.15,0.91,-2.40,-0.76,1.22
0.51,-0.14,0.93,-2.12,-0.26,1.30
0.52,-0.14,0.93,-2.87,-0.03,0.99
0.52,-0.14,0.91,-2.18,0.50,0.32
0.53,-0.15,0.91,-0.95,0.38,0.73
0.53,-0.15,0.91,-1.45,-0.12,1.82
0.52,-0.15,0.92,-2.50,-0.18,2.75
0.51,-0.15,0.92,-2.98,-0.18,2.27
0.51,-0.14,0.92,-2.47,-1.13,1.42
0.51,-0.14,0.93,-0.75,-0.11,0.05
0.51,-0.15,0.93,0.31,1.37,-0.89
0.52,-0.17,0.92,-0.40,1.79,-0.87
0.51,-0.17,0.91,-1.01,0.98,0.15
0.51,-0.16,0.91,-2.14,-0.43,0.95
0.50,-0.15,0.92,-3.48,-1.76,1.37
0.51,-0.15,0.94,-4.73,-1.25,1.05
0.50,-0.14,0.92,-3.95,0.12,0.50
0.51,-0.15,0.93,-2.31,0.81,0.35
0.51,-0.15,0.91,-1.02,0.92,0.75
0.51,-0.16,0.93,-1.21,0.52,1.05
0.52,-0.15,0.92,-2.31,-0.31,1.44
0.52,-0.16,0.92,-2.60,-0.82,1.54
0.52,-0.15,0.92,-2.50,-1.24,1.34
0.52,-0.15,0.93,-2.41,-0.99,1.22
0.51,-0.15,0.94,-1.54,-0.20,0.66
0.51,-0.15,0.92,-1.27,-0.67,0.08
0.52,-0.15,0.91,-1.15,-1.02,-0.55
0.52,-0.16,0.92,-1.33,-0.67,-0.60
0.52,-0.16,0.92,-1.88,-0.67,0.35
0.51,-0.16,0.90,-3.04,-0.78,0.85
0.52,-0.14,0.92,-3.19,-1.51,0.98
0.52,-0.14,0.93,-2.46,-1.36,0.69
0.52,-0.13,0.93,-1.82,-0.75,-0.47
0.52,-0.15,0.91,-1.25,0.05,-0.72
0.51,-0.15,0.91,-0.82,0.34,-0.37
0.51,-0.16,0.92,-0.84,0.27,0.41
0.51,-0.16,0.92,-1.62,-0.69,0.95
0.52,-0.15,0.92,-2.69,-1.10,1.08
0.51,-0.14,0.92,-2.85,-1.28,1.08
0.51,-0.15,0.93,-2.24,-0.50,0.98
0.51,-0.15,0.92,-1.80,-0.03,0.87
0.51,-0.15,0.91,-1.95,0.17,1.08
0.51,-0.15,0.92,-2.12,-0.06,0.99
0.52,-0.15,0.91,-2.29,-0.55,1.18
0.52,-0.15,0.93,-2.55,-1.16,1.33
0.52,-0.15,0.91,-2.40,-0.67,1.27
0.51,-0.15,0.92,-2.37,-0.75,1.33
0.52,-0.15,0.93,-2.06,-0.53,1.22
0.52,-0.16,0.93,-1.95,-0.41,0.85
0.52,-0.15,0.91,-2.03,-0.84,0.81
0.52,-0.15,0.92,-2.00,-0.82,0.89
0.52,-0.15,0.92,-2.34,-0.87,0.95
0.52,-0.15,0.92,-2.50,-0.70,0.89
0.51,-0.16,0.92,-2.37,-0.44,0.27
0.52,-0.15,0.92,-2.27,-0.50,0.35
0.51,-0.15,0.93,-2.18,-0.15,0.38
0.51,-0.15,0.91,-2.32,-0.38,0.60
0.51,-0.15,0.91,-2.58,-0.29,0.84
0.52,-0.15,0.91,-2.64,-0.24,0.93
0.52,-0.15,0.92,-2.50,-0.11,0.95
0.52,-0.14,0.92,-2.26,-0.31,1.04
0.52,-0.15,0.91,-1.97,-0.29,1.04
0.52,-0.16,0.92,-2.14,-0.41,0.99
0.52,-0.15,0.91,-2.43,-0.49,1.01
0.52,-0.15,0.92,-2.40,-0.75,1.05
0.52,-0.16,0.92,-1.83,-0.75,0.78
0.51,-0.16,0.92,-1.24,-0.27,0.79
0.52,-0.15,0.92,-1.76,-0.50,1.04
0.51,-0.15,0.92,-2.09,-0.49,1.15
0.52,-0.15,0.93,-2.31,-0.37,0.90
0.52,-0.14,0.92,-2.40,-0.53,0.73
