accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.64,-0.63,0.47,-0.73,-4.66,-0.37
0.63,-0.63,0.46,-1.91,-4.63,0.38
0.64,-0.64,0.46,-2.20,-3.07,1.69
0.63,-0.65,0.47,-1.53,-2.50,2.26
0.63,-0.64,0.47,-1.59,-2.12,3.05
0.64,-0.64,0.46,-2.53,-1.28,3.76
0.65,-0.64,0.46,-2.46,-1.48,3.53
0.66,-0.63,0.46,-1.97,-1.59,3.40
0.66,-0.64,0.47,-2.78,-2.43,3.94
0.65,-0.63,0.46,-3.51,-3.31,3.91
0.65,-0.62,0.48,-3.15,-3.39,2.75
0.66,-0.62,0.46,-2.60,-2.24,2.27
0.66,-0.64,0.47,-2.20,-1.28,2.50
0.65,-0.62,0.47,-2.32,-1.62,2.67
0.65,-0.63,0.46,-1.97,-2.17,2.47
0.65,-0.64,0.46,-1.16,-2.32,2.35
0.64,-0.64,0.47,-1.08,-2.12,2.40
0.64,-0.64,0.47,-2.03,-1.71,2.82
0.64,-0.64,0.46,-2.41,-1.08,3.28
0.63,-0.64,0.45,-1.86,-0.46,3.33
0.63,-0.64,0.46,-1.50,-0.35,3.71
0.63,-0.64,0.47,-1.86,-0.31,4.15
0.64,-0.64,0.46,-2.00,-0.35,4.27
0.63,-0.64,0.46,-1.86,-0.17,4.20
0.64,-0.64,0.46,-1.79,-0.03,4.23
0.64,-0.64,0.46,-1.91,0.38,4.20
0.63,-0.64,0.46,-2.02,0.53,4.20
0.64,-0.64,0.46,-2.17,0.37,4.08
0.63,-0.65,0.48,-2.40,0.55,4.11
0.63,-0.65,0.47,-2.67,0.64,4.18
0.63,-0.65,0.46,-2.96,0.70,4.18
0.63,-0.65,0.48,-2.89,1.18,4.15
0.63,-0.65,0.48,-2.85,1.15,4.14
0.64,-0.65,0.47,-2.72,0.85,3.82
0.64,-0.64,0.47,-2.89,0.72,3.57
0.64,-0.64,0.48,-3.10,0.53,3.45
0.64,-0.65,0.49,-2.93,-0.24,3.02
0.64,-0.64,0.47,-2.72,-0.34,2.66
0.64,-0.64,0.47,-2.32,-0.23,2.52
0.64,-0.64,0.48,-1.77,-0.18,2.24
0.64,-0.64,0.48,-1.47,-0.35,2.03
0.64,-0.65,0.47,-1.40,-0.61,1.95
0.64,-0.65,0.47,-1.68,-1.08,1.60
0.63,-0.65,0.48,-1.76,-1.44,1.33
0.63,-0.64,0.47,-1.54,-1.37,0.96
0.63,-0.65,0.46,-1.57,-1.50,0.72
