accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.68,-0.71,0.13,-1.97,0.44,2.17
0.69,-0.71,0.15,-1.69,0.17,1.42
0.69,-0.71,0.14,-2.27,-0.84,0.64
0.69,-0.70,0.12,-3.42,-0.60,0.21
0.70,-0.69,0.13,-3.79,0.12,-0.67
0.72,-0.69,0.12,-3.60,0.31,-1.86
0.72,-0.69,0.13,-3.42,0.75,-2.89
0.71,-0.68,0.14,-3.28,0.90,-2.95
0.72,-0.68,0.14,-3.25,1.07,-2.73
0.70,-0.69,0.13,-2.84,1.47,-2.47
0.71,-0.69,0.15,-1.57,1.25,-2.06
0.71,-0.69,0.15,-0.38,0.96,-1.79
0.70,-0.70,0.14,0.06,0.61,-1.22
0.70,-0.70,0.14,-0.05,0.11,-0.52
0.69,-0.71,0.15,-0.11,0.15,0.69
0.69,-0.71,0.13,0.47,-1.02,1.45
0.70,-0.70,0.12,-0.87,-2.02,1.40
0.70,-0.71,0.12,-2.75,-0.50,2.03
0.69,-0.70,0.14,-2.90,-0.12,1.80
0.70,-0.70,0.15,-1.15,-0.02,0.89
0.70,-0.70,0.14,-0.56,-0.90,-0.03
0.70,-0.70,0.13,-1.86,-1.44,0.40
0.69,-0.69,0.13,-2.84,-1.02,0.79
0.69,-0.70,0.13,-2.60,-0.96,0.61
0.71,-0.70,0.13,-1.69,-1.15,0.35
0.70,-0.70,0.14,-1.19,-0.56,0.44
0.69,-0.70,0.14,-1.24,-0.31,1.13
0.69,-0.69,0.13,-1.27,-0.15,1.07
0.70,-0.70,0.13,-1.25,0.05,0.98
0.70,-0.70,0.15,-1.02,0.21,1.05
0.70,-0.70,0.14,-0.93,-0.14,1.18
0.70,-0.70,0.13,-1.50,-0.02,1.16
0.70,-0.70,0.13,-1.92,-0.06,1.07
0.69,-0.71,0.13,-1.82,-0.35,0.92
0.69,-0.70,0.14,-1.50,-0.52,1.11
0.69,-0.70,0.14,-1.21,-0.18,1.30
0.69,-0.70,0.13,-1.45,-0.12,1.18
0.69,-0.70,0.14,-1.69,-0.37,0.82
0.69,-0.70,0.13,-1.56,-0.60,0.93
0.70,-0.70,0.14,-1.51,-0.50,0.78
0.70,-0.70,0.13,-1.60,-0.49,0.58
0.70,-0.70,0.14,-1.42,-0.47,0.18
0.70,-0.69,0.14,-1.54,-0.24,0.17
0.70,-0.69,0.13,-1.27,-0.34,-0.12
0.69,-0.70,0.13,-1.48,-0.17,-0.12
0.70,-0.70,0.13,-1.94,-0.32,-0.37
0.70,-0.70,0.13,-1.97,-0.44,-0.60
0.70,-0.70,0.14,-2.15,-0.49,-0.63
0.69,-0.69,0.14,-2.18,-0.47,-0.85
0.70,-0.69,0.14,-2.27,-0.05,-0.81
0.70,-0.70,0.14,-2.12,-0.03,-0.72
0.69,-0.70,0.14,-1.95,0.58,-0.81
0.70,-0.70,0.13,-1.85,0.72,-0.46
0.70,-0.70,0.14,-1.80,0.53,-0.08
0.69,-0.70,0.14,-2.15,-0.15,0.11
0.70,-0.70,0.14,-2.44,-0.27,0.43
0.70,-0.69,0.13,-2.38,0.05,0.72
0.70,-0.69,0.12,-1.91,-0.26,0.40
0.69,-0.70,0.14,-2.14,-1.15,0.24
0.69,-0.70,0.15,-2.47,-1.21,0.99
0.71,-0.70,0.14,-1.74,-0.75,1.62
0.72,-0.70,0.12,-1.37,-0.50,1.28
0.71,-0.69,0.10,-1.98,0.17,1.05
0.71,-0.68,0.13,-2.50,-0.52,0.23
0.69,-0.69,0.17,-2.50,0.53,-0.08
0.69,-0.69,0.17,-1.05,0.81,-0.52
0.71,-0.70,0.16,0.70,-0.49,-1.40
0.71,-0.71,0.14,1.10,-0.29,-0.75
0.69,-0.71,0.13,-1.01,0.78,0.67
0.69,-0.71,0.12,-2.26,0.69,0.50
0.69,-0.70,0.13,-2.17,0.23,-0.34
0.69,-0.71,0.15,-1.59,-0.41,-0.72
0.69,-0.71,0.15,-1.39,-0.41,0.20
0.69,-0.71,0.15,-1.68,0.11,0.93
0.70,-0.69,0.14,-1.80,0.78,0.75
0.70,-0.69,0.13,-2.14,0.85,0.24
0.70,-0.69,0.14,-2.43,0.27,0.38
0.70,-0.69,0.14,-2.63,-0.52,0.20
0.70,-0.70,0.14,-2.63,-0.26,0.44
0.70,-0.70,0.14,-2.08,0.23,0.61
0.70,-0.70,0.13,-1.05,0.26,0.50
0.70,-0.70,0.15,-0.40,0.29,0.44
0.70,-0.69,0.15,-0.61,0.38,0.56
0.70,-0.69,0.14,-1.08,-0.24,0.31
0.70,-0.70,0.14,-1.27,-0.37,0.37
0.71,-0.70,0.13,-0.55,-0.38,0.44
0.71,-0.70,0.13,-1.31,-2.31,0.09
0.71,-0.70,0.11,-2.99,-0.09,0.18
0.70,-0.70,0.14,-3.48,0.02,0.11
0.70,-0.69,0.14,-1.73,0.02,-0.70
0.72,-0.69,0.14,-0.64,-0.76,-1.16
0.70,-0.70,0.14,-1.62,-1.01,-0.89
0.69,-0.70,0.13,-3.48,-0.06,0.44
0.70,-0.70,0.13,-3.16,-0.29,0.20
0.70,-0.70,0.14,-1.94,-1.19,-0.15
0.70,-0.70,0.14,-1.73,-0.87,0.03
0.69,-0.70,0.14,-2.05,-0.15,0.93
0.70,-0.70,0.13,-2.18,0.09,1.24
0.70,-0.69,0.14,-1.51,0.02,1.07
0.70,-0.70,0.15,-1.27,-0.24,1.01
0.70,-0.69,0.13,-1.60,-0.58,1.02
0.70,-0.70,0.13,-2.00,-0.08,1.33
0.70,-0.69,0.13,-2.23,-0.26,1.05
0.70,-0.69,0.13,-1.97,-0.34,0.75
0.70,-0.69,0.14,-1.79,-0.50,0.24
0.70,-0.69,0.14,-1.63,-0.79,0.02
0.70,-0.70,0.13,-1.69,-0.53,-0.11
0.70,-0.69,0.14,-1.74,-0.12,0.08
0.70,-0.69,0.13,-1.47,0.02,0.02
0.70,-0.70,0.14,-1.34,-0.05,0.18
0.70,-0.69,0.13,-1.65,-0.18,0.18
0.71,-0.70,0.15,-1.54,-0.21,0.23
0.71,-0.69,0.14,-1.63,-0.31,-0.06
0.70,-0.69,0.14,-1.62,-0.41,-0.03
0.70,-0.70,0.14,-1.71,-0.50,0.20
0.70,-0.70,0.14,-2.00,-0.66,-0.02
0.71,-0.69,0.14,-2.34,-0.75,0.20
0.71,-0.69,0.14,-2.29,-0.84,0.29
0.70,-0.69,0.14,-1.98,-0.89,0.03
0.69,-0.70,0.14,-2.14,-0.82,0.06
0.70,-0.70,0.15,-1.79,-0.66,0.21
0.70,-0.70,0.14,-1.89,-0.53,0.41
0.71,-0.70,0.14,-1.92,-0.38,0.31
