accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.50,-0.30,0.88,-4.55,-2.98,-1.42
0.51,-0.30,0.88,-4.32,-3.45,0.34
0.51,-0.30,0.88,-4.20,-3.62,1.19
0.52,-0.30,0.89,-3.85,-3.77,1.27
0.53,-0.30,0.89,-3.56,-3.59,2.27
0.53,-0.30,0.89,-3.54,-3.73,2.06
0.54,-0.30,0.88,-3.86,-4.18,1.82
0.55,-0.30,0.87,-3.48,-4.79,1.05
0.56,-0.30,0.87,-3.44,-4.43,0.98
0.56,-0.31,0.88,-3.47,-3.91,2.12
0.55,-0.31,0.88,-3.08,-3.39,3.21
0.55,-0.29,0.87,-2.72,-2.99,3.08
0.55,-0.29,0.88,-1.15,-1.95,2.40
0.54,-0.29,0.88,-0.06,-1.94,0.93
0.53,-0.30,0.87,0.00,-2.47,-0.38
0.53,-0.31,0.86,0.58,-1.63,0.00
0.52,-0.31,0.86,1.27,0.75,0.60
0.52,-0.30,0.85,1.63,1.76,0.17
0.51,-0.30,0.86,1.10,1.37,-0.24
0.51,-0.31,0.86,0.37,0.70,-0.23
0.50,-0.30,0.86,-0.46,0.21,-0.27
0.50,-0.30,0.86,-0.63,0.79,-0.63
0.51,-0.29,0.85,-0.03,1.98,-1.31
0.51,-0.30,0.86,-0.52,2.50,-1.65
0.52,-0.30,0.87,-1.22,3.02,-1.98
0.52,-0.30,0.86,-1.73,2.70,-2.60
0.52,-0.30,0.87,-1.88,2.06,-2.67
0.53,-0.30,0.86,-2.17,1.42,-2.60
0.53,-0.30,0.87,-2.02,1.07,-2.95
0.53,-0.30,0.87,-2.15,0.82,-2.76
0.53,-0.30,0.87,-2.27,0.72,-2.52
0.54,-0.30,0.87,-2.44,0.32,-2.29
0.53,-0.30,0.87,-2.75,-0.35,-2.27
0.53,-0.30,0.87,-2.66,-0.38,-2.35
0.53,-0.29,0.87,-2.34,-0.38,-2.26
0.53,-0.30,0.86,-2.11,-0.95,-2.14
0.54,-0.29,0.87,-1.95,-1.24,-1.25
0.53,-0.30,0.86,-2.05,-1.27,-0.60
0.52,-0.29,0.85,-2.29,-1.71,0.18
0.52,-0.28,0.86,-2.82,-2.82,0.78
0.51,-0.29,0.88,-2.34,-3.79,1.05
0.52,-0.29,0.87,-1.79,-3.51,0.73
0.52,-0.30,0.87,-1.92,-2.23,1.54
0.54,-0.30,0.87,-1.71,-1.19,2.70
0.54,-0.30,0.86,-1.63,0.11,4.52
0.53,-0.30,0.87,-1.51,-0.69,4.84
0.53,-0.29,0.86,-1.28,-1.56,3.45
0.52,-0.30,0.87,-0.41,-2.31,1.85
0.52,-0.31,0.88,-0.17,-2.69,0.99
0.52,-0.32,0.86,-1.04,-3.02,0.78
0.52,-0.32,0.86,-2.05,-2.35,1.08
0.52,-0.32,0.86,-2.85,-1.22,1.42
0.52,-0.32,0.87,-3.28,-0.24,1.54
0.52,-0.31,0.87,-3.79,-1.62,1.98
0.51,-0.31,0.85,-4.11,-3.34,2.00
0.52,-0.31,0.87,-4.15,-3.07,2.00
0.53,-0.30,0.86,-3.74,-1.31,1.83
0.53,-0.29,0.87,-3.48,0.03,1.54
0.53,-0.30,0.86,-3.39,0.23,1.37
0.52,-0.29,0.87,-3.39,-0.98,1.11
0.53,-0.30,0.87,-3.30,-2.06,1.48
0.52,-0.30,0.87,-3.04,-2.53,1.74
0.51,-0.31,0.88,-2.84,-1.82,2.11
0.51,-0.30,0.87,-2.73,-1.51,2.37
0.51,-0.30,0.87,-2.21,-0.99,2.12
0.52,-0.30,0.88,-1.92,-0.95,1.47
0.53,-0.31,0.87,-2.73,-0.82,1.40
0.53,-0.31,0.86,-2.87,-0.18,2.44
0.54,-0.30,0.87,-2.78,-0.11,2.79
0.54,-0.29,0.86,-2.06,0.37,2.18
0.54,-0.29,0.88,-0.84,0.18,1.30
0.53,-0.31,0.87,-0.79,-0.79,0.29
0.53,-0.32,0.87,-1.28,-1.05,0.03
0.53,-0.32,0.86,-0.89,-0.08,0.41
0.54,-0.31,0.86,-1.08,0.73,0.34
0.53,-0.31,0.86,-1.59,0.78,0.03
0.52,-0.31,0.86,-1.68,-0.24,-0.34
0.52,-0.30,0.86,-1.59,-0.08,-0.81
0.53,-0.31,0.87,-1.50,0.03,-1.22
0.53,-0.31,0.85,-1.89,0.12,-1.37
0.53,-0.30,0.86,-1.88,0.50,-1.04
0.53,-0.31,0.87,-1.95,0.93,-0.96
0.53,-0.30,0.86,-2.27,1.11,-0.92
0.52,-0.30,0.87,-2.43,0.40,-0.92
0.53,-0.30,0.86,-2.29,0.55,-0.70
0.53,-0.30,0.87,-1.92,0.55,-0.38
0.53,-0.30,0.86,-1.45,0.46,-0.72
0.52,-0.31,0.87,-1.18,0.37,-0.43
0.53,-0.31,0.87,-1.42,0.84,-0.14
0.53,-0.30,0.86,-1.76,0.14,0.06
0.53,-0.31,0.87,-2.20,0.11,0.20
0.53,-0.31,0.87,-2.05,-0.23,0.26
0.53,-0.31,0.86,-1.98,0.12,0.14
0.52,-0.31,0.87,-2.03,0.32,0.15
0.53,-0.31,0.87,-1.62,0.38,0.29
0.52,-0.31,0.87,-1.85,0.47,0.47
0.53,-0.30,0.87,-2.03,0.40,0.87
0.53,-0.31,0.87,-2.40,0.17,1.05
0.53,-0.31,0.88,-2.50,0.35,0.85
0.54,-0.30,0.86,-1.36,0.26,-0.17
0.54,-0.29,0.85,-1.10,-0.72,-0.66
0.55,-0.30,0.85,-1.65,-1.34,0.38
