accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.67,-0.45,0.67,7.27,1.86,-5.31
0.69,-0.44,0.65,5.77,1.66,-5.24
0.68,-0.45,0.64,3.02,0.61,-3.50
0.66,-0.44,0.67,0.14,-0.78,-3.13
0.64,-0.43,0.66,-1.16,-1.39,-3.45
0.65,-0.44,0.67,-0.60,-0.89,-3.57
0.66,-0.44,0.68,-0.44,1.18,-3.07
0.66,-0.45,0.66,-2.38,2.15,-1.80
0.66,-0.47,0.65,-4.55,1.21,-0.23
0.66,-0.47,0.64,-6.14,0.32,1.62
0.66,-0.47,0.65,-6.50,-1.88,1.92
0.65,-0.45,0.66,-7.01,-2.72,2.53
0.65,-0.45,0.66,-7.25,-2.81,2.93
0.66,-0.45,0.67,-6.52,-2.26,3.57
0.65,-0.45,0.66,-5.62,-1.65,3.92
0.65,-0.44,0.65,-4.38,-0.55,3.71
0.66,-0.45,0.65,-3.34,0.38,3.76
0.64,-0.44,0.64,-2.73,-0.38,3.59
0.66,-0.46,0.65,-3.71,0.43,3.95
0.67,-0.45,0.65,-3.36,0.67,3.53
0.66,-0.44,0.65,-3.05,0.72,3.22
0.66,-0.45,0.67,-2.34,0.72,2.90
0.65,-0.45,0.67,-2.02,0.47,2.44
0.66,-0.46,0.68,-1.44,0.98,1.98
0.66,-0.45,0.67,-0.18,2.03,2.00
0.68,-0.45,0.67,0.31,1.19,1.51
0.68,-0.46,0.66,-0.02,1.30,1.16
0.67,-0.45,0.67,0.61,0.87,0.29
0.65,-0.45,0.66,1.15,0.56,-0.40
0.66,-0.45,0.66,1.98,1.60,-0.69
0.66,-0.46,0.65,1.28,2.29,-0.63
0.66,-0.45,0.67,0.75,2.73,-0.92
0.65,-0.46,0.66,0.34,3.47,-0.55
0.65,-0.46,0.67,0.31,3.22,-0.58
0.65,-0.46,0.66,-0.31,3.13,-0.85
0.65,-0.46,0.68,-1.10,3.42,-0.85
0.65,-0.45,0.67,-1.18,3.27,-0.93
0.65,-0.45,0.66,-1.60,3.65,-1.11
0.65,-0.45,0.66,-1.89,2.93,-1.07
0.66,-0.45,0.67,-2.61,2.40,-1.11
0.66,-0.45,0.67,-3.47,2.21,-1.45
0.66,-0.44,0.66,-3.79,2.09,-1.44
0.65,-0.45,0.66,-3.88,2.18,-1.27
0.65,-0.45,0.67,-3.62,1.53,-0.95
0.65,-0.44,0.66,-3.77,0.56,-1.02
0.66,-0.45,0.68,-3.89,0.81,-0.67
0.65,-0.45,0.68,-3.50,1.62,0.14
0.65,-0.45,0.67,-2.41,0.76,0.38
0.65,-0.45,0.67,-2.29,0.00,0.50
0.65,-0.45,0.69,-2.69,-0.09,0.76
0.65,-0.45,0.67,-3.08,-0.40,0.76
0.66,-0.46,0.67,-3.40,-0.40,0.47
0.66,-0.44,0.68,-3.63,0.06,0.49
0.64,-0.44,0.67,-3.34,0.35,0.06
0.65,-0.44,0.66,-2.50,0.66,0.52
0.66,-0.46,0.67,-1.95,0.17,0.52
0.65,-0.46,0.67,-2.66,0.78,0.73
0.65,-0.46,0.66,-3.10,0.27,0.50
0.65,-0.46,0.67,-3.34,0.84,0.49
0.65,-0.46,0.66,-2.90,0.85,0.81
0.65,-0.45,0.66,-1.98,-0.03,0.84
0.65,-0.46,0.66,-2.58,-0.17,0.61
0.66,-0.46,0.67,-2.92,1.39,0.50
0.66,-0.45,0.66,-2.95,0.93,0.31
0.67,-0.44,0.64,-4.35,-1.10,0.66
0.68,-0.44,0.64,-5.51,-2.66,1.13
0.66,-0.44,0.68,-5.25,-3.95,0.52
0.63,-0.43,0.68,-3.98,-2.18,-0.60
0.65,-0.43,0.69,-1.62,-0.99,-1.68
0.66,-0.46,0.68,0.75,1.19,-2.17
0.66,-0.46,0.66,0.73,1.31,-1.57
0.66,-0.47,0.65,-0.72,0.24,-0.31
0.64,-0.46,0.64,-2.03,-0.90,0.53
0.64,-0.46,0.66,-2.92,-1.80,0.79
0.64,-0.47,0.67,-2.70,-1.51,0.24
0.65,-0.47,0.67,-2.34,-1.22,0.67
0.65,-0.46,0.66,-2.21,-0.69,0.99
0.65,-0.45,0.66,-2.17,-0.44,0.49
0.65,-0.46,0.66,-2.14,-0.66,0.24
0.66,-0.45,0.66,-2.82,-0.81,-0.20
0.67,-0.45,0.66,-3.54,-1.83,-0.67
0.66,-0.45,0.67,-3.45,-2.78,-0.66
0.66,-0.45,0.67,-2.99,-2.87,-0.61
0.66,-0.44,0.67,-2.23,-2.73,-0.40
0.66,-0.44,0.68,-1.85,-1.19,-0.37
0.66,-0.44,0.69,-1.36,0.49,-0.63
0.66,-0.44,0.68,-0.38,1.33,-0.75
0.65,-0.45,0.67,1.01,0.31,-0.29
0.67,-0.45,0.65,-1.44,-2.11,0.76
0.67,-0.45,0.66,-2.72,-3.08,1.11
0.65,-0.46,0.66,-3.28,-3.25,0.79
0.67,-0.45,0.67,-1.80,-1.27,-0.26
0.67,-0.44,0.67,-0.67,-0.58,-1.13
0.66,-0.45,0.66,-0.43,-1.44,-1.48
0.66,-0.45,0.66,-1.71,-2.26,-1.36
0.65,-0.46,0.66,-2.98,-2.76,-0.89
0.66,-0.46,0.66,-2.99,-2.32,-1.11
0.65,-0.45,0.66,-2.66,-1.62,-0.99
0.65,-0.45,0.66,-1.76,-1.34,-0.14
0.65,-0.45,0.66,-1.79,-1.39,-0.11
0.64,-0.46,0.67,-2.29,-0.43,-0.21
0.65,-0.45,0.66,-2.56,0.50,-0.23
0.66,-0.45,0.66,-2.32,1.28,-0.08
0.66,-0.44,0.65,-1.91,1.34,-0.18
0.67,-0.45,0.65,-1.60,0.40,-0.29
0.66,-0.44,0.65,-1.71,-0.89,-0.17
0.67,-0.44,0.66,-2.76,-1.44,-0.61
0.66,-0.44,0.66,-2.82,-1.56,-0.61
0.66,-0.45,0.66,-2.32,-1.25,-0.64
0.66,-0.45,0.66,-1.89,-1.22,-0.50
0.67,-0.45,0.67,-1.68,-0.44,-0.70
0.66,-0.45,0.66,-1.51,-0.31,-0.61
0.65,-0.45,0.66,-1.44,-1.56,-0.40
0.67,-0.46,0.65,-2.09,-2.18,0.11
0.66,-0.46,0.67,-2.78,-1.98,0.14
0.66,-0.45,0.66,-2.63,-1.69,0.26
0.67,-0.45,0.66,-2.27,-1.71,0.40
0.66,-0.45,0.66,-2.05,-2.05,0.11
0.66,-0.44,0.66,-2.20,-1.94,0.12
0.65,-0.45,0.65,-2.03,-2.05,0.03
0.66,-0.45,0.65,-1.92,-1.76,0.52
0.65,-0.46,0.65,-1.98,-2.46,0.73
0.66,-0.45,0.66,-2.05,-2.41,0.70
0.67,-0.46,0.66,-2.06,-1.33,0.46
0.66,-0.45,0.66,-1.95,-1.60,-0.06
0.66,-0.46,0.66,-2.02,-2.08,0.15
0.66,-0.45,0.65,-1.62,-1.74,0.37
0.66,-0.45,0.66,-1.79,-2.05,0.12
0.66,-0.45,0.65,-2.34,-1.44,-0.05
0.68,-0.44,0.65,-1.62,-0.72,-0.44
0.68,-0.44,0.65,-1.44,-1.85,-0.23
0.68,-0.43,0.63,-2.85,-3.39,0.87
0.67,-0.44,0.65,-2.87,-4.69,1.13
0.65,-0.45,0.67,-2.08,-3.56,0.66
0.64,-0.45,0.67,-0.40,-1.05,-0.23
0.66,-0.45,0.67,0.67,0.58,-0.81
0.67,-0.45,0.66,0.32,0.69,-0.66
0.66,-0.46,0.65,-1.54,0.29,0.41
0.66,-0.47,0.65,-2.17,0.21,0.84
0.65,-0.46,0.66,-1.71,0.34,0.40
0.65,-0.46,0.66,-1.51,1.24,-0.12
0.65,-0.45,0.67,-1.91,2.43,-0.34
0.66,-0.46,0.64,-2.43,2.99,-0.24
0.67,-0.45,0.66,-2.00,3.27,-0.60
0.66,-0.45,0.65,-1.28,3.10,-0.82
0.67,-0.44,0.64,-1.19,2.43,-0.92
0.66,-0.45,0.64,-1.97,0.82,-0.60
0.67,-0.45,0.66,-2.64,-0.26,-0.34
0.67,-0.44,0.66,-2.46,-0.09,-0.29
0.67,-0.44,0.67,-1.62,0.40,-0.37
0.66,-0.44,0.66,-0.84,0.49,-0.15
0.66,-0.44,0.66,-0.47,1.07,-0.24
0.66,-0.44,0.67,0.00,1.89,-0.15
0.67,-0.45,0.67,1.31,1.60,0.24
0.69,-0.45,0.64,-0.93,-0.18,0.70
0.68,-0.45,0.65,-2.11,-0.66,0.72
0.66,-0.45,0.66,-2.38,-1.40,0.34
0.66,-0.44,0.65,-0.99,-0.55,0.18
0.67,-0.44,0.67,-0.52,-0.18,-0.58
0.67,-0.44,0.66,-1.39,-0.43,-0.66
0.67,-0.44,0.64,-2.12,-0.35,-0.64
0.66,-0.45,0.65,-1.48,0.08,-0.49
0.66,-0.45,0.66,-0.78,0.66,-1.07
0.66,-0.46,0.65,-0.90,0.52,-1.02
0.65,-0.45,0.64,-1.19,0.23,-0.14
0.66,-0.45,0.65,-2.03,0.34,0.41
0.66,-0.45,0.65,-2.63,1.02,0.56
0.66,-0.44,0.67,-2.31,1.42,0.58
0.66,-0.45,0.66,-1.22,1.48,0.24
0.67,-0.45,0.66,-0.92,1.31,0.34
0.66,-0.45,0.66,-1.36,1.27,0.35
0.66,-0.45,0.66,-2.09,0.98,0.56
0.67,-0.44,0.67,-2.24,1.19,0.63
0.67,-0.44,0.66,-1.79,0.99,0.69
0.67,-0.45,0.67,-1.51,0.73,1.11
0.66,-0.45,0.67,-1.16,0.73,0.92
0.66,-0.45,0.66,-1.19,0.85,0.72
0.67,-0.45,0.66,-1.48,1.30,0.40
0.67,-0.45,0.66,-1.16,0.82,0.43
0.66,-0.44,0.66,-1.40,0.75,0.47
0.66,-0.45,0.66,-1.22,0.61,0.35
0.67,-0.45,0.66,-1.51,0.23,0.20
0.66,-0.44,0.66,-1.65,0.69,-0.09
0.66,-0.44,0.67,-1.60,-0.14,-0.21
0.66,-0.45,0.66,-1.66,-0.29,-0.26
0.66,-0.45,0.67,-1.53,0.12,-0.24
0.65,-0.45,0.66,-1.42,0.02,-0.69
0.66,-0.44,0.66,-1.28,-0.06,-0.34
0.66,-0.44,0.66,-1.21,-0.08,-0.41
0.66,-0.44,0.67,-0.95,-0.05,-0.32
0.67,-0.44,0.66,-0.95,0.18,-0.20
0.66,-0.44,0.66,-0.79,0.17,-0.12
0.66,-0.44,0.67,-1.34,-0.09,-0.29
0.66,-0.44,0.66,-1.47,-0.32,-0.27
0.66,-0.44,0.66,-1.59,-0.15,0.05
0.66,-0.44,0.65,-1.04,-0.06,0.05
0.66,-0.45,0.66,-1.10,-0.82,0.00
0.66,-0.45,0.67,-1.69,-0.73,0.09
0.67,-0.45,0.68,-1.56,-0.34,0.11
0.68,-0.44,0.65,-1.27,-1.57,0.81
0.69,-0.43,0.65,-2.38,-3.13,1.60
0.67,-0.43,0.65,-2.96,-5.50,1.59
0.64,-0.44,0.67,-3.15,-5.79,0.93
0.64,-0.44,0.69,-1.31,-3.71,0.03
0.66,-0.45,0.67,0.75,-1.19,-0.82
0.68,-0.44,0.67,1.66,0.64,-0.78
0.66,-0.45,0.65,0.21,-0.05,0.02
0.66,-0.45,0.65,-1.10,-2.03,0.79
0.65,-0.46,0.66,-1.28,-2.47,0.79
0.65,-0.45,0.67,-1.60,-2.56,0.29
0.65,-0.45,0.66,-1.59,-0.75,-0.14
0.66,-0.45,0.66,-0.99,1.02,0.43
0.66,-0.44,0.65,-0.75,2.09,0.00
0.66,-0.45,0.65,-0.14,1.65,0.02
0.66,-0.45,0.65,-0.60,0.69,-0.21
0.67,-0.44,0.65,-1.54,-0.41,-0.26
0.66,-0.45,0.66,-2.73,-1.13,0.09
0.66,-0.44,0.66,-2.37,-0.72,0.18
0.68,-0.43,0.66,-1.63,-0.03,0.06
0.67,-0.43,0.67,-0.56,0.02,-0.08
0.66,-0.43,0.66,-0.29,-0.37,0.03
0.66,-0.43,0.68,-0.75,0.00,-0.27
0.67,-0.43,0.67,-0.23,0.69,0.02
0.68,-0.44,0.68,0.66,0.37,0.02
0.69,-0.44,0.65,-1.11,-0.81,0.63
0.67,-0.45,0.66,-1.62,-1.98,0.93
0.66,-0.44,0.66,-1.89,-2.03,0.58
0.66,-0.43,0.66,-0.99,-1.24,0.32
0.67,-0.44,0.67,-1.04,-1.27,-0.18
0.67,-0.44,0.66,-1.37,-1.40,-0.47
0.67,-0.43,0.65,-1.31,-1.63,-0.31
0.66,-0.44,0.65,-0.73,-1.31,-0.32
0.66,-0.45,0.66,-0.87,-0.69,-0.67
0.65,-0.45,0.66,-1.44,-0.14,-0.55
0.66,-0.45,0.66,-1.89,-0.11,0.08
0.65,-0.44,0.65,-2.29,-0.08,0.47
0.67,-0.44,0.66,-2.55,0.53,0.40
0.67,-0.43,0.66,-2.20,0.64,0.40
0.67,-0.44,0.66,-1.40,0.95,0.08
0.67,-0.44,0.66,-1.74,1.11,0.29
0.66,-0.44,0.66,-2.17,0.40,0.21
0.66,-0.44,0.66,-2.32,0.24,0.34
0.66,-0.44,0.67,-2.26,0.23,0.58
