accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.34,-0.57,0.80,-2.99,-0.53,0.70
0.34,-0.57,0.80,-2.84,-0.96,0.56
0.34,-0.57,0.83,-2.12,-0.79,0.44
0.34,-0.57,0.81,-1.57,-0.29,0.81
0.34,-0.58,0.81,-1.39,-0.02,0.76
0.36,-0.57,0.81,-1.62,0.18,0.98
0.34,-0.57,0.81,-1.47,0.06,1.15
0.34,-0.57,0.82,-1.62,-0.40,1.15
0.35,-0.58,0.81,-1.25,-0.93,0.95
0.35,-0.57,0.81,-1.66,-0.89,1.16
0.35,-0.57,0.82,-2.37,-0.37,0.96
0.35,-0.57,0.81,-2.81,-0.63,0.49
0.35,-0.58,0.81,-2.15,-0.52,0.66
0.35,-0.58,0.80,-0.92,-0.87,0.76
0.36,-0.58,0.80,-0.93,-2.14,1.30
0.37,-0.57,0.80,-1.74,-3.53,1.39
0.35,-0.57,0.81,-1.76,-4.06,1.80
0.33,-0.56,0.81,-2.06,-2.96,1.76
0.34,-0.57,0.80,0.50,-2.17,0.85
0.35,-0.58,0.82,2.79,-0.49,1.13
0.35,-0.58,0.82,1.79,0.02,1.59
0.35,-0.58,0.79,-0.58,-1.01,1.51
0.34,-0.57,0.80,-1.66,-1.77,1.13
0.33,-0.58,0.81,-1.71,-1.85,1.25
0.34,-0.57,0.81,-2.06,-1.08,1.08
0.34,-0.57,0.81,-3.08,-0.09,0.63
0.34,-0.57,0.82,-3.30,0.37,0.64
0.35,-0.58,0.81,-3.30,0.27,0.47
0.35,-0.57,0.80,-3.24,-0.56,0.47
0.35,-0.58,0.82,-3.57,-1.01,0.09
0.35,-0.57,0.82,-2.90,-0.58,0.38
0.36,-0.58,0.81,-2.29,0.24,0.21
0.36,-0.58,0.80,-1.19,0.95,0.81
0.35,-0.57,0.81,-1.01,0.41,0.98
0.35,-0.57,0.81,-0.76,0.29,0.95
0.35,-0.57,0.82,-0.43,-0.31,0.50
0.35,-0.57,0.82,-0.78,-0.43,0.21
0.36,-0.57,0.82,-0.87,0.37,-0.20
0.36,-0.58,0.81,-0.06,0.70,0.03
0.36,-0.58,0.80,-0.11,-1.68,0.67
0.35,-0.58,0.81,-2.35,-2.03,0.67
0.34,-0.56,0.81,-4.03,-1.91,0.27
0.35,-0.57,0.81,-2.05,-1.21,-0.47
0.35,-0.57,0.82,-0.55,-0.32,0.00
0.35,-0.57,0.81,-0.73,-1.13,0.49
0.34,-0.57,0.81,-1.30,-0.76,0.70
0.34,-0.57,0.81,-0.47,-0.03,0.47
0.34,-0.58,0.80,-0.32,0.82,0.75
0.33,-0.57,0.81,-1.42,0.66,0.70
0.34,-0.58,0.81,-2.32,0.15,1.19
0.33,-0.57,0.81,-2.70,0.32,1.40
0.34,-0.57,0.80,-2.81,1.08,1.24
0.35,-0.57,0.80,-2.41,0.64,1.33
0.36,-0.57,0.82,-2.50,-0.06,1.04
0.36,-0.57,0.80,-2.75,-0.20,0.72
0.36,-0.58,0.81,-2.73,-0.72,0.78
0.35,-0.57,0.81,-2.49,-0.63,0.43
0.35,-0.57,0.82,-2.27,-0.60,0.84
0.34,-0.57,0.80,-1.79,-0.17,0.55
0.35,-0.58,0.82,-1.42,-0.08,0.72
0.35,-0.58,0.81,-1.21,0.06,0.56
0.35,-0.57,0.81,-0.55,0.35,0.52
0.35,-0.57,0.81,-0.76,-0.26,0.61
0.34,-0.58,0.82,-1.62,-0.11,0.47
0.35,-0.57,0.81,-1.97,-0.29,0.61
0.34,-0.58,0.80,-1.97,-0.17,0.53
0.35,-0.58,0.81,-1.73,0.53,0.26
0.35,-0.58,0.81,-2.11,0.73,0.41
0.35,-0.57,0.80,-3.10,0.12,0.29
0.36,-0.57,0.81,-3.42,-0.40,0.02
0.35,-0.57,0.81,-2.81,-0.64,0.08
0.35,-0.57,0.81,-2.52,-0.24,-0.11
0.34,-0.57,0.81,-1.60,0.41,-0.09
0.35,-0.56,0.81,-1.30,1.01,-0.37
0.35,-0.58,0.80,-1.15,0.90,-0.23
0.35,-0.57,0.80,-1.16,-0.50,0.12
0.35,-0.58,0.81,-2.21,-1.36,0.38
0.35,-0.57,0.81,-2.29,-0.87,0.17
0.35,-0.58,0.80,-1.28,-0.20,0.09
0.34,-0.58,0.81,-1.19,0.00,0.44
0.35,-0.58,0.81,-1.89,-0.20,0.53
0.35,-0.57,0.82,-2.96,-0.78,0.21
0.34,-0.57,0.81,-3.39,-0.75,0.43
0.35,-0.57,0.82,-2.76,-0.60,0.21
0.36,-0.58,0.80,-1.51,-0.73,0.09
0.37,-0.59,0.80,-0.79,-2.18,0.99
0.35,-0.57,0.81,-1.04,-3.21,1.56
0.34,-0.56,0.80,-1.63,-2.17,1.19
0.34,-0.56,0.81,0.29,-0.52,0.38
0.35,-0.57,0.81,1.65,1.16,0.29
0.35,-0.58,0.81,0.50,1.01,0.47
0.35,-0.58,0.79,-1.59,-0.50,0.95
0.35,-0.58,0.80,-2.67,-1.39,0.82
0.33,-0.57,0.81,-2.70,-0.75,0.55
0.34,-0.57,0.81,-2.70,-0.06,0.37
0.34,-0.57,0.80,-2.73,-0.26,0.24
0.34,-0.57,0.80,-3.08,-0.14,0.37
0.35,-0.57,0.81,-3.50,0.82,0.44
0.36,-0.57,0.81,-3.37,0.96,0.46
0.35,-0.57,0.81,-3.18,0.02,0.49
0.35,-0.57,0.81,-2.90,-0.37,0.44
0.36,-0.57,0.81,-2.29,0.00,0.72
0.36,-0.57,0.81,-1.27,0.87,0.69
0.35,-0.57,0.81,-0.69,0.93,0.73
0.35,-0.57,0.81,-0.96,0.24,0.50
0.35,-0.58,0.81,-1.31,-0.96,0.26
0.35,-0.57,0.82,-1.82,-1.10,0.20
0.35,-0.57,0.82,-1.91,-0.24,-0.18
0.35,-0.57,0.81,-1.63,0.31,-0.21
0.36,-0.59,0.81,-1.40,-0.49,0.37
0.35,-0.58,0.80,-2.02,-2.92,0.55
0.33,-0.57,0.80,-4.44,-1.74,0.75
0.35,-0.57,0.81,-3.21,-1.21,-0.12
0.36,-0.57,0.81,-0.90,0.44,-0.15
0.35,-0.57,0.81,-0.78,0.08,0.20
0.34,-0.57,0.80,-1.86,-0.53,0.47
0.34,-0.57,0.79,-1.79,-1.18,0.78
0.35,-0.57,0.80,-1.08,-0.52,0.96
0.34,-0.57,0.80,-1.31,-0.23,1.24
0.35,-0.58,0.81,-1.95,0.08,1.28
0.34,-0.57,0.80,-2.69,0.00,1.54
0.35,-0.56,0.81,-2.56,0.12,1.50
0.35,-0.58,0.81,-2.34,0.31,1.21
0.35,-0.58,0.81,-2.35,0.21,0.72
0.36,-0.58,0.80,-2.70,0.17,0.41
0.36,-0.57,0.80,-2.47,-0.35,0.53
0.36,-0.58,0.80,-2.35,-0.44,0.40
0.35,-0.58,0.81,-2.02,-0.69,0.24
0.34,-0.58,0.81,-1.69,-0.15,0.24
0.35,-0.58,0.81,-1.36,0.46,0.27
0.36,-0.58,0.82,-1.21,0.44,0.29
0.35,-0.58,0.81,-1.15,0.40,0.46
0.35,-0.57,0.81,-1.48,0.38,0.31
0.35,-0.57,0.80,-1.57,0.12,0.11
0.34,-0.58,0.80,-2.29,-0.56,0.27
0.34,-0.57,0.81,-2.85,-1.28,0.47
0.38,-0.58,0.82,-3.04,-1.22,0.15
0.37,-0.56,0.81,-4.72,1.07,1.53
0.36,-0.56,0.80,-6.35,-0.21,2.20
0.35,-0.55,0.81,-6.11,-0.03,2.70
0.35,-0.57,0.81,-3.80,0.61,2.09
0.34,-0.59,0.81,-2.02,1.11,1.92
0.35,-0.58,0.80,-2.27,1.47,0.95
0.34,-0.57,0.80,-2.82,1.30,1.02
0.35,-0.57,0.80,-2.20,0.53,0.05
0.35,-0.58,0.80,-1.53,-0.03,-0.69
0.37,-0.59,0.80,-2.12,0.75,-2.92
0.36,-0.58,0.80,-2.60,1.33,-5.02
0.36,-0.58,0.80,-3.51,1.62,-7.91
0.35,-0.57,0.80,-3.02,0.37,-8.92
0.38,-0.60,0.82,-2.26,0.78,-13.50
0.38,-0.57,0.79,-2.35,1.57,-16.12
