accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.83,-0.41,0.43,-0.52,0.72,3.08
0.83,-0.42,0.45,-0.29,-0.17,3.66
0.80,-0.42,0.47,-0.41,0.03,3.22
0.79,-0.42,0.47,0.61,2.73,1.95
0.80,-0.42,0.46,2.35,3.95,0.78
0.81,-0.42,0.47,3.02,3.85,0.00
0.81,-0.44,0.45,1.74,2.46,0.47
0.80,-0.44,0.45,-0.03,1.19,1.71
0.79,-0.44,0.45,-0.66,1.88,2.37
0.80,-0.43,0.46,-1.07,3.24,2.00
0.80,-0.43,0.46,-0.81,3.91,1.63
0.80,-0.43,0.46,-1.02,3.08,1.82
0.80,-0.42,0.46,-1.48,2.35,2.18
0.81,-0.41,0.46,-1.59,1.95,1.42
0.81,-0.42,0.46,-1.36,1.77,0.75
0.81,-0.41,0.44,-1.40,1.65,-0.12
0.81,-0.41,0.46,-2.47,0.55,0.17
0.81,-0.42,0.46,-3.33,-0.96,0.03
0.81,-0.43,0.46,-3.66,-1.51,-0.41
0.80,-0.42,0.47,-3.42,-1.56,-0.66
0.81,-0.42,0.47,-3.16,-1.05,-0.72
0.81,-0.42,0.47,-1.98,0.00,-0.66
0.82,-0.42,0.46,-1.15,-0.43,-0.96
0.83,-0.42,0.45,-2.14,-1.18,-0.47
0.81,-0.43,0.46,-3.45,-2.53,-0.64
0.79,-0.42,0.46,-3.02,-1.24,-0.61
0.81,-0.42,0.46,-1.54,-0.70,-0.89
0.82,-0.42,0.47,-2.00,-0.20,-0.99
0.81,-0.42,0.47,-2.96,-0.81,-0.75
0.81,-0.42,0.45,-2.99,-1.47,-0.60
0.81,-0.42,0.46,-2.53,-1.18,-0.24
0.80,-0.42,0.47,-2.47,-0.64,-0.53
0.80,-0.42,0.47,-3.18,0.29,0.06
0.80,-0.43,0.46,-3.62,0.82,0.85
0.80,-0.42,0.45,-3.24,-0.23,1.48
0.82,-0.42,0.45,-2.92,-0.44,0.82
0.80,-0.42,0.47,-2.26,-1.30,0.43
0.80,-0.42,0.46,-2.17,-0.29,0.92
0.81,-0.42,0.46,-2.00,-1.02,0.63
0.82,-0.42,0.46,-2.00,-0.60,0.37
0.81,-0.42,0.46,-1.77,-0.95,-0.06
0.80,-0.42,0.46,-1.53,-1.34,-0.14
0.80,-0.42,0.46,-1.62,-1.34,-0.26
0.81,-0.42,0.46,-1.54,-1.37,-0.50
0.81,-0.43,0.47,-1.57,-1.04,-0.37
0.81,-0.42,0.46,-1.92,-0.55,-0.02
0.81,-0.42,0.47,-1.74,-0.66,-0.20
0.81,-0.42,0.47,-1.54,-1.13,-0.12
0.81,-0.42,0.46,-1.62,-2.31,0.02
0.81,-0.43,0.46,-2.02,-2.06,0.35
0.81,-0.42,0.45,-2.34,-1.40,0.11
0.81,-0.42,0.46,-1.74,-1.44,-0.11
0.82,-0.43,0.47,-1.44,-1.18,-0.47
0.81,-0.42,0.47,-1.85,-0.96,-0.14
0.80,-0.42,0.46,-1.69,-1.77,0.06
0.81,-0.43,0.45,-1.88,-2.29,-0.20
0.81,-0.43,0.45,-1.97,-1.45,0.23
0.81,-0.43,0.46,-1.66,-0.85,0.53
0.81,-0.43,0.46,-1.91,-1.24,0.87
0.82,-0.43,0.46,-2.27,-1.30,0.49
