accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.68,-0.68,0.30,-0.14,0.18,1.80
0.68,-0.69,0.28,-0.70,-0.79,1.77
0.69,-0.68,0.30,-0.84,-0.17,1.28
0.69,-0.68,0.29,-0.41,0.32,1.27
0.68,-0.68,0.28,-0.85,0.70,0.81
0.68,-0.69,0.30,-0.90,-0.15,0.70
0.68,-0.70,0.30,-1.05,-1.63,1.15
0.67,-0.69,0.31,-1.71,-2.34,2.03
0.68,-0.67,0.29,-1.37,-1.04,2.98
0.67,-0.68,0.29,-1.07,-0.84,2.98
0.67,-0.68,0.30,-0.76,-0.49,3.98
0.66,-0.69,0.30,0.05,-1.74,5.76
0.67,-0.69,0.30,-0.03,-2.95,7.07
0.67,-0.67,0.30,-1.19,-2.20,6.76
0.69,-0.67,0.31,-1.30,-2.15,5.59
0.69,-0.69,0.32,-1.02,-1.22,5.92
0.70,-0.68,0.28,0.37,-0.23,6.96
0.70,-0.69,0.27,0.21,1.04,6.58
0.70,-0.68,0.28,-1.33,2.99,5.94
0.68,-0.68,0.32,-2.53,2.67,6.24
0.66,-0.68,0.33,-2.23,0.53,6.09
0.67,-0.67,0.32,-0.73,-0.84,4.99
0.68,-0.68,0.30,1.36,0.12,4.40
0.68,-0.69,0.30,2.14,1.65,4.78
0.67,-0.70,0.30,1.94,2.08,5.50
0.66,-0.70,0.31,0.32,0.26,6.05
0.65,-0.70,0.30,-1.16,-2.70,6.32
0.66,-0.70,0.30,-2.05,-3.79,6.49
0.67,-0.69,0.32,-1.68,-2.06,6.79
0.67,-0.69,0.32,0.06,-0.11,7.16
0.67,-0.69,0.30,1.53,0.38,7.92
0.68,-0.69,0.30,0.70,0.82,7.57
0.68,-0.68,0.31,-0.49,0.08,6.73
0.68,-0.69,0.30,-1.54,-0.81,5.62
0.68,-0.69,0.30,-2.00,-1.39,4.46
0.68,-0.69,0.30,-1.92,-1.88,3.65
0.67,-0.69,0.31,-1.22,-1.02,3.21
0.68,-0.69,0.31,0.75,-0.93,3.21
0.67,-0.70,0.30,1.08,-1.11,3.50
0.68,-0.71,0.29,-0.02,1.24,4.20
0.67,-0.70,0.29,-0.87,1.19,4.35
0.66,-0.69,0.30,-2.32,-0.41,3.59
0.66,-0.69,0.31,-1.80,-1.24,3.02
0.67,-0.70,0.32,-0.99,-1.63,2.98
0.67,-0.70,0.29,-0.56,-0.41,2.98
0.67,-0.69,0.29,-0.44,-0.32,3.22
0.67,-0.70,0.29,-0.46,-0.34,2.67
0.67,-0.71,0.30,-0.58,-1.36,2.50
0.66,-0.70,0.29,-1.42,-1.92,2.00
0.66,-0.70,0.30,-1.89,-2.67,1.63
0.66,-0.70,0.30,-2.43,-2.08,1.19
0.66,-0.71,0.31,-2.35,-1.15,1.85
0.66,-0.69,0.31,-1.50,-0.34,2.15
0.67,-0.69,0.30,-0.96,-0.69,2.00
0.67,-0.70,0.31,-1.30,-0.67,1.24
0.67,-0.70,0.29,-1.62,-1.13,1.11
0.67,-0.69,0.30,-1.98,-1.18,1.11
0.66,-0.70,0.30,-1.94,-1.37,1.33
0.66,-0.70,0.31,-1.76,-0.84,1.25
0.65,-0.70,0.29,-1.28,-1.01,1.51
0.66,-0.71,0.30,-1.22,-1.18,1.51
0.65,-0.71,0.30,-1.86,-1.08,1.69
0.66,-0.70,0.30,-2.11,-1.73,1.91
0.66,-0.70,0.29,-2.47,-2.53,1.76
0.65,-0.70,0.31,-3.02,-2.69,1.92
0.65,-0.70,0.30,-2.69,-2.38,2.05
0.66,-0.71,0.30,-2.27,-2.27,2.27
0.66,-0.70,0.30,-2.38,-1.97,2.27
0.67,-0.70,0.30,-2.00,-1.63,2.17
0.67,-0.70,0.29,-2.09,-1.69,1.83
0.66,-0.70,0.29,-2.50,-1.83,1.63
0.66,-0.70,0.30,-2.81,-2.29,1.24
0.67,-0.71,0.31,-3.19,-1.63,1.44
0.67,-0.71,0.30,-2.24,-0.41,1.18
0.67,-0.70,0.29,-1.28,0.53,0.81
0.68,-0.70,0.28,-1.28,1.51,0.85
0.67,-0.69,0.29,-2.11,1.37,0.09
0.66,-0.69,0.30,-3.92,0.67,-0.64
0.65,-0.70,0.32,-3.88,-0.27,-0.89
0.66,-0.70,0.31,-2.53,-2.05,-1.36
0.66,-0.71,0.30,-1.62,-1.47,-1.28
0.65,-0.71,0.29,-1.79,0.63,-0.46
0.66,-0.71,0.29,-1.42,1.24,0.64
0.65,-0.71,0.29,-1.63,-0.05,0.75
0.65,-0.71,0.30,-2.67,-1.86,0.61
0.65,-0.71,0.30,-3.88,-2.18,0.49
0.65,-0.71,0.30,-3.10,-1.73,1.24
0.66,-0.70,0.30,-2.58,-0.72,1.66
0.66,-0.69,0.30,-1.83,-0.06,1.71
0.66,-0.71,0.30,-1.60,0.00,1.30
0.66,-0.70,0.30,-1.45,-0.40,1.45
0.67,-0.70,0.29,-1.95,-0.63,1.22
0.67,-0.70,0.29,-2.29,-1.02,0.76
0.65,-0.70,0.30,-2.18,-1.83,0.73
0.65,-0.71,0.31,-2.50,-2.55,0.72
0.64,-0.71,0.32,-2.15,-2.85,0.58
0.64,-0.71,0.30,-1.42,-5.19,0.84
0.66,-0.71,0.28,-2.98,-3.69,1.42
0.66,-0.71,0.28,-4.06,-2.00,0.99
0.67,-0.71,0.29,-4.43,-1.71,1.05
0.68,-0.69,0.29,-3.95,-1.50,-0.08
0.68,-0.69,0.27,-2.90,-2.20,-0.70
0.68,-0.69,0.27,-3.36,-0.66,-0.96
0.68,-0.70,0.30,-3.45,0.60,-1.02
0.67,-0.70,0.29,-3.05,1.34,-0.63
0.67,-0.70,0.29,-2.64,1.47,-1.05
0.66,-0.70,0.28,-1.97,1.11,-1.50
0.66,-0.70,0.30,-1.85,1.05,-1.30
0.66,-0.70,0.29,-1.88,0.90,-0.79
0.66,-0.70,0.29,-2.00,1.08,-0.31
0.67,-0.70,0.30,-1.37,0.66,0.05
0.66,-0.70,0.30,-1.11,1.08,0.09
0.66,-0.70,0.30,-0.61,0.75,0.08
0.66,-0.70,0.29,-0.73,0.31,0.27
0.66,-0.70,0.30,-1.21,-0.17,0.58
0.66,-0.70,0.30,-1.28,-0.52,0.58
0.65,-0.70,0.30,-1.21,-0.53,0.89
0.66,-0.71,0.29,-1.34,-0.55,1.28
0.65,-0.70,0.29,-1.62,-0.63,1.30
0.66,-0.71,0.29,-1.48,-0.75,1.53
0.65,-0.71,0.29,-1.66,-1.24,1.30
0.66,-0.71,0.30,-1.71,-1.82,1.44
0.65,-0.70,0.29,-2.20,-1.80,1.62
0.66,-0.70,0.29,-2.26,-1.68,1.48
0.65,-0.70,0.30,-2.11,-1.28,1.31
0.65,-0.71,0.30,-2.14,-0.78,1.31
0.66,-0.71,0.29,-2.06,-0.32,1.31
0.65,-0.70,0.29,-1.66,-0.58,1.92
0.66,-0.71,0.30,-2.23,-1.13,1.56
0.69,-0.70,0.31,-3.04,-0.15,0.20
0.66,-0.70,0.29,-2.24,-0.06,-0.02
0.66,-0.71,0.29,-1.48,-0.23,0.53
0.67,-0.71,0.28,-1.44,0.43,1.45
0.68,-0.70,0.26,-1.36,1.97,1.37
0.67,-0.69,0.29,-2.84,2.35,0.14
0.66,-0.69,0.30,-3.63,1.05,-0.35
0.65,-0.70,0.30,-2.46,-2.05,-0.72
0.65,-0.71,0.29,-1.60,-3.11,-0.11
0.65,-0.71,0.30,-1.89,-1.37,1.10
0.66,-0.71,0.30,-1.10,0.05,1.69
0.66,-0.70,0.29,-0.20,0.55,1.02
0.66,-0.70,0.28,-0.46,-0.99,0.72
0.64,-0.70,0.28,-1.57,-2.47,1.21
0.64,-0.71,0.29,-2.41,-3.45,2.89
0.64,-0.72,0.29,-2.87,-3.51,4.11
0.66,-0.70,0.30,-2.41,-1.92,3.80
0.68,-0.69,0.30,-0.95,-0.08,2.50
0.66,-0.70,0.27,0.24,-0.52,2.26
0.67,-0.70,0.29,-0.23,-0.82,1.88
0.66,-0.70,0.30,-1.45,-1.31,2.09
0.66,-0.71,0.29,-1.98,-1.39,2.50
0.66,-0.71,0.30,-1.62,-1.16,2.06
0.68,-0.71,0.31,-0.90,-0.18,0.38
0.67,-0.71,0.30,0.87,0.70,-0.58
0.67,-0.71,0.28,0.18,-0.43,-0.35
0.67,-0.71,0.27,-2.29,1.86,0.55
0.66,-0.71,0.29,-3.54,0.90,0.60
0.65,-0.70,0.29,-2.56,-1.01,0.26
0.64,-0.70,0.29,-0.92,-3.01,0.90
0.64,-0.71,0.30,-0.76,-3.21,2.50
0.65,-0.72,0.28,-1.66,-1.50,3.40
0.66,-0.71,0.29,-1.74,-1.39,3.92
0.68,-0.69,0.29,-1.71,-2.20,2.03
0.69,-0.69,0.29,-2.20,-0.60,-1.48
0.70,-0.69,0.28,-2.92,0.05,-4.55
0.68,-0.70,0.28,-3.54,-0.06,-6.66
0.68,-0.69,0.28,-4.60,0.63,-6.79
0.68,-0.67,0.29,-5.65,2.29,-7.31
0.67,-0.67,0.27,-5.59,2.50,-7.63
0.63,-0.69,0.28,-4.40,1.76,-5.69
0.63,-0.71,0.28,-4.27,2.69,-2.06
0.64,-0.72,0.27,-4.53,1.47,0.64
0.63,-0.71,0.28,-4.63,-0.93,3.80
0.62,-0.71,0.26,-4.52,-2.15,7.28
0.61,-0.72,0.28,-3.53,-4.15,9.80
0.64,-0.72,0.27,-2.43,-2.32,13.94
0.63,-0.73,0.28,-1.40,-1.88,17.68
0.62,-0.72,0.29,-0.78,-1.95,24.93
