accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.65,-0.64,0.48,-0.87,0.37,0.58
0.64,-0.64,0.48,-1.37,-0.14,0.53
0.64,-0.64,0.49,-2.15,-0.23,0.41
0.65,-0.64,0.48,-1.71,-0.12,0.32
0.65,-0.64,0.48,-1.19,0.05,0.60
0.66,-0.64,0.46,-0.95,0.17,1.10
0.66,-0.63,0.47,-1.02,0.31,1.51
0.63,-0.63,0.48,-2.06,0.21,1.77
0.62,-0.62,0.50,-2.03,0.67,1.10
0.63,-0.62,0.49,-0.37,0.26,-0.02
0.64,-0.64,0.48,1.13,-0.41,-0.47
0.64,-0.65,0.48,0.17,0.20,0.67
0.64,-0.65,0.46,-0.70,0.17,1.05
0.63,-0.64,0.48,-1.77,-0.15,0.55
0.63,-0.64,0.48,-2.84,-0.05,0.40
0.63,-0.65,0.47,-3.77,0.27,0.17
0.64,-0.64,0.49,-2.81,1.05,0.38
0.65,-0.64,0.49,-1.51,1.48,0.92
0.65,-0.64,0.47,-1.34,1.79,0.78
0.65,-0.63,0.47,-2.17,1.66,0.32
0.65,-0.63,0.48,-2.87,1.04,0.38
0.65,-0.63,0.47,-3.40,0.43,0.24
0.65,-0.64,0.49,-2.24,0.23,0.69
0.65,-0.64,0.48,-1.18,0.18,0.47
0.64,-0.63,0.49,-0.64,0.37,0.21
0.65,-0.64,0.49,-0.38,0.52,0.18
0.64,-0.63,0.49,-0.82,0.15,0.11
0.65,-0.64,0.49,-0.99,0.14,-0.34
0.65,-0.64,0.48,0.08,-1.42,-0.79
0.65,-0.64,0.47,-0.92,-1.11,-0.32
0.65,-0.65,0.46,-1.94,-0.15,0.56
0.64,-0.63,0.47,-2.18,-0.31,-0.15
0.64,-0.63,0.50,-1.74,0.90,-0.69
0.64,-0.63,0.49,-1.11,0.14,-0.81
0.64,-0.63,0.48,-1.65,-0.26,-0.44
0.64,-0.63,0.48,-2.03,-0.37,-0.14
0.64,-0.63,0.47,-1.57,-0.98,0.27
0.64,-0.64,0.47,-2.03,-0.58,0.14
0.63,-0.64,0.47,-2.90,0.24,0.53
0.63,-0.63,0.49,-2.35,0.15,1.22
0.64,-0.63,0.47,-1.71,0.44,1.45
0.65,-0.64,0.48,-1.53,0.56,1.63
0.64,-0.63,0.47,-1.63,0.63,1.44
0.65,-0.63,0.48,-1.69,-0.34,1.21
0.64,-0.62,0.48,-2.23,-0.21,1.10
0.66,-0.64,0.50,-2.43,0.12,0.78
0.64,-0.63,0.48,-2.11,-0.06,0.70
0.65,-0.64,0.47,-1.65,-0.56,0.60
0.64,-0.64,0.49,-1.50,-0.58,0.55
0.65,-0.64,0.49,-1.69,-0.38,0.49
0.64,-0.63,0.47,-1.59,-0.52,0.29
0.65,-0.63,0.48,-1.89,-0.60,0.37
