accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.76,-0.50,0.47,-4.00,0.81,-1.51
0.76,-0.49,0.47,-3.48,0.63,-2.20
0.76,-0.49,0.47,-3.05,0.66,-2.69
0.76,-0.50,0.48,-2.92,0.52,-2.56
0.76,-0.49,0.47,-3.37,-0.18,-2.79
0.76,-0.49,0.46,-3.19,-0.50,-2.32
0.76,-0.49,0.48,-2.06,0.09,-2.27
0.75,-0.49,0.48,-1.16,1.22,-2.32
0.75,-0.49,0.47,-0.99,0.70,-2.38
0.74,-0.49,0.48,-0.63,1.27,-2.44
0.75,-0.49,0.48,0.82,1.65,-2.02
0.76,-0.50,0.46,-0.38,0.02,-1.21
0.76,-0.50,0.48,-0.95,-0.26,-0.95
0.74,-0.50,0.47,-1.28,0.53,-0.70
0.74,-0.50,0.49,0.82,2.49,-0.84
0.75,-0.49,0.49,1.01,3.07,-1.07
0.75,-0.50,0.49,-0.93,2.26,-0.44
0.75,-0.50,0.48,-2.81,0.67,-0.12
0.75,-0.50,0.48,-2.53,0.37,-0.41
0.76,-0.50,0.48,-1.22,1.31,-0.87
0.76,-0.50,0.49,-1.05,1.94,-0.96
0.76,-0.50,0.48,-2.41,1.34,-0.41
0.75,-0.50,0.48,-3.50,-0.23,0.21
0.75,-0.50,0.48,-2.89,-0.63,0.50
0.76,-0.50,0.49,-1.77,0.02,-0.08
0.77,-0.49,0.48,-0.53,-0.18,-0.55
0.76,-0.49,0.48,-0.46,-1.47,-0.44
0.77,-0.49,0.47,-0.90,-2.55,-0.11
0.76,-0.49,0.48,-1.60,-3.25,-0.26
0.76,-0.48,0.48,-1.36,-3.24,-0.21
0.76,-0.49,0.48,-1.19,-2.60,-0.27
0.76,-0.48,0.49,-1.27,-2.41,0.32
0.76,-0.49,0.49,-1.44,-2.67,0.23
0.75,-0.49,0.48,-1.65,-2.69,0.29
0.75,-0.49,0.48,-1.92,-1.80,0.63
0.75,-0.49,0.47,-1.71,-2.05,0.79
0.75,-0.50,0.47,-1.50,-2.37,0.63
0.76,-0.51,0.46,-1.59,-2.34,1.05
