accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.82,-0.40,0.47,-2.11,-0.66,-0.11
0.83,-0.39,0.47,-2.69,-1.54,-0.06
0.82,-0.39,0.47,-2.55,-0.40,0.35
0.84,-0.39,0.47,-1.80,0.52,-0.15
0.82,-0.40,0.47,-1.60,-0.40,0.08
0.82,-0.39,0.47,-2.84,-0.63,0.55
0.83,-0.39,0.47,-1.51,-0.37,-0.46
0.83,-0.39,0.46,-0.47,0.20,-1.05
0.84,-0.39,0.44,-2.31,-0.35,0.03
0.83,-0.38,0.44,-2.82,-1.33,0.98
0.82,-0.38,0.48,-1.82,-0.69,0.90
0.81,-0.38,0.49,-1.22,0.67,0.08
0.82,-0.38,0.48,-0.50,0.35,-1.01
0.83,-0.39,0.48,-1.02,0.18,-1.40
0.82,-0.40,0.47,-3.39,-0.20,-0.03
0.82,-0.40,0.47,-4.14,-0.47,1.91
0.82,-0.40,0.46,-1.86,0.56,2.12
0.81,-0.40,0.48,-0.49,1.11,2.20
0.81,-0.39,0.48,-1.25,0.12,2.43
0.82,-0.39,0.47,-3.19,-1.37,2.15
0.82,-0.40,0.47,-3.31,-1.79,2.41
0.83,-0.38,0.46,-2.18,-0.70,2.24
0.83,-0.39,0.46,-1.21,0.15,1.83
0.82,-0.39,0.46,-1.31,-0.27,1.30
0.82,-0.39,0.47,-2.05,-0.64,0.87
0.82,-0.39,0.47,-1.97,-0.46,0.50
0.82,-0.39,0.46,-1.28,-0.67,-0.31
0.82,-0.39,0.47,-0.85,-0.75,-0.95
0.82,-0.40,0.46,-1.15,-0.24,-1.13
0.82,-0.40,0.46,-1.80,-0.11,-1.34
0.83,-0.39,0.47,-1.08,0.61,-1.63
0.84,-0.39,0.46,-1.88,-0.61,-1.77
0.84,-0.39,0.46,-2.70,0.15,-0.41
0.82,-0.39,0.47,-1.45,0.26,-0.67
0.81,-0.39,0.47,-0.98,1.53,-0.32
0.81,-0.37,0.46,-0.12,0.47,-0.99
0.82,-0.38,0.47,-0.56,-0.49,-1.25
0.83,-0.39,0.46,-2.53,0.31,-0.53
0.82,-0.40,0.46,-2.64,0.43,0.23
0.82,-0.40,0.45,-0.82,0.95,0.27
0.82,-0.39,0.46,-0.46,0.63,0.20
0.82,-0.40,0.47,-1.37,-0.03,0.15
0.82,-0.39,0.47,-2.43,-0.64,0.63
0.82,-0.39,0.47,-2.41,0.09,0.93
0.83,-0.39,0.47,-1.53,0.08,0.53
0.82,-0.38,0.47,-0.81,-0.08,0.09
0.82,-0.38,0.47,-1.10,-0.50,0.17
0.83,-0.38,0.47,-1.88,-1.21,-0.05
0.83,-0.40,0.47,-1.98,-0.98,0.49
0.83,-0.39,0.46,-1.68,-0.46,0.55
0.82,-0.39,0.46,-1.60,-0.24,0.31
0.83,-0.39,0.46,-1.47,-0.69,-0.05
0.83,-0.39,0.45,-1.85,-1.01,0.20
0.83,-0.40,0.47,-2.23,-1.48,0.27
0.83,-0.38,0.46,-2.44,-1.63,0.37
0.82,-0.39,0.46,-2.03,-1.92,0.37
0.82,-0.38,0.47,-2.00,-1.85,0.37
0.82,-0.38,0.47,-1.95,-1.76,0.61
0.82,-0.39,0.47,-2.17,-1.91,0.53
0.83,-0.39,0.47,-2.12,-1.91,0.52
0.82,-0.39,0.47,-2.50,-1.66,0.44
0.82,-0.39,0.46,-2.03,-1.24,0.38
0.83,-0.39,0.46,-1.89,-1.24,0.63
0.82,-0.39,0.46,-1.92,-1.19,0.32
0.82,-0.40,0.47,-2.02,-0.93,0.23
0.82,-0.39,0.46,-2.11,-1.16,0.27
0.82,-0.39,0.46,-2.02,-1.08,0.29
0.82,-0.39,0.47,-2.11,-1.59,0.31
0.83,-0.39,0.46,-2.26,-1.60,0.34
0.82,-0.39,0.46,-2.00,-1.34,0.50
0.82,-0.39,0.46,-1.53,-1.02,0.41
0.83,-0.39,0.46,-1.76,-0.98,0.46
0.82,-0.39,0.46,-2.43,-1.10,0.20
0.83,-0.39,0.46,-2.43,-1.30,0.38
0.83,-0.38,0.45,-2.03,-1.62,0.35
0.83,-0.39,0.46,-2.03,-1.79,0.46
0.82,-0.39,0.47,-3.18,-1.56,0.96
0.82,-0.39,0.47,-2.17,-0.52,0.55
0.83,-0.39,0.47,-0.23,0.08,-0.38
0.83,-0.39,0.45,-1.66,-0.05,0.20
0.84,-0.37,0.44,-3.50,-1.16,1.31
0.83,-0.38,0.45,-1.77,-0.60,0.90
0.81,-0.39,0.47,-0.82,0.89,0.61
0.81,-0.38,0.47,0.12,0.38,-0.61
0.83,-0.40,0.47,-0.23,-0.64,-1.28
0.82,-0.41,0.47,-2.72,-0.78,-0.67
0.83,-0.40,0.46,-4.24,-0.69,1.30
0.82,-0.40,0.46,-2.41,-0.06,1.74
0.82,-0.40,0.47,-0.53,0.78,1.40
0.83,-0.39,0.47,-1.01,-0.06,1.27
0.82,-0.39,0.48,-2.99,-1.48,1.48
0.82,-0.38,0.48,-3.65,-1.39,1.53
0.83,-0.39,0.47,-2.37,-0.40,1.63
0.82,-0.38,0.45,-1.21,-0.15,1.10
0.83,-0.38,0.45,-1.25,-0.81,0.41
0.82,-0.39,0.46,-2.24,-1.21,0.72
0.83,-0.38,0.46,-2.87,-1.63,0.63
0.83,-0.38,0.46,-1.79,-1.44,0.27
0.82,-0.40,0.45,-0.76,-1.08,-0.12
0.82,-0.39,0.46,-0.87,-1.05,-0.11
0.83,-0.40,0.46,-2.00,-1.07,0.43
0.83,-0.39,0.46,-2.53,-1.19,0.47
0.83,-0.39,0.46,-2.35,-2.24,0.37
0.84,-0.39,0.45,-3.76,-2.69,1.82
0.84,-0.38,0.46,-2.50,-1.08,2.00
0.82,-0.38,0.47,-1.57,0.37,1.36
0.82,-0.37,0.47,-0.75,0.32,0.95
0.82,-0.38,0.47,-0.23,-0.99,-0.09
0.82,-0.39,0.46,-2.06,-1.10,-0.52
0.83,-0.40,0.46,-3.21,-0.34,0.92
0.83,-0.40,0.46,-1.79,0.43,0.89
0.82,-0.39,0.45,-0.02,1.13,0.15
0.82,-0.40,0.45,-0.90,0.95,0.20
0.83,-0.39,0.46,-2.63,-0.23,0.73
0.82,-0.39,0.46,-3.40,-0.50,1.07
0.82,-0.39,0.46,-2.27,-0.69,0.90
0.83,-0.39,0.47,-1.30,0.15,0.79
0.82,-0.39,0.46,-1.28,0.46,0.99
0.82,-0.39,0.45,-1.95,-0.08,1.19
0.83,-0.39,0.46,-2.18,-0.18,1.42
0.83,-0.39,0.46,-1.88,-0.43,1.57
0.83,-0.39,0.46,-1.47,-0.35,1.24
0.83,-0.39,0.45,-0.98,-0.27,1.07
0.83,-0.40,0.46,-1.21,-0.20,1.28
0.83,-0.40,0.45,-1.59,0.12,0.96
0.83,-0.40,0.44,-1.76,-0.15,0.79
0.83,-0.39,0.45,-1.74,-0.31,0.67
0.82,-0.39,0.45,-1.77,-0.40,0.63
0.82,-0.39,0.46,-2.02,-0.29,0.31
0.82,-0.39,0.47,-2.03,-0.76,-0.26
0.83,-0.39,0.45,-1.76,-0.96,-1.33
0.84,-0.40,0.45,-1.47,-2.37,-2.87
0.83,-0.38,0.46,-2.06,-1.74,-2.15
