accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.71,-0.68,0.15,-1.97,-0.81,1.82
0.71,-0.69,0.15,-2.43,-1.07,1.62
0.70,-0.69,0.16,-2.02,-0.61,1.40
0.71,-0.68,0.16,-1.39,-0.06,1.42
0.71,-0.69,0.15,-1.07,-0.35,1.13
0.72,-0.69,0.15,-1.01,0.05,1.07
0.71,-0.68,0.14,-1.53,0.00,0.79
0.71,-0.70,0.15,-1.77,-0.40,0.81
0.71,-0.69,0.14,-1.73,-0.18,0.43
0.71,-0.69,0.14,-1.79,-0.29,0.02
0.71,-0.69,0.15,-1.92,-0.40,-0.29
0.72,-0.69,0.16,-1.95,-0.12,-0.32
0.70,-0.69,0.16,-2.18,-0.38,-0.17
0.71,-0.69,0.15,-2.14,-0.35,0.17
0.72,-0.68,0.14,-2.11,-0.18,-0.12
0.70,-0.68,0.15,-2.11,-0.37,-0.53
0.71,-0.68,0.16,-2.08,-0.05,-0.41
0.71,-0.69,0.16,-1.68,-0.32,-0.67
0.71,-0.69,0.16,-1.59,0.09,-0.23
0.71,-0.69,0.16,-1.28,0.38,-0.08
0.71,-0.70,0.15,-1.54,-0.27,0.09
0.71,-0.69,0.15,-1.79,-0.40,-0.02
0.71,-0.68,0.15,-2.11,0.17,0.08
0.71,-0.69,0.15,-1.65,-0.31,-0.18
0.71,-0.68,0.14,-1.68,-1.25,-0.87
0.71,-0.69,0.16,-2.92,-1.34,-0.53
0.71,-0.69,0.17,-2.50,-0.53,0.43
0.72,-0.69,0.15,-1.86,-0.70,0.90
0.72,-0.68,0.13,-2.02,-0.35,0.64
0.73,-0.67,0.13,-2.64,0.00,-0.06
0.72,-0.67,0.16,-3.36,-0.60,-1.10
0.69,-0.68,0.18,-3.10,0.14,-1.28
0.71,-0.68,0.20,-0.81,0.06,-0.99
0.72,-0.70,0.18,0.63,-0.72,-0.67
0.71,-0.70,0.14,-1.08,0.64,0.72
0.70,-0.69,0.13,-2.78,0.49,0.93
0.69,-0.70,0.15,-2.49,-0.85,0.53
0.70,-0.69,0.17,-2.02,-0.89,0.67
0.70,-0.69,0.17,-2.21,-0.87,1.47
0.70,-0.69,0.15,-2.47,-0.93,2.00
0.71,-0.69,0.14,-2.38,-0.29,2.61
0.71,-0.69,0.14,-1.71,0.53,2.11
0.72,-0.68,0.16,-1.56,0.08,1.21
0.71,-0.68,0.15,-2.21,-0.82,0.98
0.71,-0.69,0.15,-2.87,-1.19,1.77
0.72,-0.68,0.15,-2.63,-0.76,1.74
0.72,-0.68,0.14,-1.53,-1.07,0.85
0.72,-0.68,0.16,-0.90,-0.56,0.44
0.72,-0.69,0.16,-0.66,0.09,0.67
0.71,-0.69,0.15,-1.01,0.12,0.78
0.71,-0.69,0.15,-0.85,-0.09,0.67
0.72,-0.69,0.16,-0.09,-1.48,0.17
0.72,-0.69,0.13,-1.86,-1.50,0.40
0.71,-0.69,0.13,-3.39,-0.02,0.63
0.70,-0.69,0.15,-3.18,-0.92,-0.72
0.70,-0.69,0.16,-1.45,-0.46,-0.69
0.72,-0.68,0.16,-1.04,-0.55,-0.46
0.72,-0.68,0.16,-2.03,-0.02,0.67
0.71,-0.69,0.13,-2.84,0.03,0.72
0.71,-0.68,0.15,-2.15,-1.40,-0.37
0.71,-0.69,0.16,-1.85,-1.60,-0.52
0.71,-0.69,0.16,-2.27,-0.20,0.41
0.70,-0.69,0.16,-2.06,-0.29,1.21
0.71,-0.68,0.15,-1.37,-0.37,1.40
0.70,-0.68,0.15,-1.15,-0.18,1.22
0.71,-0.68,0.14,-1.05,-0.75,0.95
0.71,-0.69,0.14,-1.27,-0.78,1.04
0.71,-0.69,0.15,-2.06,-0.47,1.11
0.71,-0.69,0.15,-2.00,-0.76,0.76
0.72,-0.68,0.14,-1.36,-1.31,0.31
0.72,-0.69,0.16,-1.34,-1.18,-0.15
0.71,-0.68,0.16,-1.53,-0.55,0.05
0.71,-0.68,0.15,-1.82,-0.29,-0.41
0.71,-0.69,0.15,-1.85,-0.46,-0.18
0.71,-0.69,0.16,-2.41,-0.55,-0.49
0.71,-0.68,0.15,-2.40,-0.63,-0.49
0.72,-0.68,0.15,-2.44,-0.79,-0.43
0.71,-0.69,0.15,-2.50,-0.73,-0.06
0.70,-0.68,0.15,-2.26,-0.64,0.35
0.71,-0.69,0.15,-2.05,-0.49,0.26
0.71,-0.68,0.15,-1.83,-0.73,0.20
0.71,-0.69,0.16,-1.85,-0.11,0.50
0.71,-0.68,0.15,-2.20,-0.70,0.27
0.70,-0.68,0.15,-2.29,-1.02,0.08
0.71,-0.69,0.15,-1.86,-0.72,0.11
0.71,-0.69,0.15,-1.53,-0.43,0.06
0.71,-0.69,0.16,-1.28,-0.29,0.32
0.71,-0.69,0.15,-1.60,-0.32,0.27
0.71,-0.69,0.14,-1.97,-0.47,0.29
0.72,-0.69,0.14,-2.29,-0.60,-0.11
0.71,-0.69,0.15,-1.94,-1.02,-0.15
0.72,-0.68,0.14,-2.79,-0.73,-0.11
0.71,-0.69,0.16,-2.76,-0.26,0.34
0.71,-0.69,0.15,-1.65,-0.15,0.67
0.73,-0.68,0.14,-1.85,-0.75,0.29
0.73,-0.67,0.12,-2.70,-0.17,-0.31
0.73,-0.67,0.13,-3.28,-0.40,-1.11
0.69,-0.68,0.16,-3.07,0.20,-1.33
0.69,-0.69,0.19,-1.08,0.78,-0.49
0.72,-0.69,0.16,0.72,-0.09,-0.46
0.71,-0.69,0.15,-0.55,0.14,0.21
0.70,-0.69,0.12,-2.21,0.79,0.98
0.70,-0.69,0.13,-2.38,-0.43,0.12
0.70,-0.69,0.15,-2.09,-0.64,0.06
0.70,-0.69,0.16,-2.44,-0.15,0.78
0.70,-0.69,0.16,-2.34,-0.79,1.34
0.70,-0.69,0.15,-2.58,-0.15,1.91
0.72,-0.68,0.14,-2.21,0.63,1.88
0.71,-0.68,0.14,-1.50,0.73,0.72
0.71,-0.67,0.14,-1.86,0.08,0.23
0.71,-0.69,0.15,-2.38,0.06,0.69
0.72,-0.68,0.16,-2.27,-0.20,0.78
0.72,-0.68,0.15,-2.05,-0.52,0.44
0.72,-0.67,0.15,-1.07,-0.66,-0.55
0.73,-0.68,0.15,-0.44,0.31,-0.37
0.71,-0.69,0.15,-0.89,0.76,-0.15
0.71,-0.68,0.16,-1.16,0.70,0.20
0.72,-0.69,0.15,-0.24,-0.24,-0.23
0.73,-0.68,0.13,-1.68,-0.98,-0.56
0.72,-0.69,0.13,-3.53,-0.43,-0.37
0.70,-0.69,0.15,-3.40,-0.75,-0.98
0.70,-0.69,0.17,-1.47,0.73,-0.69
0.71,-0.67,0.16,-0.52,0.00,-1.13
0.71,-0.68,0.14,-1.60,0.24,-0.09
0.71,-0.68,0.13,-2.87,0.26,0.82
