accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.66,-0.67,0.36,-0.84,1.05,0.40
0.67,-0.68,0.36,0.06,1.30,0.64
0.68,-0.69,0.35,-1.04,-1.18,0.31
0.68,-0.69,0.34,-2.79,-2.37,0.34
0.66,-0.69,0.36,-3.44,-2.66,0.49
0.66,-0.67,0.36,-1.44,-0.40,-0.24
0.66,-0.67,0.37,0.82,1.11,-0.60
0.67,-0.68,0.36,-0.46,1.33,-0.02
0.66,-0.67,0.35,-2.69,-0.29,0.63
0.66,-0.67,0.35,-2.96,-1.56,0.37
0.66,-0.68,0.35,-1.98,-1.13,-0.09
0.65,-0.68,0.35,-1.77,0.14,0.20
0.66,-0.68,0.35,-1.89,0.90,0.69
0.65,-0.67,0.36,-2.29,1.16,1.42
0.66,-0.67,0.37,-2.15,1.08,1.25
0.66,-0.67,0.36,-2.35,0.50,1.10
0.67,-0.67,0.36,-2.02,0.15,1.30
0.66,-0.67,0.35,-1.79,0.37,1.13
0.67,-0.67,0.35,-1.80,0.90,1.10
0.66,-0.68,0.36,-1.54,0.93,1.34
0.66,-0.67,0.36,-1.45,0.29,0.96
0.66,-0.68,0.37,-1.68,0.06,1.04
0.67,-0.68,0.35,-1.66,-0.02,0.87
0.65,-0.69,0.36,-1.77,-0.09,0.78
0.66,-0.69,0.37,-1.56,0.32,0.85
0.66,-0.68,0.36,-1.44,0.41,0.87
0.66,-0.69,0.36,-1.74,-0.17,0.79
0.66,-0.68,0.36,-1.86,-0.40,0.41
0.67,-0.68,0.37,-2.03,-0.52,0.31
0.66,-0.68,0.35,-2.09,-0.23,0.15
0.67,-0.68,0.36,-1.88,-0.29,0.14
0.65,-0.68,0.36,-2.26,-0.87,-0.11
0.66,-0.68,0.36,-2.79,-1.31,-0.29
0.65,-0.68,0.36,-2.60,-1.25,-0.03
0.66,-0.68,0.36,-2.00,-0.63,0.08
0.67,-0.68,0.36,-1.27,-0.06,-0.08
0.66,-0.68,0.36,-1.31,-0.26,0.08
0.66,-0.68,0.37,-1.85,-1.13,-0.02
0.67,-0.68,0.36,-2.61,-1.24,-0.27
0.66,-0.68,0.36,-2.20,-0.81,-0.08
0.66,-0.68,0.35,-1.42,-0.87,-0.06
0.67,-0.68,0.36,-1.98,-1.68,-0.32
0.67,-0.68,0.37,-2.26,-0.81,0.21
0.67,-0.67,0.35,-1.92,-0.96,0.17
0.68,-0.67,0.34,-2.78,-3.69,-0.43
0.69,-0.67,0.34,-4.20,-4.75,-1.08
0.67,-0.67,0.38,-3.62,-4.18,-0.69
0.63,-0.67,0.39,-1.59,-1.27,-0.40
0.65,-0.67,0.37,0.87,0.00,-1.31
0.67,-0.69,0.36,0.72,0.52,-0.27
0.67,-0.70,0.34,-1.86,-0.89,0.06
0.66,-0.69,0.34,-3.77,-3.45,-0.14
0.65,-0.68,0.35,-3.69,-2.63,-0.08
0.65,-0.68,0.35,-2.21,0.05,-0.37
0.65,-0.68,0.37,-1.48,1.39,0.17
0.66,-0.68,0.36,-1.83,1.69,0.92
0.66,-0.68,0.35,-2.12,0.73,1.18
0.67,-0.67,0.36,-2.18,-0.66,0.84
0.66,-0.67,0.36,-2.69,-0.70,0.81
0.66,-0.67,0.36,-2.70,-0.24,1.07
0.66,-0.68,0.36,-1.98,0.61,1.22
0.67,-0.67,0.35,-1.44,0.29,0.98
0.66,-0.68,0.35,-1.48,-0.85,0.72
0.66,-0.68,0.36,-1.60,-1.92,0.49
0.67,-0.68,0.37,-1.68,-1.68,0.44
0.67,-0.68,0.37,-1.95,-0.84,0.49
0.67,-0.68,0.36,-0.85,0.29,0.75
0.68,-0.68,0.35,0.20,-1.37,0.12
0.69,-0.68,0.34,-2.49,-2.56,-0.49
0.67,-0.68,0.35,-3.24,-3.56,-0.27
0.66,-0.67,0.35,-3.44,-2.49,-0.78
0.66,-0.67,0.37,-0.78,-0.95,-1.04
0.68,-0.67,0.36,-0.41,-0.12,-0.66
0.66,-0.67,0.35,-2.40,-0.15,0.40
0.66,-0.68,0.35,-2.84,-1.25,0.79
0.65,-0.68,0.35,-2.05,-1.10,1.05
0.65,-0.68,0.36,-1.77,0.18,1.51
0.66,-0.67,0.34,-2.35,0.12,1.11
0.66,-0.69,0.35,-2.31,0.17,2.11
0.66,-0.68,0.36,-2.41,1.45,3.91
0.67,-0.67,0.35,-2.44,2.15,2.66
0.68,-0.68,0.35,-1.79,0.95,1.60
0.68,-0.67,0.34,-1.85,0.06,1.74
0.67,-0.67,0.35,-2.64,0.70,1.68
0.66,-0.68,0.36,-2.23,0.95,1.47
0.67,-0.68,0.36,-1.77,0.75,1.44
0.66,-0.68,0.35,-1.25,0.06,1.02
0.66,-0.68,0.36,-1.51,-0.50,0.90
0.67,-0.68,0.35,-1.86,-0.63,0.90
0.66,-0.69,0.35,-2.08,-0.82,1.13
0.66,-0.68,0.36,-1.91,-0.81,1.05
0.67,-0.68,0.36,-1.85,-0.67,0.92
0.66,-0.68,0.35,-2.06,-0.76,0.70
0.66,-0.68,0.35,-2.12,-0.73,0.56
0.66,-0.69,0.35,-2.17,-0.81,0.72
0.66,-0.68,0.35,-2.34,-1.13,0.58
0.66,-0.68,0.35,-2.34,-1.63,0.58
0.65,-0.68,0.35,-2.46,-1.63,0.56
0.66,-0.68,0.35,-2.34,-1.21,0.66
0.66,-0.67,0.36,-2.00,-0.92,0.47
0.66,-0.69,0.35,-1.48,-0.56,0.81
0.66,-0.69,0.35,-1.54,-0.27,0.78
0.66,-0.69,0.36,-2.12,-0.18,1.05
0.67,-0.68,0.35,-2.23,-0.46,0.52
0.67,-0.68,0.35,-2.09,-0.66,0.38
0.67,-0.68,0.36,-1.95,-0.96,0.12
0.66,-0.68,0.36,-2.21,-0.58,0.17
0.67,-0.68,0.35,-1.71,0.15,0.43
0.68,-0.68,0.35,-1.76,-1.22,0.41
0.68,-0.67,0.34,-2.93,-3.37,-0.69
0.69,-0.67,0.34,-3.54,-3.94,-1.04
0.66,-0.68,0.36,-2.23,-2.32,-0.43
0.63,-0.66,0.37,0.08,-0.21,-0.84
0.65,-0.68,0.36,0.96,0.18,-1.19
0.67,-0.70,0.35,-0.81,-0.29,-0.44
0.66,-0.69,0.34,-2.99,-1.79,0.32
0.66,-0.68,0.34,-3.22,-2.73,0.34
