accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.78,-0.44,0.47,-1.79,1.01,-0.08
0.79,-0.45,0.49,-1.31,-0.76,0.66
0.77,-0.45,0.49,-2.35,-1.18,-0.31
0.77,-0.45,0.51,-2.55,-1.40,-0.67
0.78,-0.45,0.50,-2.26,-0.63,-1.16
0.78,-0.46,0.50,-2.08,0.84,-1.37
0.78,-0.46,0.49,-2.11,2.27,-0.38
0.78,-0.46,0.49,-1.74,1.57,0.81
0.77,-0.45,0.50,-1.73,0.20,0.87
0.78,-0.44,0.49,-2.12,-1.25,0.44
0.77,-0.45,0.50,-2.56,-1.37,0.70
0.78,-0.45,0.49,-2.21,-0.24,1.15
0.77,-0.45,0.50,-1.85,0.85,1.16
0.78,-0.44,0.49,-1.77,1.05,1.34
0.77,-0.45,0.49,-2.03,0.20,1.10
0.77,-0.45,0.49,-2.34,-0.67,1.08
0.77,-0.45,0.49,-2.37,-1.34,0.73
0.77,-0.45,0.50,-2.11,-0.75,0.61
0.78,-0.45,0.50,-1.37,0.23,0.52
0.78,-0.45,0.49,-1.24,0.72,0.37
0.77,-0.45,0.49,-1.39,0.70,0.17
0.77,-0.46,0.50,-1.15,0.64,-0.03
0.78,-0.46,0.50,-1.48,0.49,-0.03
0.79,-0.45,0.49,-1.73,0.72,0.32
0.79,-0.44,0.49,-2.78,0.49,0.60
0.78,-0.45,0.50,-2.56,0.34,0.79
0.77,-0.45,0.49,-2.49,-0.37,0.60
0.77,-0.45,0.50,-1.80,-1.37,0.18
0.77,-0.45,0.50,-1.79,-0.70,-0.52
0.77,-0.46,0.51,-2.27,1.11,-0.75
0.78,-0.46,0.49,-1.97,2.63,-0.31
0.78,-0.45,0.49,-1.27,1.85,0.00
0.78,-0.45,0.49,-1.80,0.66,-0.49
0.78,-0.44,0.49,-2.73,-0.32,-0.29
0.77,-0.45,0.50,-2.82,-0.85,0.02
0.77,-0.44,0.50,-2.31,-0.15,0.20
0.76,-0.45,0.51,-1.44,0.82,0.49
0.77,-0.45,0.50,-1.34,1.22,0.50
0.78,-0.45,0.51,-1.40,0.99,0.37
0.78,-0.45,0.50,-1.56,0.64,0.24
0.79,-0.45,0.49,-2.17,0.32,0.63
0.78,-0.45,0.48,-2.23,-0.05,0.66
0.78,-0.46,0.49,-1.97,-0.29,0.47
0.78,-0.45,0.49,-1.80,-0.52,0.46
0.77,-0.45,0.50,-1.95,-0.38,0.29
0.78,-0.45,0.50,-2.00,-0.40,0.29
0.77,-0.45,0.49,-1.79,-0.29,0.37
0.78,-0.45,0.50,-1.59,-0.23,0.49
0.78,-0.45,0.50,-1.79,-0.23,0.72
0.78,-0.45,0.49,-1.80,-0.21,0.55
0.77,-0.45,0.48,-1.62,-0.20,0.53
0.78,-0.46,0.50,-2.15,-0.24,0.81
0.78,-0.45,0.50,-2.18,-0.53,0.50
0.78,-0.45,0.50,-2.12,-0.41,0.66
0.78,-0.46,0.49,-2.06,-0.27,0.60
0.77,-0.45,0.49,-2.27,-0.82,0.38
0.77,-0.46,0.50,-2.20,-0.55,0.15
0.77,-0.45,0.49,-1.24,-0.70,0.05
0.78,-0.45,0.49,-1.51,-1.13,0.17
0.78,-0.45,0.49,-2.08,-0.50,0.55
0.77,-0.45,0.50,-2.02,-0.89,0.81
0.77,-0.45,0.50,-1.95,-1.31,1.01
0.77,-0.45,0.50,-1.83,-1.36,0.93
0.77,-0.45,0.50,-1.71,-0.64,0.92
0.78,-0.45,0.50,-1.57,-0.37,0.93
0.78,-0.45,0.49,-1.39,-0.26,0.93
0.78,-0.44,0.48,-1.85,-0.02,0.70
0.78,-0.45,0.50,-1.94,-0.38,0.87
0.77,-0.46,0.50,-2.14,-1.01,0.63
0.77,-0.45,0.50,-2.35,-0.84,0.52
0.78,-0.45,0.50,-1.71,1.18,-0.15
0.78,-0.45,0.47,-1.82,1.28,-0.05
0.79,-0.44,0.48,-1.50,-0.53,0.92
0.77,-0.45,0.49,-1.83,-1.53,0.69
0.76,-0.45,0.50,-2.23,-0.79,-0.08
0.77,-0.45,0.50,-1.27,-0.99,-0.79
0.78,-0.45,0.52,-1.16,0.20,-1.37
0.79,-0.46,0.50,-2.12,2.27,-1.27
0.77,-0.46,0.49,-2.14,2.32,0.61
0.77,-0.46,0.48,-1.45,0.69,1.16
0.76,-0.45,0.49,-1.37,-1.15,0.93
0.77,-0.45,0.50,-1.98,-1.31,0.96
0.78,-0.45,0.50,-1.62,-0.60,1.39
0.78,-0.45,0.49,-1.51,0.87,1.73
0.77,-0.45,0.49,-1.80,1.27,2.08
0.78,-0.45,0.49,-1.69,0.60,1.85
0.79,-0.45,0.50,-1.94,-0.08,1.51
0.78,-0.45,0.49,-2.56,-0.70,1.77
0.77,-0.45,0.49,-2.26,-1.36,1.62
0.77,-0.45,0.49,-1.79,-0.84,1.36
0.77,-0.45,0.50,-0.81,-0.47,0.90
0.77,-0.45,0.50,-0.63,0.32,0.47
0.77,-0.45,0.51,-1.22,0.32,0.21
0.78,-0.46,0.50,-1.45,0.35,0.06
0.78,-0.45,0.49,-0.89,-0.15,-0.23
0.80,-0.45,0.48,-1.36,0.08,-0.18
0.80,-0.46,0.49,-2.35,0.41,0.40
0.78,-0.45,0.49,-2.24,0.75,-0.32
0.77,-0.44,0.48,-2.53,-0.46,-0.87
0.77,-0.45,0.49,-1.71,-1.92,-0.99
0.78,-0.45,0.51,-1.91,-0.98,-1.63
0.77,-0.45,0.51,-2.38,0.43,-1.21
0.78,-0.45,0.50,-1.68,0.44,-0.58
0.78,-0.44,0.49,-1.04,-0.46,-0.49
0.77,-0.45,0.50,-1.51,-1.30,-0.78
0.77,-0.45,0.50,-2.27,-1.86,-0.40
0.77,-0.44,0.50,-2.15,-1.39,-0.09
0.77,-0.44,0.50,-1.44,-0.55,0.02
0.77,-0.44,0.51,-1.10,0.82,0.06
0.77,-0.45,0.51,-1.39,1.13,0.15
0.78,-0.45,0.50,-1.68,0.98,0.40
0.78,-0.45,0.49,-1.77,0.47,0.21
0.77,-0.45,0.50,-1.68,-0.40,0.35
0.78,-0.45,0.48,-1.47,-0.72,0.17
0.78,-0.45,0.49,-1.44,-0.58,0.29
0.78,-0.45,0.50,-1.42,-0.11,0.23
0.77,-0.44,0.49,-1.42,-0.40,0.23
0.78,-0.45,0.50,-1.82,-0.46,0.08
0.78,-0.45,0.49,-2.20,-0.43,0.29
0.78,-0.45,0.50,-2.15,-0.47,0.11
0.78,-0.44,0.50,-2.12,-0.41,0.31
0.78,-0.45,0.49,-1.92,-0.15,0.35
0.78,-0.45,0.49,-2.24,-0.37,0.52
0.77,-0.44,0.49,-2.09,-0.84,0.96
0.77,-0.44,0.49,-2.27,-1.22,1.02
0.78,-0.45,0.51,-2.26,-0.92,0.89
0.78,-0.45,0.49,-2.11,-0.47,0.34
0.78,-0.44,0.49,-1.86,-0.85,0.72
0.78,-0.45,0.49,-1.79,-1.11,0.89
0.78,-0.44,0.49,-1.89,-0.98,1.08
0.78,-0.44,0.49,-1.53,-1.33,0.93
0.77,-0.45,0.49,-1.57,-2.06,0.93
0.78,-0.45,0.49,-2.06,-1.74,1.25
0.78,-0.45,0.50,-2.21,-1.51,1.31
0.77,-0.45,0.49,-1.98,-1.19,1.33
0.78,-0.45,0.49,-1.63,-0.56,1.30
0.78,-0.45,0.47,-1.53,-1.10,1.39
0.78,-0.47,0.50,-1.76,-2.09,1.18
0.77,-0.46,0.52,-2.38,-0.50,1.33
0.78,-0.45,0.49,-2.35,0.03,-0.03
0.79,-0.45,0.49,-1.83,-0.58,-0.78
0.78,-0.45,0.49,-2.11,0.38,0.15
0.78,-0.45,0.48,-2.26,0.46,0.32
0.77,-0.44,0.49,-2.56,-0.18,-0.09
0.77,-0.44,0.51,-2.46,0.29,-0.35
0.78,-0.44,0.50,-1.62,2.34,-0.85
0.78,-0.45,0.48,-1.57,3.11,-0.38
0.79,-0.43,0.48,-1.79,1.16,0.73
0.78,-0.44,0.49,-1.79,-0.37,0.67
0.76,-0.45,0.50,-2.03,-0.35,-0.14
0.76,-0.44,0.51,-1.08,-0.87,-0.87
0.79,-0.45,0.51,-0.87,-0.02,-1.45
0.78,-0.46,0.50,-1.63,2.40,-1.42
0.78,-0.46,0.50,-1.68,2.61,0.09
0.78,-0.46,0.49,-0.93,1.15,0.79
0.77,-0.45,0.49,-1.11,-0.95,0.64
0.77,-0.45,0.50,-2.09,-1.24,0.78
0.77,-0.45,0.51,-2.26,-0.75,1.22
0.77,-0.45,0.51,-1.69,0.63,1.85
0.78,-0.45,0.50,-1.42,2.20,2.08
0.77,-0.45,0.50,-1.33,2.24,1.85
0.77,-0.45,0.49,-1.07,0.99,1.82
0.77,-0.45,0.48,-1.83,0.60,2.03
0.77,-0.45,0.48,-2.14,-0.50,1.82
0.78,-0.45,0.49,-1.31,-1.47,1.04
0.78,-0.44,0.50,-0.66,-0.34,0.35
0.78,-0.44,0.49,-0.95,-0.56,-1.01
0.77,-0.44,0.50,-1.05,-0.24,-0.50
0.76,-0.45,0.49,-1.48,-0.43,0.49
0.78,-0.45,0.49,-1.92,-1.62,0.85
0.79,-0.45,0.48,-2.40,-2.18,2.11
0.79,-0.45,0.46,-4.24,-1.45,3.30
0.77,-0.46,0.48,-4.49,-2.75,3.34
0.76,-0.44,0.47,-4.81,-4.32,4.50
0.77,-0.45,0.50,-4.05,-4.21,4.27
0.80,-0.44,0.51,-3.19,-2.18,2.03
0.78,-0.45,0.50,-3.22,0.78,0.89
0.77,-0.46,0.51,-3.30,1.98,2.53
0.77,-0.46,0.50,-3.19,2.24,5.53
0.77,-0.46,0.49,-2.55,2.31,5.68
0.76,-0.46,0.50,-2.75,2.24,5.40
0.77,-0.46,0.49,-2.46,2.58,5.50
0.77,-0.45,0.50,-2.61,2.49,6.64
0.76,-0.45,0.51,-2.69,2.79,7.25
0.77,-0.46,0.49,-2.08,4.17,5.65
0.76,-0.48,0.49,-1.62,2.76,5.10
0.76,-0.49,0.48,-1.88,0.44,5.48
0.76,-0.49,0.49,-1.80,-2.58,5.92
0.77,-0.47,0.49,-1.94,-3.44,7.85
0.74,-0.47,0.48,-1.54,-5.19,10.89
0.75,-0.45,0.48,-1.02,-2.44,12.23
0.77,-0.47,0.48,-0.27,1.42,11.36
0.75,-0.48,0.47,2.20,-1.01,14.34
0.73,-0.50,0.54,2.67,-3.76,17.40
0.74,-0.50,0.54,1.62,4.40,18.41
0.76,-0.44,0.50,4.24,1.19,16.70
0.81,-0.44,0.45,5.13,2.26,14.32
0.79,-0.46,0.48,3.69,-1.62,13.74
0.76,-0.47,0.52,-0.99,-2.87,15.19
0.74,-0.47,0.52,-3.24,-5.30,12.40
0.79,-0.48,0.50,-2.92,-2.21,8.61
0.80,-0.46,0.48,-2.61,-0.90,5.86
0.79,-0.47,0.48,-3.15,-0.66,5.24
0.76,-0.48,0.51,-4.18,-1.88,5.98
0.75,-0.49,0.52,-4.08,-3.15,8.02
0.76,-0.48,0.49,-3.57,-3.19,7.28
0.77,-0.47,0.50,-3.50,-3.40,5.82
0.76,-0.48,0.51,-3.16,-2.93,3.50
0.77,-0.47,0.51,-3.69,-1.82,0.87
0.78,-0.47,0.52,-4.09,-1.44,-1.40
0.77,-0.47,0.50,-4.03,-0.99,-3.28
0.77,-0.49,0.50,-4.05,-0.60,-5.22
0.77,-0.49,0.49,-4.52,0.06,-6.95
0.78,-0.49,0.50,-4.58,-0.03,-9.82
