accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.68,-0.69,0.29,-3.07,1.01,1.22
0.67,-0.69,0.31,-3.60,1.10,1.42
0.67,-0.69,0.30,-3.02,0.63,1.31
0.67,-0.69,0.30,-1.95,-0.08,1.24
0.68,-0.69,0.30,-1.05,0.23,1.02
0.68,-0.69,0.30,-0.73,0.46,0.79
0.67,-0.69,0.31,-0.34,0.41,1.08
0.67,-0.69,0.31,0.35,0.29,1.59
0.68,-0.69,0.30,0.58,-1.39,1.51
0.70,-0.69,0.27,-1.40,-0.60,1.45
0.68,-0.69,0.28,-1.69,-2.61,-0.11
0.67,-0.69,0.29,-1.92,-1.66,-0.66
0.67,-0.69,0.30,-0.69,-0.35,-1.21
0.68,-0.69,0.31,-0.24,0.50,-0.79
0.67,-0.69,0.29,-1.51,0.61,-0.05
0.67,-0.69,0.29,-2.05,-0.58,-0.18
0.67,-0.69,0.29,-1.95,-0.87,-0.76
0.66,-0.69,0.30,-1.88,-0.18,-0.75
0.65,-0.70,0.30,-1.74,0.29,0.11
0.66,-0.69,0.30,-1.73,0.37,1.11
0.66,-0.69,0.29,-1.89,0.50,1.51
0.66,-0.70,0.30,-1.77,0.31,1.65
0.67,-0.68,0.30,-1.31,0.08,1.77
0.67,-0.69,0.30,-1.37,0.29,1.74
0.67,-0.69,0.29,-1.59,0.21,1.88
0.67,-0.69,0.29,-1.80,0.17,1.82
0.67,-0.69,0.29,-2.05,0.31,1.74
0.68,-0.69,0.30,-2.14,0.63,1.39
0.67,-0.69,0.29,-1.71,0.32,1.28
0.67,-0.70,0.30,-1.21,0.43,1.28
0.67,-0.69,0.31,-1.28,0.85,1.69
0.67,-0.70,0.30,-1.56,0.81,2.00
0.67,-0.69,0.30,-1.79,0.67,1.85
0.67,-0.69,0.30,-1.60,0.69,1.88
0.67,-0.69,0.29,-1.10,0.66,1.65
0.67,-0.70,0.30,-0.70,0.55,1.51
0.66,-0.70,0.30,-0.75,0.32,1.82
0.67,-0.69,0.30,-1.44,0.67,2.26
0.67,-0.69,0.30,-1.31,0.20,2.35
0.66,-0.69,0.30,-0.53,0.18,2.60
0.68,-0.70,0.30,-0.06,1.30,2.67
0.68,-0.69,0.29,0.08,1.28,1.71
0.67,-0.70,0.30,0.46,0.92,1.98
0.67,-0.69,0.30,0.55,2.32,2.79
0.66,-0.68,0.30,1.18,2.50,2.46
0.66,-0.70,0.30,1.63,2.02,2.40
0.66,-0.70,0.31,0.79,2.56,3.25
0.66,-0.70,0.31,0.11,2.38,3.10
0.66,-0.70,0.30,-0.67,2.27,2.75
0.66,-0.70,0.29,-0.82,2.29,2.49
0.66,-0.70,0.30,-0.24,2.26,2.03
0.66,-0.70,0.29,-0.41,1.45,2.03
0.64,-0.70,0.29,-1.15,-1.13,1.76
0.67,-0.70,0.33,-2.24,0.23,3.39
0.67,-0.69,0.31,-2.12,1.82,3.88
0.68,-0.68,0.28,-1.66,0.92,2.76
0.69,-0.68,0.28,-1.21,-0.66,1.71
0.66,-0.69,0.30,-2.06,-3.25,0.55
0.65,-0.68,0.34,-2.82,-1.88,0.72
0.65,-0.69,0.33,-1.10,-0.76,-0.56
0.67,-0.70,0.32,0.08,0.35,-0.34
0.66,-0.72,0.28,0.06,0.81,0.49
0.66,-0.72,0.30,-1.04,-0.26,0.47
0.65,-0.71,0.30,-1.77,-1.15,0.41
0.65,-0.70,0.29,-2.93,-0.96,0.08
0.65,-0.70,0.30,-3.83,-0.37,0.32
