accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.55,-0.15,0.90,-1.95,-0.29,1.36
0.55,-0.15,0.90,-1.63,-0.15,1.07
0.55,-0.14,0.90,-1.53,-0.23,0.72
0.55,-0.15,0.90,-1.62,-0.60,0.72
0.55,-0.15,0.91,-1.91,-0.99,1.07
0.55,-0.15,0.90,-1.98,-0.73,1.34
0.55,-0.15,0.89,-1.73,-0.69,1.05
0.55,-0.15,0.90,-2.02,-0.41,1.24
0.54,-0.15,0.89,-1.91,-0.31,1.13
0.54,-0.15,0.90,-2.02,-0.70,1.28
0.56,-0.15,0.91,-1.94,-0.76,0.98
0.55,-0.15,0.90,-1.79,-1.16,0.89
0.55,-0.14,0.90,-1.97,-1.21,1.11
0.55,-0.14,0.90,-2.14,-1.39,1.05
0.55,-0.15,0.89,-1.88,-0.90,0.87
0.55,-0.15,0.88,-1.36,-0.61,0.64
0.56,-0.15,0.90,-1.53,-0.43,0.40
0.55,-0.15,0.89,-1.92,-0.35,0.78
0.55,-0.15,0.89,-1.76,-0.81,0.92
0.56,-0.15,0.90,-1.77,-1.10,1.21
0.55,-0.15,0.90,-2.00,-0.90,0.85
0.55,-0.15,0.90,-2.17,-0.47,0.37
0.55,-0.15,0.89,-1.45,-0.53,0.06
0.55,-0.15,0.90,-1.08,-0.34,0.21
0.55,-0.15,0.89,-1.01,-0.20,0.29
0.55,-0.15,0.89,-1.02,-0.85,0.60
0.55,-0.15,0.91,-1.42,-1.05,0.85
0.55,-0.15,0.90,-2.20,-0.63,0.66
0.55,-0.15,0.90,-2.58,-0.09,0.17
0.55,-0.15,0.89,-1.92,0.41,-0.15
0.55,-0.15,0.89,-1.80,0.32,0.12
0.55,-0.15,0.89,-1.88,-0.46,0.44
0.55,-0.15,0.90,-1.16,0.15,0.56
0.55,-0.14,0.90,-1.79,0.32,0.37
0.55,-0.15,0.90,-1.80,0.64,0.02
0.55,-0.15,0.89,-0.93,1.51,-0.34
0.56,-0.15,0.88,-0.73,1.54,0.47
0.56,-0.15,0.89,-1.83,1.27,2.02
0.54,-0.15,0.90,-1.98,1.19,2.43
0.53,-0.15,0.90,-2.40,-0.03,1.79
0.54,-0.15,0.90,-1.82,0.08,0.96
0.54,-0.15,0.91,-0.49,1.62,-0.17
0.54,-0.16,0.90,-0.31,2.46,-0.92
0.54,-0.16,0.89,-1.28,2.18,-0.41
0.54,-0.16,0.90,-1.33,0.82,0.53
0.54,-0.15,0.89,-1.82,-0.31,0.84
0.54,-0.15,0.90,-2.95,-0.81,1.36
0.54,-0.14,0.91,-3.85,0.05,1.34
0.54,-0.15,0.89,-3.16,2.12,1.50
0.56,-0.14,0.91,-3.15,1.24,1.97
0.52,-0.17,0.92,-0.85,3.21,2.53
0.56,-0.14,0.88,-0.49,2.17,0.53
0.58,-0.14,0.89,-0.50,-0.53,-0.79
0.55,-0.16,0.90,-1.08,0.18,1.54
0.55,-0.16,0.91,-1.54,0.08,2.78
0.57,-0.14,0.90,-1.98,0.18,1.07
0.56,-0.14,0.90,-1.39,0.26,-0.31
0.53,-0.14,0.90,-1.13,0.47,-0.66
0.55,-0.15,0.91,-0.56,0.27,-1.71
0.55,-0.15,0.91,0.09,0.60,-1.57
0.55,-0.16,0.90,-0.08,0.72,-0.31
0.54,-0.15,0.89,-0.79,1.24,0.08
0.54,-0.14,0.90,-1.82,-0.56,0.09
0.54,-0.14,0.90,-2.27,-0.66,0.81
0.53,-0.13,0.90,-2.17,-0.66,0.24
