accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.66,-0.69,0.36,-2.60,2.92,1.02
0.66,-0.68,0.36,-2.72,3.48,1.86
0.66,-0.68,0.36,-2.78,2.60,1.76
0.67,-0.67,0.36,-2.95,1.18,1.53
0.67,-0.68,0.35,-3.18,0.76,2.08
0.67,-0.67,0.36,-3.62,0.72,2.67
0.68,-0.68,0.35,-3.56,0.79,2.66
0.66,-0.67,0.35,-3.07,-0.02,2.29
0.67,-0.67,0.36,-2.92,-0.17,2.20
0.66,-0.67,0.37,-2.15,1.15,3.07
0.66,-0.67,0.35,-0.38,1.40,3.13
0.68,-0.68,0.35,-0.53,-1.10,2.50
0.68,-0.68,0.34,-2.47,-2.75,2.34
0.66,-0.68,0.36,-3.22,-4.15,2.09
0.66,-0.67,0.36,-1.95,-2.32,1.30
0.67,-0.67,0.36,0.70,-0.26,1.08
0.67,-0.68,0.36,0.84,0.63,1.76
0.67,-0.68,0.35,-1.16,0.24,2.11
0.66,-0.68,0.35,-2.09,-0.96,1.69
0.66,-0.68,0.35,-1.65,-1.50,1.07
0.66,-0.68,0.35,-1.42,-0.73,0.81
0.67,-0.68,0.35,-2.44,0.15,1.11
0.66,-0.69,0.35,-3.30,0.63,1.57
0.67,-0.68,0.36,-3.24,0.44,1.88
0.66,-0.67,0.36,-2.49,0.76,2.12
0.67,-0.67,0.35,-2.14,0.29,1.94
0.67,-0.67,0.35,-2.43,-0.55,1.37
0.67,-0.67,0.35,-2.90,-0.73,1.66
0.66,-0.68,0.34,-2.52,-0.72,1.91
0.66,-0.67,0.35,-2.03,-1.04,1.85
0.67,-0.68,0.35,-1.47,-1.60,1.34
0.67,-0.68,0.36,-1.47,-1.36,1.47
0.67,-0.68,0.36,-1.59,-0.95,1.45
0.67,-0.67,0.35,-2.00,-0.58,1.34
0.67,-0.68,0.35,-1.48,-0.32,1.45
0.67,-0.68,0.35,-1.45,-0.41,1.60
0.67,-0.69,0.36,-1.94,0.00,1.50
0.67,-0.69,0.35,-2.20,-0.12,1.50
0.66,-0.68,0.35,-2.24,0.50,1.62
0.66,-0.68,0.36,-2.44,0.27,1.94
0.66,-0.68,0.35,-2.37,0.37,1.73
