accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.58,-0.44,0.75,-0.60,-3.62,1.37
0.58,-0.43,0.75,-0.66,-1.19,0.29
0.60,-0.44,0.76,-1.05,1.16,0.27
0.60,-0.44,0.74,-2.23,1.05,0.66
0.59,-0.45,0.73,-3.05,-1.18,0.81
0.60,-0.44,0.74,-3.37,-2.23,1.07
0.59,-0.44,0.74,-3.15,-1.54,1.37
0.59,-0.43,0.75,-3.07,-0.06,1.34
0.58,-0.43,0.75,-3.02,-0.60,1.05
0.59,-0.43,0.75,-2.81,-0.84,1.59
0.59,-0.43,0.77,-1.89,-0.95,1.63
0.59,-0.43,0.74,-1.22,-1.01,1.34
0.59,-0.43,0.75,-1.34,-1.68,1.56
0.60,-0.43,0.74,-1.60,-2.18,1.60
0.60,-0.43,0.74,-1.19,-2.46,0.98
0.60,-0.43,0.74,-0.76,-2.14,1.02
0.60,-0.43,0.74,-0.98,-1.95,0.63
0.59,-0.44,0.75,-1.39,-1.69,-0.05
0.60,-0.43,0.75,-0.61,-1.31,-0.27
0.61,-0.43,0.75,-0.93,-1.74,-0.37
0.60,-0.44,0.74,-3.01,-1.60,0.47
0.59,-0.44,0.74,-2.92,-1.21,0.46
0.59,-0.43,0.73,-1.50,-0.76,0.12
0.59,-0.43,0.75,-0.73,-0.38,0.24
0.60,-0.43,0.74,-1.60,0.87,0.85
0.60,-0.44,0.74,-2.35,0.40,0.87
0.61,-0.44,0.74,-2.18,-1.11,0.56
0.60,-0.44,0.74,-1.69,-1.08,0.70
0.60,-0.44,0.74,-1.37,-0.20,0.44
0.60,-0.44,0.74,-2.17,-0.08,0.34
0.59,-0.44,0.75,-1.91,-0.49,0.15
0.60,-0.44,0.74,-2.12,-0.89,0.11
0.60,-0.43,0.74,-2.23,-0.17,-0.31
0.60,-0.43,0.74,-1.71,-0.38,-0.58
0.60,-0.44,0.75,-1.63,-0.67,-0.32
0.60,-0.43,0.75,-2.03,-0.41,-0.09
0.59,-0.44,0.75,-2.09,-0.37,-0.09
0.60,-0.44,0.74,-1.71,-0.35,0.20
0.59,-0.44,0.74,-1.36,-0.52,0.34
0.60,-0.44,0.74,-1.39,-0.69,0.53
0.59,-0.43,0.74,-1.63,-0.81,0.92
0.60,-0.44,0.74,-1.80,-0.58,0.64
0.59,-0.44,0.74,-1.73,0.20,0.84
0.60,-0.43,0.75,-1.69,0.18,0.72
0.60,-0.44,0.74,-1.83,0.20,0.17
0.60,-0.44,0.74,-2.14,0.32,0.44
0.61,-0.43,0.74,-1.98,0.46,0.17
0.60,-0.43,0.74,-2.08,0.26,0.11
0.60,-0.43,0.75,-2.38,0.79,-0.05
0.60,-0.42,0.74,-3.08,1.33,0.17
0.60,-0.43,0.74,-3.08,1.68,0.29
0.59,-0.43,0.73,-2.72,1.79,0.55
0.60,-0.44,0.75,-2.73,2.06,0.78
0.59,-0.44,0.75,-2.72,3.10,0.67
0.59,-0.44,0.75,-2.81,3.11,0.84
0.59,-0.44,0.75,-2.78,3.28,0.93
0.60,-0.43,0.75,-2.29,2.31,1.07
0.59,-0.43,0.75,-2.58,1.08,0.89
0.60,-0.43,0.75,-1.48,0.03,1.04
0.59,-0.42,0.75,-1.97,-0.11,0.66
0.60,-0.43,0.75,-2.20,1.36,0.40
0.60,-0.43,0.75,-1.11,1.92,0.03
0.61,-0.44,0.72,-0.31,1.02,0.27
0.61,-0.43,0.74,-0.70,-1.01,0.40
0.60,-0.43,0.74,-0.50,-2.50,0.63
0.58,-0.44,0.75,-0.66,-1.19,0.81
0.57,-0.42,0.75,-0.87,0.52,0.20
0.58,-0.44,0.75,-1.01,0.89,-0.40
0.59,-0.44,0.74,-1.92,1.16,0.05
0.59,-0.45,0.74,-2.31,-0.50,0.06
0.59,-0.44,0.74,-2.23,-1.77,0.53
0.59,-0.44,0.74,-2.34,-0.66,1.10
0.59,-0.44,0.74,-2.64,0.79,1.28
0.59,-0.44,0.74,-2.35,0.50,1.21
0.59,-0.43,0.75,-2.49,-0.06,1.01
0.59,-0.43,0.75,-2.24,-0.56,0.84
0.60,-0.43,0.74,-2.11,-0.41,0.56
0.60,-0.44,0.73,-2.32,-0.47,0.75
0.60,-0.44,0.74,-2.38,-0.40,0.53
0.60,-0.43,0.75,-1.71,-0.63,0.41
0.61,-0.43,0.75,-1.34,-0.72,0.29
0.60,-0.43,0.74,-1.68,-0.93,0.14
0.59,-0.44,0.75,-2.11,-0.82,-0.29
0.60,-0.44,0.75,-1.18,0.02,-0.46
0.61,-0.43,0.75,-1.19,0.17,-0.72
0.61,-0.43,0.74,-2.18,0.14,-0.20
0.59,-0.44,0.74,-1.56,-1.01,-0.18
0.58,-0.44,0.74,-1.51,-1.11,-0.55
0.59,-0.42,0.74,-1.15,-0.35,-0.70
0.59,-0.43,0.75,-1.40,1.63,-0.23
0.59,-0.44,0.74,-1.97,1.47,-0.02
0.59,-0.44,0.73,-1.47,0.09,0.02
0.59,-0.43,0.74,-1.77,-0.20,0.20
0.60,-0.43,0.75,-2.32,0.24,0.15
0.58,-0.43,0.74,-2.34,0.00,0.32
0.59,-0.43,0.74,-1.71,0.08,0.58
0.59,-0.44,0.74,-1.34,0.66,0.81
0.59,-0.44,0.74,-1.68,0.52,0.75
0.60,-0.43,0.75,-2.29,0.37,0.55
0.60,-0.44,0.74,-2.26,0.14,0.56
0.60,-0.43,0.75,-1.95,-0.09,0.26
0.60,-0.43,0.74,-1.62,-0.32,0.26
0.60,-0.44,0.74,-1.19,-0.60,0.50
0.59,-0.44,0.74,-1.18,-1.40,0.32
0.60,-0.44,0.75,-1.30,-1.30,0.47
0.60,-0.43,0.75,-1.85,-0.84,0.37
0.60,-0.44,0.74,-1.65,-0.63,0.55
0.59,-0.43,0.74,-1.79,-0.63,0.35
0.59,-0.43,0.74,-1.71,-0.76,0.14
0.59,-0.43,0.76,-1.54,-0.89,0.15
0.59,-0.43,0.75,-1.79,-0.90,-0.05
0.60,-0.43,0.74,-1.50,-0.75,-0.26
0.60,-0.43,0.75,-1.33,-0.99,-0.43
0.59,-0.43,0.75,-1.51,-0.98,-0.27
0.59,-0.44,0.74,-1.85,-1.28,-0.46
0.59,-0.43,0.75,-1.56,-1.59,-0.24
0.59,-0.44,0.74,-1.63,-1.24,-0.20
0.59,-0.43,0.74,-1.37,-0.56,-0.27
0.61,-0.43,0.74,-1.60,-0.60,-0.05
0.60,-0.43,0.74,-1.48,-0.92,-0.40
0.60,-0.43,0.74,-1.40,-1.45,-0.63
0.60,-0.43,0.75,-1.47,-1.79,-0.52
0.59,-0.44,0.74,-1.63,-2.35,-0.29
