accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.66,-0.70,0.33,-2.17,-0.20,0.40
0.65,-0.70,0.32,-2.24,-0.34,0.14
0.64,-0.70,0.32,-1.79,-0.14,0.46
0.65,-0.70,0.33,-1.73,-0.70,0.52
0.65,-0.70,0.33,-2.69,-0.67,0.69
0.66,-0.70,0.34,-2.35,0.03,0.92
0.65,-0.69,0.33,-1.24,-0.52,0.98
0.66,-0.71,0.31,-1.65,-0.44,1.27
0.67,-0.70,0.31,-2.35,0.00,1.79
0.65,-0.69,0.33,-2.55,-0.05,1.88
0.64,-0.69,0.34,-1.80,0.70,0.87
0.64,-0.69,0.35,0.75,0.44,-0.05
0.65,-0.71,0.31,1.59,-0.29,-0.09
0.64,-0.72,0.32,-0.85,0.31,1.48
0.64,-0.71,0.31,-2.96,0.58,2.47
0.64,-0.70,0.32,-3.05,-0.56,2.06
0.64,-0.71,0.33,-1.63,-1.27,1.54
0.64,-0.71,0.34,-1.34,-0.92,1.66
0.65,-0.70,0.33,-1.65,-0.08,1.91
0.65,-0.70,0.33,-1.92,0.41,1.94
0.66,-0.70,0.33,-1.74,0.90,1.94
0.65,-0.70,0.33,-1.95,0.87,1.71
0.66,-0.70,0.33,-1.57,0.31,1.92
0.66,-0.70,0.32,-1.59,-0.31,1.80
0.66,-0.71,0.32,-1.33,0.00,1.62
0.65,-0.70,0.33,-1.02,0.73,1.44
0.66,-0.70,0.33,-0.58,0.37,0.73
0.66,-0.71,0.33,-0.52,0.32,0.50
0.65,-0.71,0.33,-1.08,0.27,0.12
0.64,-0.71,0.33,-0.78,-0.06,-0.02
0.65,-0.71,0.33,-1.11,-1.66,-0.17
0.65,-0.72,0.31,-2.61,-0.81,0.85
0.65,-0.71,0.32,-3.71,0.26,1.39
0.64,-0.70,0.32,-2.14,-0.56,0.90
0.64,-0.70,0.34,-0.47,0.14,0.34
0.64,-0.71,0.33,-0.23,0.09,0.72
0.65,-0.70,0.33,-1.56,0.49,1.39
0.65,-0.69,0.32,-2.50,0.52,1.83
0.65,-0.70,0.33,-2.06,-0.60,1.68
0.64,-0.70,0.33,-1.33,-0.95,1.40
0.64,-0.71,0.34,-1.01,-0.32,1.51
0.64,-0.70,0.33,-1.13,-0.14,1.88
0.65,-0.70,0.33,-1.16,-0.08,1.54
0.65,-0.70,0.33,-1.15,-0.37,1.44
0.65,-0.70,0.32,-1.16,-0.27,1.02
0.65,-0.71,0.33,-1.31,-0.84,0.95
0.65,-0.71,0.33,-1.60,-0.66,0.76
0.65,-0.70,0.33,-1.85,-0.53,0.81
0.65,-0.70,0.33,-1.82,-0.79,0.47
0.64,-0.71,0.32,-1.59,-0.67,0.53
0.65,-0.71,0.33,-1.69,-0.73,0.55
0.65,-0.70,0.33,-2.03,-1.07,0.44
0.65,-0.70,0.32,-2.23,-0.78,0.20
0.65,-0.71,0.33,-2.08,-0.79,0.24
0.65,-0.71,0.33,-2.05,-0.72,0.32
