accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.73,-0.58,0.41,-8.47,10.41,-5.94
0.74,-0.58,0.40,-8.44,10.73,-6.31
0.76,-0.57,0.41,-8.67,9.37,-7.31
0.77,-0.55,0.40,-8.44,5.77,-8.03
0.76,-0.54,0.41,-8.92,2.27,-8.29
0.77,-0.53,0.41,-10.40,-0.17,-7.31
0.77,-0.53,0.40,-10.23,-0.11,-6.29
0.78,-0.52,0.41,-5.98,-0.38,-6.40
0.77,-0.53,0.43,-0.61,0.17,-6.90
0.75,-0.54,0.43,4.38,1.97,-6.21
0.75,-0.54,0.42,6.60,2.92,-5.25
0.74,-0.56,0.40,5.88,2.87,-3.83
0.73,-0.57,0.40,3.76,2.70,-1.53
0.74,-0.57,0.41,2.31,1.82,0.60
0.73,-0.58,0.40,2.26,-0.66,1.40
0.73,-0.58,0.41,1.74,-1.27,2.00
0.73,-0.57,0.40,0.75,-0.27,2.09
0.74,-0.58,0.40,0.06,0.00,2.03
0.74,-0.57,0.40,-0.24,0.72,2.24
0.74,-0.56,0.41,-1.01,0.34,1.92
0.75,-0.57,0.40,-1.89,0.24,1.24
0.74,-0.56,0.40,-2.67,-0.12,0.70
0.75,-0.56,0.40,-3.10,0.06,0.60
0.74,-0.56,0.41,-3.19,-0.02,0.53
0.74,-0.56,0.40,-2.55,0.06,1.25
0.74,-0.56,0.42,-2.72,0.17,1.45
0.73,-0.56,0.41,-2.18,0.63,1.40
0.75,-0.56,0.42,-1.27,1.04,1.86
0.74,-0.58,0.41,-1.21,0.55,3.01
0.76,-0.57,0.37,-1.73,0.75,3.91
0.75,-0.56,0.40,-1.74,0.29,4.95
0.73,-0.56,0.41,-2.60,1.68,5.71
0.73,-0.56,0.42,-1.53,3.33,4.96
0.74,-0.56,0.44,2.20,1.95,2.63
0.75,-0.57,0.42,2.61,1.11,1.86
0.73,-0.58,0.39,0.21,0.75,3.39
0.74,-0.58,0.39,-1.15,-0.58,3.71
0.73,-0.58,0.40,-1.66,-0.67,3.47
0.73,-0.58,0.41,-1.79,-0.70,3.24
0.73,-0.58,0.41,-2.02,-0.06,2.92
0.73,-0.57,0.42,-1.42,0.47,2.17
0.73,-0.58,0.40,-0.31,0.70,1.77
0.74,-0.57,0.40,-0.11,1.80,1.42
0.73,-0.58,0.40,0.14,1.05,1.15
0.73,-0.58,0.40,-0.52,0.49,1.02
0.73,-0.59,0.40,-1.59,0.34,1.42
0.74,-0.58,0.41,-2.12,0.58,1.94
0.73,-0.58,0.41,-2.08,0.95,2.11
0.73,-0.58,0.41,-1.66,1.22,2.09
0.74,-0.57,0.41,-1.13,1.50,1.71
0.73,-0.57,0.42,-1.30,1.57,1.42
0.73,-0.57,0.41,-2.15,1.85,1.71
0.73,-0.58,0.42,-0.76,0.82,1.54
0.75,-0.59,0.40,-1.88,-2.70,0.96
0.75,-0.58,0.39,-3.94,-1.60,2.26
0.74,-0.58,0.39,-4.87,-0.69,2.56
0.74,-0.57,0.42,-3.60,0.29,1.37
0.76,-0.56,0.43,-2.84,-0.63,0.72
0.76,-0.56,0.42,-4.24,-0.81,0.34
0.74,-0.57,0.40,-4.40,-0.81,0.49
0.74,-0.58,0.43,-2.56,-1.88,0.06
0.71,-0.59,0.43,-1.65,-0.85,0.12
0.72,-0.58,0.41,-2.47,-0.38,-0.08
0.71,-0.58,0.42,-2.67,-0.38,1.24
0.72,-0.59,0.43,-2.72,-0.32,1.85
0.72,-0.58,0.42,-2.35,0.70,2.03
0.73,-0.58,0.41,-1.44,0.11,0.78
0.73,-0.59,0.41,-1.83,0.05,0.64
0.74,-0.59,0.41,-2.99,1.40,0.66
0.74,-0.58,0.40,-2.96,0.70,0.18
0.74,-0.57,0.41,-3.02,0.37,-0.08
0.74,-0.57,0.40,-3.04,-0.26,-0.38
0.74,-0.57,0.41,-2.37,-0.32,-0.84
0.74,-0.57,0.42,-1.92,-0.09,-1.10
0.73,-0.58,0.42,-1.33,0.20,-0.90
0.74,-0.57,0.42,-0.87,0.34,-1.13
0.74,-0.57,0.40,0.15,-0.24,-1.08
0.74,-0.58,0.42,0.24,-0.49,-0.63
0.74,-0.58,0.41,-0.27,-0.46,-0.47
0.74,-0.58,0.41,-0.67,-0.69,-0.06
0.74,-0.57,0.42,-0.53,-0.53,-0.23
0.73,-0.58,0.41,-0.08,-0.47,-0.17
0.73,-0.58,0.40,-0.24,-0.43,-0.29
0.73,-0.58,0.42,-0.34,-0.17,-0.21
0.73,-0.57,0.41,-0.92,-0.46,-0.26
0.72,-0.58,0.41,-1.50,-1.15,-0.12
0.73,-0.58,0.39,-1.82,-1.48,-0.34
0.74,-0.58,0.40,-2.12,-0.90,-0.37
0.73,-0.57,0.40,-2.44,-0.67,-0.17
0.73,-0.58,0.41,-3.07,-0.63,0.29
0.74,-0.58,0.41,-2.76,-0.85,0.05
0.73,-0.57,0.40,-2.43,-1.21,0.29
0.75,-0.58,0.39,-2.50,-0.73,0.64
0.75,-0.57,0.39,-2.03,-0.09,1.56
0.74,-0.56,0.40,-2.81,-0.35,2.35
0.72,-0.57,0.43,-3.62,1.42,2.56
0.73,-0.55,0.43,-1.04,2.49,0.67
0.75,-0.57,0.43,2.05,1.53,-1.27
0.73,-0.59,0.41,1.60,1.85,-0.47
0.72,-0.58,0.38,-0.63,0.05,0.89
0.72,-0.58,0.39,-2.73,-2.17,1.07
0.72,-0.57,0.41,-2.35,-2.81,0.27
0.73,-0.59,0.42,-1.37,-2.35,-0.32
0.73,-0.59,0.41,-0.84,-0.66,-0.15
0.73,-0.59,0.40,-1.10,0.89,0.06
0.73,-0.58,0.40,-1.27,1.39,0.08
0.74,-0.58,0.41,-1.66,0.09,-0.38
0.73,-0.57,0.41,-2.23,-1.30,-0.61
0.73,-0.58,0.41,-2.56,-1.50,-0.20
0.73,-0.58,0.42,-2.72,-0.78,0.58
0.73,-0.57,0.40,-2.18,0.43,0.79
0.73,-0.57,0.41,-0.73,0.60,0.40
0.74,-0.56,0.41,-0.26,0.70,0.64
0.74,-0.57,0.42,-1.08,0.31,0.35
0.74,-0.56,0.43,-0.93,-0.02,0.05
0.74,-0.57,0.41,0.12,-0.40,-0.21
0.74,-0.57,0.42,1.42,-1.39,-1.15
0.74,-0.58,0.39,-0.27,-1.79,0.03
0.73,-0.58,0.38,-2.02,-0.98,1.50
0.73,-0.58,0.41,-2.67,0.69,1.37
0.75,-0.57,0.41,-1.11,1.15,0.56
0.74,-0.57,0.41,-0.89,0.44,0.02
0.73,-0.57,0.40,-1.92,-0.72,0.60
0.74,-0.57,0.40,-2.56,-1.28,0.90
0.73,-0.58,0.42,-2.27,-0.66,0.72
0.72,-0.58,0.40,-2.76,-0.67,1.27
0.73,-0.58,0.41,-2.76,-0.11,1.40
0.73,-0.58,0.40,-2.32,0.35,1.47
0.73,-0.57,0.41,-1.71,0.64,1.15
0.74,-0.57,0.41,-1.53,0.52,1.08
0.73,-0.58,0.41,-1.83,0.00,0.93
0.74,-0.58,0.40,-1.77,-0.03,0.78
0.73,-0.57,0.41,-1.69,-0.37,0.76
0.74,-0.57,0.41,-1.36,-0.46,0.40
