accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.71,-0.41,0.63,21,4.87,2.08
0.71,-0.42,0.63,4.98,5.57,0.89
0.72,-0.43,0.60,4.05,4.34,1.16
0.70,-0.44,0.61,2.32,2.35,1.94
0.70,-0.44,0.61,1.16,2.29,1.77
0.69,-0.43,0.60,0.03,1.57,1.59
0.69,-0.44,0.62,-0.40,1.16,1.77
0.69,-0.45,0.63,-1.27,2.43,2.82
0.69,-0.43,0.63,-1.31,3.24,2.31
0.72,-0.43,0.62,-1.22,4.95,0.34
0.71,-0.43,0.60,-0.50,1.79,-1.08
0.70,-0.42,0.62,-1.37,-0.41,-0.93
0.70,-0.43,0.62,-3.71,-1.07,-1.60
0.71,-0.42,0.60,-5.25,-0.70,-2.20
0.70,-0.42,0.62,-5.42,-1.25,-1.25
0.70,-0.42,0.62,-5.07,-0.82,-0.69
0.70,-0.43,0.63,-4.00,-0.55,-0.90
0.69,-0.42,0.64,-2.96,-0.26,-0.78
0.68,-0.43,0.64,-2.34,0.60,-0.35
0.70,-0.43,0.63,-0.38,1.05,0.56
0.73,-0.43,0.61,-1.34,-1.07,1.51
0.73,-0.44,0.62,-2.55,-1.95,2.26
0.71,-0.43,0.63,-3.47,-2.11,1.25
0.72,-0.43,0.62,-1.63,-0.58,0.11
0.72,-0.42,0.63,-0.61,-0.81,-0.67
0.73,-0.41,0.62,-0.70,-1.54,-1.86
0.71,-0.42,0.63,-1.15,-1.98,-2.05
0.70,-0.43,0.59,-1.73,-0.96,-1.79
0.70,-0.45,0.62,-2.73,-1.36,-1.83
0.70,-0.43,0.63,-3.48,0.69,-1.47
0.70,-0.42,0.61,-3.42,0.81,-2.52
0.69,-0.43,0.61,-1.54,0.18,-1.34
0.69,-0.43,0.63,-0.93,0.50,-0.44
0.69,-0.43,0.62,-0.73,1.53,0.63
0.71,-0.43,0.62,-0.66,1.36,-0.11
0.71,-0.43,0.61,-1.37,1.18,-0.15
0.71,-0.43,0.61,-2.49,0.27,0.08
0.71,-0.43,0.62,-3.50,-0.79,0.63
0.70,-0.42,0.61,-3.92,-1.21,1.57
0.70,-0.42,0.61,-2.96,-0.38,2.29
0.70,-0.43,0.62,-1.79,-0.31,2.26
0.71,-0.43,0.62,-1.85,1.04,2.06
0.71,-0.43,0.63,-2.06,-0.75,2.40
0.71,-0.43,0.63,-2.69,-2.11,2.41
0.71,-0.43,0.62,-2.69,-2.31,2.50
0.71,-0.43,0.62,-2.72,-1.66,2.58
0.71,-0.43,0.61,-2.23,-0.73,2.06
0.71,-0.43,0.63,-2.15,-0.70,1.82
0.70,-0.43,0.62,-2.40,-0.67,1.91
0.70,-0.44,0.62,-2.70,-1.37,2.37
0.70,-0.44,0.62,-2.61,-1.51,2.53
