accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.70,-0.38,0.67,-0.02,1.11,0.49
0.70,-0.38,0.66,-0.41,1.07,-0.37
0.70,-0.38,0.66,-2.05,0.35,-0.09
0.71,-0.39,0.66,-2.69,0.40,0.17
0.70,-0.39,0.66,-1.63,0.32,0.55
0.70,-0.39,0.65,-0.66,0.34,0.20
0.70,-0.39,0.65,-1.13,-0.34,0.09
0.70,-0.38,0.66,-2.23,-0.76,0.75
0.70,-0.39,0.65,-3.04,-1.11,1.07
0.69,-0.38,0.66,-2.93,-1.13,1.28
0.69,-0.39,0.66,-2.02,-1.19,1.22
0.70,-0.39,0.66,-1.63,-1.56,1.68
0.69,-0.39,0.67,-2.35,-1.37,2.52
0.70,-0.39,0.67,-2.37,-0.21,2.89
0.71,-0.38,0.65,-1.91,-0.50,2.53
0.71,-0.39,0.66,-1.30,-0.49,2.56
0.70,-0.39,0.65,-1.69,-0.55,2.82
0.70,-0.39,0.66,-1.95,-1.07,2.21
0.71,-0.39,0.64,-1.56,-2.34,1.15
0.70,-0.39,0.65,-1.48,-5.51,1.13
0.70,-0.39,0.67,-2.12,-5.10,0.93
0.70,-0.39,0.67,-2.72,-3.01,0.02
0.71,-0.39,0.66,-2.12,-0.67,0.05
0.70,-0.38,0.65,-1.68,0.17,-0.34
0.71,-0.39,0.66,-1.40,0.63,-0.26
0.71,-0.39,0.66,-1.51,0.95,-0.73
0.70,-0.39,0.65,-1.51,0.02,-0.61
0.70,-0.39,0.65,-1.71,-0.82,-0.56
0.70,-0.39,0.66,-2.00,-0.87,-0.15
0.69,-0.39,0.66,-1.74,-0.58,0.31
0.70,-0.40,0.65,-1.44,0.63,0.49
0.70,-0.40,0.66,-1.60,1.68,0.85
0.70,-0.39,0.67,-1.86,2.23,1.31
0.69,-0.39,0.65,-2.17,1.89,1.56
0.70,-0.38,0.65,-1.76,1.71,1.42
0.70,-0.38,0.65,-1.31,1.07,1.19
0.70,-0.39,0.66,-1.74,0.44,1.24
0.70,-0.39,0.66,-2.46,0.11,1.11
0.70,-0.40,0.67,-1.31,1.28,0.79
0.71,-0.39,0.65,0.24,1.77,0.85
0.72,-0.38,0.64,-1.21,0.43,1.02
0.72,-0.38,0.64,-2.63,-1.25,1.16
0.69,-0.39,0.66,-2.00,-1.25,1.05
0.68,-0.39,0.68,-1.15,-0.41,0.26
0.69,-0.39,0.66,-0.95,0.37,-0.40
0.70,-0.40,0.67,-1.21,1.11,-0.82
0.70,-0.41,0.66,-2.78,1.37,-0.18
0.70,-0.40,0.66,-3.59,2.14,0.75
0.69,-0.40,0.66,-2.46,1.91,1.08
0.70,-0.39,0.65,-1.54,0.58,0.52
0.69,-0.39,0.66,-2.73,-0.47,0.46
0.69,-0.39,0.67,-3.25,-0.61,1.01
0.70,-0.39,0.66,-2.69,-0.24,1.10
0.70,-0.39,0.66,-1.65,0.43,1.30
0.70,-0.38,0.66,-1.63,0.41,1.11
0.70,-0.39,0.65,-1.40,-0.47,1.24
0.70,-0.39,0.65,-1.51,-1.48,1.48
0.70,-0.39,0.65,-1.42,-2.69,1.48
0.70,-0.39,0.66,-1.04,-1.79,1.25
0.70,-0.39,0.66,-0.92,-1.24,0.70
0.70,-0.40,0.66,-1.08,-0.47,0.27
0.70,-0.40,0.67,-1.07,0.38,-0.11
0.70,-0.40,0.65,-0.18,1.05,-0.81
0.72,-0.39,0.64,-2.56,-0.23,-1.01
0.71,-0.40,0.66,-3.39,-0.79,-0.52
0.69,-0.39,0.66,-2.14,-0.58,-0.96
0.69,-0.38,0.65,-1.11,0.15,-1.36
0.70,-0.38,0.66,-0.56,0.49,-1.63
0.71,-0.39,0.66,-1.56,0.09,-1.31
0.71,-0.40,0.65,-2.37,0.67,-0.49
0.70,-0.39,0.66,-1.39,0.35,-0.23
0.69,-0.39,0.65,-0.38,-0.56,-0.31
0.70,-0.38,0.66,-1.28,-0.90,-0.31
0.70,-0.38,0.65,-2.02,-1.19,0.17
0.69,-0.39,0.66,-2.14,-1.15,0.69
0.70,-0.39,0.66,-1.62,-0.41,0.81
0.69,-0.39,0.66,-0.70,-0.24,0.72
0.69,-0.39,0.65,-1.10,-0.66,1.02
0.69,-0.39,0.66,-1.83,-1.56,1.27
0.70,-0.39,0.65,-2.08,-1.88,1.48
0.69,-0.39,0.66,-2.00,-2.81,1.69
0.70,-0.39,0.66,-2.00,-2.84,1.68
0.70,-0.39,0.67,-2.26,-2.27,1.45
0.70,-0.40,0.66,-1.94,-2.27,1.44
0.70,-0.40,0.66,-2.20,-2.44,1.69
0.71,-0.39,0.67,-2.60,-2.40,1.34
0.71,-0.39,0.67,-2.49,-1.36,0.96
0.71,-0.38,0.65,-1.98,-1.15,0.72
0.71,-0.38,0.66,-1.91,-1.10,0.72
0.70,-0.39,0.66,-2.14,-0.73,0.72
0.71,-0.39,0.65,-2.02,-0.84,0.69
0.70,-0.39,0.65,-1.85,-0.73,0.56
