accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.72,-0.68,0.14,-1.97,0.00,-0.08
0.72,-0.68,0.14,-1.73,0.18,-0.32
0.72,-0.68,0.14,-1.59,0.23,-0.15
0.72,-0.67,0.14,-1.39,-0.11,-0.21
0.72,-0.68,0.14,-1.77,0.27,0.09
0.71,-0.69,0.14,-2.06,0.21,0.41
0.72,-0.68,0.13,-1.66,0.34,0.53
0.71,-0.68,0.13,-1.45,-0.27,0.38
0.72,-0.68,0.14,-1.62,-0.55,0.53
0.72,-0.68,0.15,-2.41,-0.14,0.73
0.72,-0.68,0.14,-2.08,0.27,1.33
0.72,-0.68,0.14,-1.28,-0.34,1.63
0.73,-0.68,0.11,-1.91,-0.50,1.39
0.73,-0.66,0.11,-3.11,-0.47,0.95
0.72,-0.67,0.14,-3.91,-0.55,0.46
0.71,-0.67,0.17,-3.31,0.64,0.24
0.71,-0.67,0.17,-0.69,0.02,-0.38
0.73,-0.69,0.14,1.65,-0.90,-0.66
0.73,-0.69,0.12,0.52,0.75,0.47
0.71,-0.69,0.12,-1.66,1.31,1.11
0.71,-0.69,0.12,-2.35,0.05,0.69
0.71,-0.68,0.15,-2.11,-0.60,-0.02
0.71,-0.69,0.16,-2.05,-1.54,-0.31
0.72,-0.69,0.15,-1.85,-0.27,0.85
0.72,-0.69,0.13,-1.83,1.16,1.57
0.72,-0.68,0.13,-1.22,1.40,1.18
0.72,-0.67,0.14,-1.27,0.75,0.11
0.72,-0.68,0.14,-1.97,-0.17,0.09
0.71,-0.68,0.15,-2.82,-0.02,0.84
0.72,-0.68,0.14,-2.89,-0.17,0.73
0.72,-0.68,0.14,-2.18,-0.41,0.35
0.72,-0.68,0.14,-1.16,0.00,0.20
0.71,-0.68,0.15,-0.70,0.61,0.43
0.72,-0.68,0.15,-0.79,0.31,0.44
0.72,-0.68,0.14,-0.87,0.66,0.61
0.73,-0.68,0.14,0.05,-0.73,0.17
0.74,-0.68,0.11,-1.24,-0.98,0.02
0.72,-0.68,0.11,-2.87,-0.35,0.44
0.71,-0.68,0.13,-2.75,-0.99,-0.66
0.71,-0.68,0.15,-1.68,0.11,-0.38
0.72,-0.68,0.15,-0.61,-0.78,-0.29
0.73,-0.68,0.14,-1.11,-0.20,0.56
0.73,-0.67,0.13,-2.06,0.95,0.69
0.73,-0.68,0.14,-1.51,-0.08,-0.38
0.72,-0.68,0.14,-1.51,-0.53,-0.70
0.71,-0.68,0.14,-1.82,-0.26,-0.06
0.70,-0.68,0.13,-1.94,-0.24,0.53
0.71,-0.68,0.14,-1.59,0.12,0.60
0.71,-0.68,0.14,-1.36,0.24,0.46
0.72,-0.68,0.15,-0.84,0.81,0.08
0.72,-0.68,0.15,-0.72,0.53,-0.18
0.72,-0.69,0.14,-1.28,0.61,-0.50
0.71,-0.68,0.13,-1.66,0.41,-0.24
0.72,-0.68,0.13,-2.11,0.20,-0.47
0.72,-0.68,0.14,-2.00,0.26,-0.70
0.71,-0.68,0.15,-1.69,0.31,-0.35
0.71,-0.67,0.13,-1.54,0.12,-0.37
0.71,-0.68,0.14,-1.31,0.06,-0.15
0.73,-0.68,0.14,-1.57,0.44,-0.02
0.72,-0.68,0.15,-1.69,0.02,-0.15
0.72,-0.68,0.15,-1.36,-0.29,-0.14
0.73,-0.67,0.14,-1.62,0.18,0.49
0.72,-0.68,0.14,-1.74,0.05,0.46
0.72,-0.67,0.14,-1.82,-0.58,0.76
0.71,-0.68,0.14,-1.83,-0.29,0.76
0.72,-0.68,0.14,-1.68,-1.01,0.82
0.72,-0.68,0.15,-1.74,-0.53,1.01
0.72,-0.67,0.15,-1.80,-0.27,0.79
0.72,-0.68,0.14,-1.57,-0.56,0.32
0.72,-0.67,0.14,-1.59,-0.79,0.61
0.71,-0.68,0.14,-2.06,-0.72,0.87
0.72,-0.68,0.15,-1.88,-0.52,0.92
0.71,-0.68,0.14,-1.74,-0.58,0.89
0.72,-0.68,0.14,-1.54,-0.52,0.98
0.72,-0.68,0.16,-1.59,-0.14,1.28
0.72,-0.67,0.14,-2.17,-0.18,1.30
0.72,-0.67,0.14,-2.27,-0.34,1.04
0.70,-0.68,0.13,-1.83,-1.39,0.81
0.72,-0.69,0.13,-1.34,-1.04,1.21
0.74,-0.67,0.15,-2.06,0.40,0.47
0.72,-0.68,0.15,-2.09,-0.18,0.84
0.73,-0.68,0.15,-1.44,-1.01,1.08
0.73,-0.67,0.13,-1.82,-1.53,1.53
0.73,-0.67,0.11,-2.78,-0.78,0.99
0.74,-0.66,0.13,-3.42,-0.81,0.03
0.71,-0.67,0.16,-3.19,-0.08,-0.47
0.71,-0.67,0.18,-1.92,0.20,-0.81
0.73,-0.68,0.17,0.61,-1.53,-0.84
0.72,-0.69,0.14,0.44,-1.01,0.29
0.71,-0.70,0.11,-1.37,-0.12,1.86
0.71,-0.68,0.13,-2.52,-0.40,1.74
0.71,-0.69,0.13,-2.41,-1.13,1.15
0.71,-0.69,0.14,-2.61,-2.52,0.96
0.71,-0.68,0.14,-3.16,-2.38,1.53
0.71,-0.68,0.15,-3.08,-1.86,2.52
0.72,-0.68,0.15,-2.27,-0.92,3.11
0.71,-0.68,0.14,-1.91,-1.10,2.75
0.73,-0.68,0.13,-1.59,-1.56,1.80
0.73,-0.67,0.14,-2.05,-1.44,1.45
0.72,-0.67,0.13,-2.64,-1.44,1.36
0.72,-0.68,0.14,-2.43,-2.12,0.85
0.71,-0.68,0.14,-2.08,-1.77,0.73
0.72,-0.68,0.15,-1.39,-1.47,0.75
0.71,-0.68,0.15,-0.73,-1.39,0.76
