accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.61,-0.61,0.56,-0.81,-0.55,0.93
0.61,-0.60,0.57,-0.41,0.08,0.75
0.62,-0.61,0.57,0.32,-0.14,0.46
0.63,-0.62,0.55,-1.69,-1.31,0.43
0.62,-0.61,0.55,-2.60,-0.64,0.76
0.61,-0.61,0.56,-2.02,-1.19,0.23
0.61,-0.61,0.56,-0.96,-0.84,-0.49
0.62,-0.60,0.57,-0.56,-0.82,-1.56
0.61,-0.61,0.56,-2.40,-0.12,-0.78
0.61,-0.61,0.55,-3.16,0.21,-0.27
0.61,-0.61,0.55,-2.27,-0.53,-0.38
0.61,-0.62,0.55,-1.86,-0.89,-0.44
0.61,-0.62,0.56,-2.02,-1.11,-0.44
0.61,-0.61,0.56,-2.60,-1.31,0.14
0.61,-0.61,0.57,-2.17,-0.41,0.66
0.61,-0.60,0.57,-1.24,0.70,0.93
0.61,-0.60,0.55,-0.40,0.84,0.95
0.61,-0.61,0.56,-0.96,0.05,1.07
0.61,-0.61,0.56,-1.25,-0.09,1.47
0.61,-0.61,0.56,-1.31,0.03,1.83
0.61,-0.61,0.55,-1.05,-0.72,2.14
0.62,-0.61,0.57,-0.63,-0.90,2.24
0.61,-0.61,0.55,-0.38,0.20,2.56
0.62,-0.61,0.56,-0.27,-0.31,2.49
0.61,-0.61,0.56,-0.64,-1.01,2.34
0.61,-0.61,0.56,-1.48,-0.92,2.23
0.63,-0.61,0.56,-1.02,-0.35,2.56
0.61,-0.61,0.55,0.18,-0.49,2.78
0.61,-0.61,0.55,0.69,-0.38,2.82
0.62,-0.61,0.57,0.35,-1.50,1.98
0.61,-0.61,0.57,-0.08,-1.33,2.14
0.61,-0.60,0.57,-0.18,-2.26,2.52
0.61,-0.61,0.56,0.00,-2.60,2.43
0.60,-0.61,0.57,0.41,-0.90,2.67
0.61,-0.61,0.56,0.52,0.12,2.82
0.61,-0.61,0.57,0.03,0.31,2.27
0.61,-0.61,0.57,-0.15,1.07,2.56
0.60,-0.61,0.55,-0.27,0.37,2.37
0.60,-0.61,0.56,-0.73,0.73,2.14
0.62,-0.61,0.56,-1.40,1.39,1.86
0.61,-0.61,0.56,-1.60,0.78,1.47
0.61,-0.61,0.56,-2.08,-0.03,1.39
0.62,-0.60,0.57,-2.85,0.70,0.90
0.61,-0.61,0.57,-2.11,1.34,0.47
0.62,-0.61,0.56,-1.94,0.70,0.31
0.63,-0.61,0.55,-2.56,0.15,0.75
0.62,-0.61,0.54,-1.92,-1.94,0.92
0.60,-0.61,0.56,-1.22,-2.75,1.86
0.60,-0.60,0.57,-1.68,-1.16,1.27
0.60,-0.60,0.57,-0.81,-1.71,-0.32
0.59,-0.61,0.57,-1.30,-1.31,-0.27
0.61,-0.63,0.57,-2.53,0.26,0.92
0.60,-0.63,0.56,-2.47,0.09,1.36
0.60,-0.62,0.55,-2.06,-1.13,1.08
0.60,-0.62,0.56,-2.84,-1.40,0.41
0.60,-0.61,0.57,-4.40,-0.37,0.70
0.61,-0.61,0.55,-4.41,0.18,0.46
0.61,-0.61,0.56,-3.71,0.29,0.63
0.62,-0.60,0.56,-3.51,-0.37,-0.17
