accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.15,-0.51,0.92,-1.76,-0.61,0.38
0.15,-0.51,0.91,-1.50,-0.60,0.52
0.16,-0.51,0.92,-1.60,-0.38,0.64
0.16,-0.51,0.92,-1.40,-0.46,0.34
0.15,-0.51,0.92,-1.54,-0.60,0.40
0.15,-0.51,0.91,-1.89,-0.96,0.52
0.15,-0.51,0.92,-2.00,-0.61,0.52
0.15,-0.51,0.92,-1.80,-0.32,0.17
0.15,-0.51,0.92,-1.92,0.02,0.12
0.16,-0.51,0.91,-2.46,-0.34,0.12
0.15,-0.51,0.91,-2.34,-0.79,0.15
0.16,-0.51,0.92,-1.98,-0.53,0.03
0.16,-0.50,0.91,-1.82,-0.31,-0.08
0.16,-0.51,0.92,-1.89,-0.15,-0.06
0.16,-0.51,0.90,-1.40,-0.26,0.09
0.16,-0.50,0.91,-1.65,-0.41,0.15
0.15,-0.51,0.91,-1.65,-0.53,0.11
0.15,-0.51,0.92,-1.71,-0.67,0.31
0.16,-0.51,0.92,-2.23,-0.47,-0.08
0.16,-0.51,0.92,-1.79,-0.49,0.12
0.16,-0.51,0.93,-1.91,-0.38,-0.05
0.16,-0.51,0.92,-2.09,-0.61,-0.11
0.16,-0.50,0.92,-1.95,-0.90,-0.26
0.15,-0.51,0.91,-2.34,-0.49,-0.32
0.16,-0.51,0.91,-2.61,-0.47,-0.50
0.15,-0.51,0.91,-2.70,-0.63,-0.27
0.15,-0.50,0.92,-2.60,-0.34,0.05
0.15,-0.51,0.90,-2.38,-0.08,0.12
0.16,-0.51,0.92,-1.89,0.26,0.23
0.16,-0.50,0.91,-1.62,0.43,0.20
0.16,-0.51,0.91,-1.98,0.23,0.24
0.16,-0.51,0.90,-2.61,0.11,0.89
0.15,-0.50,0.91,-2.76,-0.20,1.01
0.15,-0.51,0.92,-2.73,-0.26,1.04
0.15,-0.50,0.92,-2.75,0.23,1.33
0.16,-0.51,0.92,-1.98,0.72,2.03
0.17,-0.51,0.90,-1.48,-0.08,1.82
0.17,-0.51,0.91,-1.31,-1.53,2.43
0.16,-0.50,0.91,-2.87,-1.79,3.05
0.15,-0.50,0.92,-3.10,-1.19,1.86
0.16,-0.51,0.93,-0.63,-0.20,1.02
0.16,-0.51,0.93,0.21,1.88,1.27
0.15,-0.52,0.92,0.23,1.71,1.13
0.15,-0.51,0.91,-0.35,0.60,1.04
0.15,-0.51,0.91,-1.66,2.05,1.25
0.14,-0.51,0.91,-2.41,3.27,1.34
0.14,-0.51,0.91,-2.17,2.67,1.16
0.14,-0.51,0.91,-1.56,1.56,1.42
0.15,-0.50,0.91,-1.91,2.05,1.83
0.15,-0.50,0.91,-1.47,2.85,1.50
0.16,-0.50,0.92,-1.08,2.98,1.10
0.16,-0.52,0.91,-1.31,2.17,0.55
0.16,-0.52,0.91,-1.25,0.87,0.79
0.16,-0.51,0.91,-1.42,0.03,1.02
0.15,-0.51,0.91,-2.63,-0.70,1.18
0.15,-0.51,0.92,-2.66,-0.75,0.72
0.15,-0.51,0.93,-2.18,-0.76,0.75
0.16,-0.51,0.93,-1.95,-1.04,0.29
0.15,-0.51,0.91,-1.85,-1.39,0.44
0.15,-0.51,0.91,-2.60,-1.69,0.18
0.15,-0.51,0.92,-2.40,-1.13,0.03
0.16,-0.51,0.92,-2.00,-0.27,0.31
0.16,-0.53,0.91,-1.57,-1.91,0.82
0.15,-0.52,0.91,-3.07,-2.69,1.07
0.14,-0.51,0.92,-4.56,-1.85,1.07
0.17,-0.50,0.92,-2.49,-0.98,0.55
0.16,-0.51,0.91,-1.71,-0.29,0.72
0.15,-0.51,0.92,-1.77,-1.22,0.58
0.15,-0.51,0.92,-1.34,-0.84,0.70
0.15,-0.52,0.91,-1.27,-0.12,0.70
0.15,-0.51,0.90,-1.57,0.08,0.93
0.15,-0.52,0.91,-1.86,-0.14,0.76
0.15,-0.51,0.91,-2.38,-0.17,0.61
0.15,-0.51,0.91,-2.92,-0.03,0.78
0.15,-0.51,0.91,-2.82,0.31,0.78
0.15,-0.51,0.92,-2.35,0.70,0.61
0.14,-0.51,0.92,-2.50,1.02,0.43
0.16,-0.52,0.91,-2.72,0.75,0.23
0.16,-0.52,0.91,-2.63,0.60,0.40
0.16,-0.50,0.91,-2.29,0.02,0.63
0.16,-0.52,0.91,-2.43,-0.47,0.73
0.16,-0.51,0.92,-2.37,-0.89,0.73
0.15,-0.51,0.92,-2.46,-0.99,0.87
0.15,-0.51,0.92,-2.23,-0.82,1.07
0.16,-0.52,0.92,-1.50,-0.49,1.02
0.15,-0.51,0.91,-1.39,-0.56,0.96
0.16,-0.52,0.91,-1.44,-1.15,1.22
0.14,-0.51,0.91,-1.97,-1.02,1.30
0.15,-0.51,0.91,-2.23,-0.96,1.08
0.15,-0.51,0.90,-2.67,-0.79,0.81
0.15,-0.51,0.92,-2.89,-0.89,0.69
0.15,-0.51,0.91,-3.08,-0.75,0.69
0.16,-0.51,0.91,-2.90,-0.60,0.55
0.14,-0.52,0.91,-2.99,-0.41,0.52
0.15,-0.51,0.92,-3.10,-0.79,0.55
0.16,-0.51,0.92,-2.87,-0.52,0.52
0.15,-0.51,0.92,-2.92,-0.32,0.50
0.16,-0.50,0.91,-2.50,-0.58,0.66
0.17,-0.51,0.91,-2.49,-0.58,0.60
0.16,-0.51,0.91,-2.56,-0.87,0.78
0.16,-0.51,0.92,-1.94,-0.76,0.78
0.16,-0.52,0.91,-1.57,-0.70,0.76
0.15,-0.52,0.91,-2.26,-0.84,0.52
0.16,-0.52,0.91,-2.31,-0.69,0.26
0.15,-0.52,0.91,-2.38,-0.90,0.06
0.16,-0.52,0.91,-2.29,-0.53,0.09
0.15,-0.51,0.91,-2.24,-0.53,-0.03
0.15,-0.52,0.91,-2.23,-0.63,-0.21
0.15,-0.51,0.90,-2.50,-0.64,-0.05
0.15,-0.51,0.91,-2.41,-0.52,0.14
0.14,-0.51,0.91,-2.61,-0.35,0.09
0.15,-0.51,0.91,-2.49,-0.15,0.27
0.15,-0.51,0.92,-2.12,0.08,0.27
0.16,-0.51,0.91,-1.82,-0.02,0.21
0.17,-0.52,0.91,-2.21,-0.56,0.60
0.16,-0.51,0.91,-2.29,-1.02,0.92
0.15,-0.52,0.90,-2.11,-1.04,0.61
0.16,-0.51,0.91,-2.21,-0.02,0.58
0.16,-0.51,0.90,-1.63,-0.17,0.81
0.16,-0.52,0.91,-0.49,-0.99,0.92
0.17,-0.52,0.90,-0.08,-2.73,1.62
0.16,-0.52,0.90,-0.72,-3.24,2.66
0.14,-0.51,0.91,-2.14,-2.61,2.81
0.15,-0.51,0.91,-1.45,-1.83,1.88
0.15,-0.51,0.91,-0.34,-0.49,1.74
0.14,-0.52,0.92,0.02,-0.63,2.11
0.15,-0.52,0.90,-0.15,-0.89,2.31
0.14,-0.52,0.90,-0.89,-0.56,2.89
0.15,-0.52,0.91,-1.24,0.64,3.62
0.15,-0.52,0.91,-1.69,1.25,3.62
0.14,-0.52,0.91,-2.05,0.72,3.62
0.15,-0.52,0.90,-2.46,0.43,4.00
0.15,-0.51,0.91,-2.00,0.70,4.47
0.15,-0.51,0.92,-2.12,2.03,4.03
0.16,-0.51,0.90,-2.24,3.18,2.95
0.16,-0.52,0.91,-2.41,4.11,2.32
0.16,-0.51,0.90,-1.98,3.66,1.76
0.16,-0.51,0.91,-2.92,4.11,1.48
0.16,-0.52,0.92,-3.57,4.02,1.02
0.16,-0.52,0.91,-4.17,4.72,0.00
