accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.81,-0.42,0.52,2.89,-3.68,-0.24
0.81,-0.43,0.52,3.80,-5.02,-0.72
0.82,-0.44,0.50,5.05,-6.38,-1.40
0.82,-0.45,0.50,5.50,-6.47,-1.08
0.82,-0.45,0.49,4.98,-6.52,0.37
0.80,-0.46,0.48,3.98,-8.49,1.42
0.79,-0.46,0.48,2.99,-10.44,2.44
0.79,-0.45,0.50,3.21,-11.51,2.66
0.80,-0.44,0.50,3.33,-11.40,1.73
0.79,-0.44,0.49,3.30,-11.24,1.44
0.79,-0.43,0.49,3.33,-11.40,1.88
0.80,-0.42,0.47,3.77,-11.57,1.47
0.80,-0.42,0.47,5.22,-12.00,0.63
0.79,-0.42,0.47,5.88,-11.45,0.06
0.78,-0.43,0.46,5.37,-10.35,-0.37
0.78,-0.43,0.46,3.80,-9.86,0.35
0.78,-0.44,0.46,2.55,-9.15,0.09
0.77,-0.43,0.47,1.01,-8.43,0.27
0.77,-0.44,0.48,0.99,-7.92,0.82
0.77,-0.44,0.46,1.60,-7.02,0.76
0.76,-0.44,0.45,2.70,-6.52,1.07
0.75,-0.44,0.46,3.01,-5.69,1.34
0.75,-0.43,0.46,1.79,-5.68,2.02
0.75,-0.44,0.46,0.53,-5.22,1.86
0.76,-0.44,0.48,-0.38,-3.50,2.02
0.76,-0.44,0.47,-1.04,-1.01,2.81
0.76,-0.45,0.48,-1.80,0.37,4.00
0.77,-0.45,0.47,-2.81,1.36,4.46
0.76,-0.46,0.48,-4.06,1.94,5.08
0.76,-0.46,0.48,-6.02,2.47,5.91
0.77,-0.45,0.49,-7.15,3.57,6.15
0.78,-0.46,0.49,-6.92,5.04,6.72
0.78,-0.45,0.50,-6.32,7.11,6.64
0.77,-0.45,0.50,-6.78,8.90,6.55
0.78,-0.46,0.50,-7.79,9.30,6.11
0.77,-0.47,0.49,-8.82,8.81,5.39
0.77,-0.48,0.50,-8.89,7.45,5.15
0.78,-0.46,0.50,-7.63,6.72,5.18
0.78,-0.46,0.50,-4.56,6.14,4.08
0.79,-0.45,0.51,-2.72,4.06,3.01
0.79,-0.44,0.51,-4.34,5.18,2.34
0.78,-0.44,0.49,-5.91,6.95,2.67
0.78,-0.44,0.48,-6.02,7.36,3.60
0.78,-0.45,0.50,-4.73,7.18,3.39
0.75,-0.46,0.51,-4.49,7.57,2.69
0.76,-0.45,0.52,-4.61,7.34,1.51
0.76,-0.46,0.52,-5.10,7.07,0.02
0.77,-0.47,0.51,-5.36,8.32,-0.82
0.77,-0.48,0.50,-5.51,8.66,-0.63
0.77,-0.48,0.50,-5.51,7.85,0.27
0.76,-0.47,0.50,-5.69,6.72,0.29
0.77,-0.47,0.51,-5.40,5.39,-0.81
0.76,-0.46,0.53,-4.49,5.62,-1.42
0.77,-0.46,0.52,-3.68,6.23,-2.56
0.78,-0.46,0.51,-4.43,6.32,-2.35
0.77,-0.46,0.52,-5.36,6.63,-1.60
0.77,-0.46,0.52,-5.68,5.98,-1.07
0.76,-0.47,0.52,-5.47,5.37,-0.96
0.77,-0.47,0.53,-5.53,4.46,-0.17
0.77,-0.47,0.52,-5.59,3.59,0.35
0.76,-0.46,0.53,-4.98,2.34,0.87
0.76,-0.46,0.53,-4.17,2.03,0.90
0.76,-0.46,0.53,-3.86,1.89,1.07
0.76,-0.46,0.51,-3.05,0.75,1.63
0.77,-0.46,0.52,-2.78,0.27,2.70
0.76,-0.46,0.52,-2.50,-0.75,3.45
0.75,-0.47,0.52,-2.32,-1.63,3.31
0.75,-0.46,0.52,-1.44,-2.64,2.85
0.76,-0.46,0.54,-0.23,-1.97,1.36
0.77,-0.46,0.52,-0.46,-0.81,0.73
0.77,-0.46,0.51,-0.92,0.26,0.60
0.78,-0.46,0.51,-0.84,0.84,0.47
0.77,-0.47,0.49,-0.23,0.60,-0.15
0.77,-0.48,0.50,-0.50,-0.09,-0.41
0.75,-0.47,0.50,-1.63,-0.82,-0.34
0.75,-0.47,0.51,-1.98,-1.18,-0.12
0.75,-0.47,0.51,-2.43,-0.66,-0.17
0.76,-0.47,0.51,-2.70,-0.02,-0.20
0.76,-0.48,0.51,-2.53,0.23,-0.21
0.75,-0.47,0.50,-2.58,-0.37,-0.27
0.76,-0.47,0.50,-2.76,-0.34,-0.61
0.75,-0.47,0.50,-2.89,-0.32,-1.25
0.76,-0.46,0.51,-2.44,-0.05,-1.98
0.77,-0.46,0.51,-2.20,-0.52,-2.46
0.76,-0.47,0.50,-1.74,-0.34,-2.56
0.77,-0.46,0.50,-2.27,-0.37,-2.34
0.77,-0.46,0.51,-1.82,-0.52,-2.72
0.77,-0.46,0.51,-2.00,-0.70,-2.26
0.77,-0.46,0.51,-2.09,-1.21,-1.71
0.76,-0.46,0.51,-1.74,-1.56,-0.92
0.76,-0.45,0.52,-0.96,-1.53,-0.41
0.77,-0.45,0.51,-0.14,-0.96,-0.64
0.77,-0.45,0.51,-0.11,-0.82,-0.12
0.77,-0.45,0.50,-0.40,-1.04,0.03
0.77,-0.45,0.50,-0.41,-1.51,0.18
0.77,-0.46,0.51,-0.78,-1.82,0.63
0.76,-0.46,0.51,-0.93,-1.79,0.95
0.76,-0.46,0.50,-0.76,-2.37,1.28
0.77,-0.46,0.52,-1.24,-3.08,1.19
0.77,-0.46,0.52,-0.85,-2.26,0.40
0.77,-0.45,0.50,-0.69,-0.17,-0.14
0.78,-0.44,0.49,-1.51,-0.37,0.37
0.78,-0.45,0.48,-1.08,-2.53,0.93
0.76,-0.45,0.51,-0.85,-2.21,0.53
0.74,-0.46,0.50,-1.21,-1.82,-0.37
0.76,-0.46,0.50,-0.58,-1.91,-1.15
0.76,-0.47,0.51,-0.89,-0.95,-1.59
0.76,-0.47,0.50,-1.77,0.18,-0.70
0.77,-0.47,0.49,-1.19,0.67,0.26
0.77,-0.47,0.50,-1.16,-0.35,0.15
0.76,-0.46,0.50,-1.63,-1.86,0.00
0.76,-0.47,0.50,-2.35,-2.53,0.43
0.76,-0.45,0.51,-2.46,-1.66,0.70
0.76,-0.45,0.51,-2.17,-0.75,0.92
0.76,-0.46,0.50,-1.86,0.06,1.08
0.76,-0.45,0.50,-1.94,-0.26,1.53
0.76,-0.45,0.50,-2.47,-0.92,1.57
0.77,-0.46,0.49,-2.60,-1.98,1.30
0.76,-0.46,0.50,-2.69,-2.60,1.65
0.77,-0.46,0.51,-1.74,-2.11,1.44
0.77,-0.46,0.52,-0.87,-1.13,0.89
0.76,-0.46,0.50,-0.21,-0.53,0.73
0.77,-0.46,0.50,-0.32,-0.90,0.67
0.78,-0.45,0.49,-1.11,-1.13,0.81
0.78,-0.46,0.50,-1.83,-1.42,1.86
0.77,-0.46,0.51,-1.31,-1.50,1.63
0.76,-0.46,0.50,-0.95,-2.14,0.85
0.77,-0.46,0.51,-0.70,-2.21,0.43
0.77,-0.46,0.52,-0.90,-0.78,-0.46
0.77,-0.46,0.50,-1.42,0.61,-0.41
0.77,-0.47,0.49,-1.13,0.76,0.17
0.77,-0.46,0.49,-0.81,-0.09,0.32
0.77,-0.47,0.49,-1.25,-1.01,-0.06
0.77,-0.46,0.51,-2.08,-1.33,0.00
0.76,-0.46,0.50,-2.27,-1.86,0.50
0.76,-0.45,0.51,-1.86,-1.79,0.27
0.76,-0.45,0.51,-1.54,-0.81,0.46
0.76,-0.45,0.51,-1.53,0.29,0.52
0.77,-0.45,0.50,-1.56,0.46,0.44
0.76,-0.46,0.49,-1.95,0.05,0.31
0.76,-0.46,0.50,-1.91,-0.84,0.53
0.77,-0.46,0.49,-1.42,-1.37,0.38
0.77,-0.47,0.50,-1.25,-1.69,0.08
0.77,-0.45,0.50,-1.11,-1.04,-0.43
