accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.74,-0.55,0.43,-1.54,-0.31,-0.29
0.73,-0.56,0.43,-0.96,0.29,-0.29
0.73,-0.56,0.43,-1.10,0.70,-0.21
0.74,-0.56,0.43,-1.05,0.72,0.15
0.73,-0.56,0.44,-1.28,0.50,0.11
0.74,-0.56,0.43,-1.48,-0.05,-0.29
0.74,-0.56,0.43,-1.95,-0.02,0.14
0.73,-0.56,0.44,-2.18,0.24,0.11
0.74,-0.55,0.43,-2.27,-0.27,0.17
0.74,-0.56,0.44,-2.56,-0.95,-0.02
0.74,-0.55,0.45,-2.03,-0.12,0.31
0.74,-0.56,0.44,-0.96,-0.73,-0.03
0.75,-0.57,0.42,-1.13,-2.12,0.44
0.75,-0.56,0.41,-1.94,-1.76,2.06
0.73,-0.55,0.44,-3.47,-1.13,3.02
0.72,-0.54,0.46,-3.15,2.44,2.08
0.73,-0.54,0.46,0.99,2.27,-1.28
0.74,-0.56,0.45,3.24,0.93,-2.81
0.74,-0.58,0.41,0.63,0.43,-0.47
0.73,-0.57,0.40,-2.12,-0.69,1.36
0.72,-0.56,0.41,-3.59,-0.89,1.60
0.73,-0.56,0.45,-2.96,-0.32,0.93
0.72,-0.56,0.45,-1.44,0.63,0.60
0.73,-0.57,0.43,-1.15,1.39,0.40
0.73,-0.56,0.43,-1.27,1.92,0.53
0.74,-0.56,0.43,-1.71,1.83,0.23
0.74,-0.56,0.42,-1.92,1.05,-0.06
0.74,-0.55,0.43,-2.47,-0.02,0.21
0.74,-0.56,0.43,-3.30,-0.73,0.32
0.74,-0.55,0.44,-3.19,-0.81,0.32
0.74,-0.55,0.43,-1.73,-0.08,-0.15
0.74,-0.55,0.43,-0.96,0.53,-0.09
0.74,-0.55,0.44,-0.81,0.73,-0.20
0.74,-0.55,0.44,-0.78,0.53,-0.52
0.74,-0.56,0.44,-0.78,0.37,-0.55
0.74,-0.55,0.43,0.41,0.47,-0.73
0.75,-0.57,0.43,-0.02,-2.70,-0.81
0.74,-0.56,0.41,-1.89,-2.15,0.50
0.73,-0.56,0.44,-3.01,-0.76,1.07
0.74,-0.55,0.44,-1.25,1.56,-0.09
0.74,-0.56,0.46,0.47,1.82,-0.72
0.74,-0.56,0.44,-0.92,0.11,-0.75
0.74,-0.55,0.43,-2.05,-0.84,-0.29
0.74,-0.56,0.44,-2.20,-1.44,-0.46
0.73,-0.56,0.44,-2.08,-0.70,-0.43
0.73,-0.56,0.44,-2.78,-0.09,0.23
0.73,-0.55,0.43,-2.78,0.11,0.46
0.74,-0.55,0.44,-2.27,0.21,0.44
0.73,-0.56,0.43,-2.06,0.44,0.66
0.73,-0.56,0.43,-2.02,0.21,0.56
0.73,-0.55,0.43,-2.08,-0.11,0.38
0.73,-0.56,0.43,-2.12,0.08,0.89
0.73,-0.55,0.43,-2.14,0.44,1.08
0.74,-0.55,0.43,-2.09,0.21,0.99
0.73,-0.55,0.43,-1.76,-0.18,0.63
0.74,-0.55,0.44,-1.36,-0.24,0.55
0.75,-0.56,0.44,-1.50,0.08,0.93
0.74,-0.55,0.43,-1.98,-0.17,0.90
0.74,-0.55,0.44,-1.92,-0.89,0.81
0.74,-0.56,0.44,-2.00,-0.43,1.02
0.73,-0.56,0.43,-1.97,-0.56,1.22
0.73,-0.56,0.43,-2.14,-0.64,1.05
0.73,-0.56,0.44,-2.84,-0.58,1.04
0.74,-0.56,0.44,-2.92,-0.31,0.81
0.74,-0.56,0.43,-2.60,-0.38,0.50
0.73,-0.56,0.42,-2.37,-0.50,0.09
0.74,-0.56,0.43,-2.70,-1.02,-0.06
0.75,-0.57,0.44,-3.60,-0.61,-0.06
0.73,-0.57,0.44,-2.73,-0.81,-0.21
0.74,-0.56,0.44,-2.29,-1.01,-0.61
0.73,-0.56,0.43,-2.38,-0.64,0.15
0.73,-0.55,0.44,-2.63,-0.56,0.11
0.73,-0.55,0.44,-2.34,-0.46,0.41
0.73,-0.56,0.43,-1.56,-0.15,0.17
0.73,-0.55,0.43,-1.74,-1.11,0.43
0.73,-0.57,0.44,-2.17,-0.03,0.73
0.74,-0.56,0.44,-2.61,-0.20,0.69
0.73,-0.56,0.44,-2.18,-0.44,0.34
0.74,-0.56,0.43,-1.88,-0.72,0.23
0.74,-0.56,0.42,-2.20,-0.79,0.56
0.74,-0.55,0.43,-2.50,-0.95,0.75
0.75,-0.55,0.43,-2.53,-1.24,0.20
0.74,-0.56,0.43,-2.15,-1.30,0.49
0.74,-0.56,0.45,-1.56,-1.51,0.58
0.74,-0.56,0.41,-1.74,-2.69,0.82
0.75,-0.56,0.41,-1.86,-2.21,1.59
0.74,-0.55,0.42,-2.72,-1.56,3.18
0.73,-0.55,0.45,-3.56,0.56,3.22
0.73,-0.54,0.47,-1.37,2.26,1.42
0.74,-0.55,0.45,2.18,1.25,-1.44
0.74,-0.58,0.43,1.63,0.20,-1.19
0.73,-0.58,0.41,-1.16,-0.79,0.67
0.74,-0.57,0.41,-3.28,-2.21,1.60
0.73,-0.56,0.43,-3.69,-1.10,1.44
0.72,-0.56,0.44,-2.89,-0.34,1.37
0.72,-0.55,0.46,-2.06,-0.08,0.98
0.73,-0.56,0.44,-1.65,0.46,0.67
0.72,-0.56,0.43,-0.76,0.61,0.70
0.74,-0.55,0.42,-0.98,0.03,0.93
0.74,-0.55,0.43,-1.74,-0.26,1.27
0.73,-0.56,0.43,-2.37,-0.87,2.08
0.74,-0.56,0.44,-3.10,-1.19,1.94
0.74,-0.56,0.43,-2.15,-1.63,2.08
0.73,-0.56,0.44,-0.98,-1.19,2.60
0.74,-0.55,0.44,-1.05,0.26,2.21
0.74,-0.55,0.43,-0.73,0.64,1.65
0.74,-0.56,0.44,-0.72,-0.63,0.98
0.75,-0.56,0.44,-0.52,-0.90,0.60
0.75,-0.56,0.43,0.23,-2.00,0.26
0.75,-0.56,0.40,-1.59,-3.88,0.73
0.74,-0.57,0.43,-3.54,-2.76,1.95
0.73,-0.55,0.44,-3.15,-1.05,2.05
0.74,-0.56,0.44,-0.99,0.03,0.96
0.74,-0.56,0.45,0.15,-0.17,0.70
0.72,-0.56,0.43,-1.07,-1.01,1.39
0.73,-0.57,0.42,-1.80,-1.92,1.91
0.73,-0.57,0.43,-2.00,-2.20,2.17
0.74,-0.56,0.44,-2.43,-1.04,2.17
0.73,-0.56,0.43,-1.83,-0.98,2.17
0.74,-0.56,0.43,-1.74,-0.90,1.54
0.73,-0.56,0.43,-1.51,-0.95,1.31
0.73,-0.56,0.43,-1.51,-0.70,1.66
0.72,-0.56,0.43,-1.01,-1.21,1.68
0.73,-0.56,0.42,-1.15,-0.85,1.76
0.73,-0.56,0.42,-1.31,-0.89,1.59
0.73,-0.56,0.43,-1.80,-0.58,1.51
0.73,-0.56,0.44,-1.65,-0.81,2.06
0.74,-0.56,0.43,-1.13,-1.27,1.76
0.74,-0.57,0.44,-1.15,-1.79,1.74
0.75,-0.56,0.44,-1.51,-1.05,1.56
0.74,-0.56,0.43,-1.44,-0.87,1.50
0.74,-0.57,0.44,-1.19,-0.85,1.80
0.74,-0.56,0.43,-1.34,-1.15,1.50
0.73,-0.56,0.43,-1.27,-1.56,1.42
0.73,-0.56,0.42,-1.74,-1.73,1.47
0.73,-0.56,0.42,-1.71,-1.40,1.51
0.73,-0.56,0.44,-1.66,-0.98,1.94
0.73,-0.56,0.43,-1.83,-1.53,1.92
0.74,-0.57,0.43,-1.91,-1.36,1.60
0.73,-0.55,0.43,-1.98,-1.53,1.77
0.74,-0.57,0.43,-1.89,-1.18,1.77
0.74,-0.56,0.42,-1.88,-0.46,1.76
0.73,-0.56,0.42,-1.86,-0.38,1.25
0.73,-0.56,0.42,-1.66,-0.92,0.96
0.73,-0.56,0.44,-2.09,-0.63,1.05
0.74,-0.57,0.44,-2.32,-0.29,1.05
0.73,-0.57,0.42,-2.27,0.02,0.58
0.73,-0.56,0.41,-2.05,-0.38,0.76
0.73,-0.57,0.43,-2.15,-0.60,0.66
0.73,-0.56,0.43,-2.50,-0.50,0.41
0.73,-0.57,0.42,-2.90,-0.87,0.76
0.73,-0.56,0.43,-3.44,-1.05,0.87
0.74,-0.57,0.43,-3.77,-1.30,0.41
0.74,-0.56,0.43,-2.58,-0.41,0.15
0.74,-0.56,0.43,-1.80,-0.61,0.09
0.75,-0.57,0.40,-2.52,-0.90,0.32
0.75,-0.55,0.40,-2.58,0.29,0.99
0.73,-0.55,0.42,-3.48,1.39,2.52
0.72,-0.56,0.45,-3.82,3.25,2.87
0.73,-0.56,0.47,-1.48,4.20,1.48
0.73,-0.57,0.44,0.15,2.56,-0.09
0.73,-0.57,0.42,-1.08,0.89,0.98
0.73,-0.57,0.42,-2.23,-0.87,2.24
0.72,-0.57,0.41,-2.75,0.46,2.82
0.72,-0.57,0.42,-2.29,0.52,2.26
0.72,-0.57,0.44,-2.90,0.78,2.70
0.73,-0.57,0.45,-2.76,0.79,2.52
0.72,-0.57,0.43,-1.74,0.18,2.46
0.73,-0.56,0.43,-1.47,-0.93,1.73
0.73,-0.56,0.43,-2.17,-0.52,1.50
0.73,-0.56,0.42,-2.24,-0.24,1.80
0.72,-0.58,0.41,-1.42,-0.75,2.08
0.72,-0.57,0.43,-2.06,-0.52,2.79
0.72,-0.58,0.43,-1.76,-0.37,3.73
0.73,-0.57,0.43,-1.11,0.05,3.85
0.73,-0.57,0.44,-1.10,0.79,5.24
0.73,-0.56,0.43,-1.51,2.78,5.68
0.73,-0.55,0.43,0.31,3.28,5.24
0.74,-0.55,0.41,-0.34,0.49,5.69
0.74,-0.56,0.39,-2.20,0.49,6.61
0.73,-0.55,0.39,-5.73,2.44,8.06
0.73,-0.57,0.42,-5.80,3.85,7.45
0.73,-0.56,0.45,-4.78,4.53,6.61
0.72,-0.57,0.42,-4.20,4.41,8.09
0.71,-0.59,0.43,-3.51,5.33,12.11
0.70,-0.61,0.43,-0.02,4.87,15.62
0.64,-0.60,0.46,4.00,3.19,20.31
0.70,-0.57,0.44,4.11,0.44,21.57
0.71,-0.57,0.44,2.96,-0.32,22.06
0.71,-0.54,0.46,2.44,-3.85,20.93
0.68,-0.60,0.45,1.88,-4.61,21.02
0.71,-0.58,0.45,1.21,-1.30,20.79
0.71,-0.58,0.43,5.98,-3.59,20.55
0.66,-0.62,0.41,10.78,-10.81,24.98
0.70,-0.56,0.46,1.19,-4.32,25.34
0.67,-0.61,0.45,-1.05,-6.78,29.44
0.71,-0.62,0.45,1.65,-6.46,27.01
0.72,-0.61,0.43,3.02,0.46,24.12
0.75,-0.62,0.38,3.39,7.13,16.32
0.63,-0.63,0.40,2.47,-4.43,27.34
0.69,-0.61,0.46,-2.58,-0.52,26.11
0.68,-0.62,0.43,-3.02,-5.40,23.04
0.70,-0.63,0.44,-0.11,-7.53,20.84
0.68,-0.70,0.38,4.17,-9.18,19.63
0.67,-0.62,0.43,0.89,-5.33,20.26
0.65,-0.68,0.41,3.54,-9.42,23.73
0.67,-0.64,0.44,2.40,-10.15,22.64
0.69,-0.61,0.45,-3.71,-4.12,17.76
0.68,-0.64,0.43,0.11,-8.41,16.47
0.69,-0.60,0.45,-2.70,-2.46,13.53
0.69,-0.64,0.43,-4.08,0.08,12.02
0.68,-0.63,0.44,-4.15,-1.13,8.56
0.69,-0.62,0.46,-5.24,-0.60,6.89
0.69,-0.63,0.46,-5.33,0.64,5.65
0.68,-0.63,0.45,-4.75,-1.18,2.23
0.69,-0.63,0.45,-5.28,-1.45,-0.81
0.72,-0.63,0.45,-6.32,0.20,-5.42
0.77,-0.61,0.45,-8.26,2.53,-13.60
0.80,-0.60,0.44,-9.66,5.63,-24.73
0.79,-0.58,0.43,-12.24,6.12,-35.89
0.70,-0.63,0.43,-13.54,-0.06,-41.21
0.64,-0.67,0.47,-14.96,-4.81,-36.99
0.64,-0.66,0.45,-15.94,-1.18,-28.81
0.67,-0.64,0.40,-10.23,5.54,-24.26
0.65,-0.62,0.39,-4.31,10.17,-20.40
0.60,-0.64,0.42,-2.20,12.89,-14.14
