accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.59,-0.19,0.85,-1.50,-0.15,0.37
0.59,-0.20,0.86,-1.45,-0.43,0.70
0.59,-0.19,0.86,-1.85,-0.84,1.40
0.58,-0.19,0.87,-1.77,-1.04,1.44
0.59,-0.19,0.86,-2.00,-0.58,1.34
0.58,-0.19,0.87,-1.88,-0.37,1.08
0.59,-0.19,0.86,-2.06,0.05,1.02
0.59,-0.19,0.85,-1.98,-0.14,1.02
0.59,-0.19,0.86,-1.76,-0.58,1.40
0.59,-0.19,0.86,-1.89,-0.84,1.53
0.60,-0.19,0.85,-2.21,-0.75,1.60
0.59,-0.18,0.85,-1.77,-0.84,1.24
0.59,-0.19,0.86,-1.01,0.44,0.37
0.60,-0.19,0.85,-0.64,0.76,0.55
0.59,-0.19,0.85,-0.15,0.47,1.44
0.59,-0.19,0.86,0.08,0.38,1.88
0.58,-0.18,0.85,-1.01,-0.58,0.85
0.59,-0.18,0.86,-1.73,-0.41,0.20
0.59,-0.19,0.85,-0.08,0.60,-0.14
0.58,-0.20,0.86,0.53,1.42,-0.84
0.59,-0.20,0.86,-0.44,1.34,-0.90
0.59,-0.20,0.85,-1.44,0.60,-0.34
0.58,-0.20,0.85,-2.52,-0.14,0.50
0.58,-0.19,0.85,-2.52,-0.44,0.78
0.58,-0.18,0.86,-1.89,-0.34,0.31
0.59,-0.18,0.86,-1.65,0.78,0.06
0.59,-0.18,0.85,-1.65,0.92,0.23
0.60,-0.18,0.86,-1.42,0.85,0.40
0.59,-0.18,0.86,-1.65,0.21,1.10
0.59,-0.19,0.85,-1.71,-0.58,1.18
0.60,-0.18,0.86,-1.51,-0.79,1.31
0.59,-0.19,0.85,-1.77,-0.63,1.65
0.59,-0.18,0.87,-1.22,-0.35,1.10
0.59,-0.19,0.85,-0.75,-0.35,0.52
0.59,-0.19,0.86,-0.81,-0.14,0.20
0.59,-0.19,0.85,-1.36,-0.63,-0.27
0.59,-0.19,0.85,-1.47,-0.35,-0.81
0.59,-0.19,0.86,-1.74,-0.50,-0.85
0.59,-0.18,0.85,-1.53,-0.32,-0.72
0.59,-0.19,0.86,-1.02,0.53,-0.26
0.60,-0.19,0.84,-0.95,0.29,-0.09
0.59,-0.18,0.86,-2.29,0.03,0.02
0.59,-0.18,0.85,-2.08,-0.32,0.23
0.58,-0.18,0.86,-0.06,-0.55,-0.40
0.58,-0.18,0.87,-0.78,0.43,-0.24
0.58,-0.19,0.86,-1.68,0.98,-0.03
0.59,-0.19,0.85,-1.48,0.73,0.47
0.59,-0.19,0.86,-1.59,0.26,0.85
0.57,-0.19,0.86,-1.74,-0.23,0.84
0.59,-0.19,0.84,-1.91,-0.11,0.98
0.58,-0.19,0.86,-2.09,-0.12,0.82
0.59,-0.19,0.86,-2.02,0.31,0.70
0.58,-0.18,0.86,-2.15,0.56,0.37
0.59,-0.19,0.86,-1.85,0.61,0.41
0.59,-0.18,0.86,-2.11,0.05,0.34
0.59,-0.19,0.85,-2.53,-0.38,0.32
0.60,-0.19,0.86,-2.40,-0.49,0.46
0.60,-0.19,0.86,-1.91,-0.09,0.58
0.59,-0.18,0.86,-1.69,-0.27,0.67
0.59,-0.19,0.86,-1.63,-0.29,0.24
0.59,-0.18,0.87,-1.73,-0.64,0.47
0.60,-0.19,0.86,-1.71,-0.66,0.38
0.59,-0.19,0.86,-1.69,-0.73,0.27
0.59,-0.19,0.86,-1.66,-0.76,0.18
0.59,-0.19,0.86,-1.86,-0.46,0.29
0.58,-0.18,0.86,-1.71,-0.44,0.14
0.59,-0.19,0.86,-1.73,-0.38,0.53
0.59,-0.19,0.85,-1.83,-0.73,0.53
0.59,-0.19,0.85,-2.02,-0.35,0.58
0.58,-0.19,0.85,-1.95,-0.14,0.98
0.58,-0.18,0.85,-1.16,0.00,1.36
0.59,-0.18,0.85,-1.08,0.53,1.68
0.58,-0.18,0.84,-1.04,0.84,1.83
0.60,-0.19,0.86,-1.08,0.92,1.47
0.59,-0.18,0.86,-0.78,0.99,1.24
0.59,-0.18,0.85,-1.19,0.75,0.96
0.59,-0.19,0.86,-1.86,0.69,0.47
0.59,-0.19,0.86,-1.56,0.78,0.29
0.58,-0.18,0.86,-1.80,0.43,0.44
0.59,-0.18,0.87,-1.83,0.90,0.03
0.58,-0.18,0.87,-1.73,-0.11,0.26
0.59,-0.18,0.87,-1.76,0.23,0.43
0.59,-0.19,0.87,-1.48,0.09,0.26
0.59,-0.18,0.86,-1.73,0.11,0.09
