accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.80,-0.43,0.47,-2.34,-0.06,-0.78
0.81,-0.42,0.47,-2.52,0.00,-0.95
0.81,-0.43,0.46,-1.95,-0.47,-0.23
0.80,-0.43,0.46,-2.50,-1.57,0.05
0.80,-0.43,0.48,-2.89,-0.56,0.47
0.81,-0.42,0.48,-2.32,0.63,-0.05
0.82,-0.42,0.45,-1.66,-0.15,-0.52
0.82,-0.42,0.45,-2.64,-1.76,0.38
0.82,-0.41,0.45,-2.61,-3.04,1.30
0.79,-0.42,0.48,-2.18,-2.84,1.39
0.78,-0.42,0.49,-1.07,0.90,0.64
0.80,-0.42,0.48,0.35,2.15,-0.38
0.81,-0.44,0.49,1.19,2.08,-0.84
0.81,-0.43,0.46,-0.40,0.32,-0.05
0.80,-0.44,0.45,-2.17,-0.96,1.31
0.80,-0.44,0.45,-2.79,-0.14,1.89
0.80,-0.44,0.47,-2.56,2.18,1.79
0.80,-0.43,0.48,-2.60,2.21,1.42
0.80,-0.43,0.46,-2.52,1.37,1.44
0.81,-0.42,0.46,-2.20,0.02,1.08
0.81,-0.42,0.47,-2.11,0.32,0.82
0.80,-0.42,0.47,-2.09,0.63,0.61
0.81,-0.42,0.47,-2.05,0.41,0.50
0.80,-0.42,0.47,-2.32,0.00,0.73
0.81,-0.43,0.47,-2.56,-0.35,0.78
0.80,-0.42,0.46,-2.32,-0.53,0.56
0.80,-0.42,0.47,-1.19,-0.87,0.31
0.81,-0.42,0.48,-0.79,-0.40,-0.12
0.81,-0.43,0.47,0.29,0.85,-0.32
0.82,-0.43,0.46,-0.58,-0.73,-0.37
0.82,-0.43,0.44,-1.85,-1.79,0.41
0.80,-0.43,0.46,-3.48,-3.65,0.61
0.79,-0.43,0.47,-2.56,-0.92,0.56
0.81,-0.42,0.48,-0.27,0.70,-0.43
0.82,-0.42,0.48,-0.11,1.04,-0.78
0.80,-0.43,0.46,-1.71,-0.37,-0.35
0.80,-0.42,0.45,-2.63,-1.33,0.29
0.80,-0.43,0.45,-2.64,-0.75,0.11
0.80,-0.43,0.46,-2.37,0.12,0.11
0.81,-0.43,0.46,-2.53,0.40,0.29
0.80,-0.43,0.48,-2.78,0.23,0.81
0.79,-0.42,0.47,-2.92,-0.38,0.85
