accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.54,-0.20,0.88,-6.99,-0.21,-1.30
0.55,-0.20,0.89,-11.27,-4.81,-1.40
0.56,-0.21,0.88,-9.68,-6.00,-0.64
0.54,-0.21,0.89,-4.66,-2.38,0.60
0.52,-0.20,0.90,-0.08,0.47,0.14
0.53,-0.20,0.89,0.40,1.40,-0.46
0.53,-0.20,0.90,-1.71,0.26,-1.07
0.54,-0.21,0.91,-4.84,-0.84,-1.48
0.54,-0.21,0.89,-3.66,-2.29,-1.34
0.54,-0.21,0.89,-2.69,-0.98,-0.56
0.54,-0.21,0.90,-2.82,-0.05,-0.35
0.53,-0.21,0.90,-3.11,-2.70,-0.73
0.53,-0.21,0.90,-5.98,-3.25,-0.38
0.53,-0.21,0.90,-6.47,-3.28,-0.21
0.53,-0.20,0.89,-5.34,-2.89,-0.46
0.53,-0.20,0.89,-6.14,-0.82,-0.49
0.54,-0.21,0.89,-6.37,-0.79,-0.93
0.54,-0.21,0.90,-6.50,-1.65,-0.90
0.54,-0.21,0.88,-8.43,-1.13,-0.24
0.54,-0.21,0.89,-8.31,-1.50,-0.18
0.54,-0.21,0.89,-7.62,-1.18,-0.32
0.54,-0.21,0.88,-6.24,-0.03,-0.53
0.54,-0.21,0.89,-5.05,0.66,-0.50
0.54,-0.21,0.89,-4.75,0.00,-0.49
0.54,-0.22,0.90,-3.98,-1.66,-0.31
0.54,-0.22,0.89,-5.10,-2.23,-0.11
0.54,-0.22,0.90,-5.05,-2.87,-0.40
0.54,-0.21,0.89,-5.77,-2.64,-0.27
0.54,-0.22,0.89,-2.55,-2.38,-0.79
0.55,-0.22,0.89,-1.19,0.24,-0.32
0.54,-0.21,0.90,1.45,1.22,-0.63
0.55,-0.21,0.89,2.78,1.71,-0.37
0.54,-0.21,0.89,2.69,2.08,0.05
0.54,-0.21,0.89,0.15,0.99,0.21
0.54,-0.21,0.89,0.11,-0.03,0.05
0.54,-0.21,0.90,0.50,1.15,0.38
0.53,-0.21,0.88,1.85,1.95,-0.11
0.54,-0.21,0.89,0.89,1.88,0.37
0.54,-0.21,0.89,1.01,0.35,0.23
0.55,-0.21,0.89,0.64,1.08,0.23
0.54,-0.22,0.88,2.66,1.62,-0.76
0.55,-0.21,0.90,3.85,3.18,-1.07
0.54,-0.21,0.89,5.98,4.35,-1.94
0.54,-0.21,0.89,7.76,5.13,-1.94
0.54,-0.20,0.89,8.27,6.53,-1.83
0.54,-0.20,0.91,10.05,7.65,-2.11
0.53,-0.19,0.90,9.36,7.91,-1.92
0.53,-0.19,0.89,6.05,7.83,-2.08
0.54,-0.19,0.89,4.84,4.93,-0.73
0.55,-0.19,0.88,3.15,2.76,0.93
0.55,-0.19,0.89,1.86,0.79,2.44
0.52,-0.20,0.90,1.31,-2.17,2.73
0.51,-0.20,0.91,-0.34,-2.56,1.36
0.52,-0.18,0.90,-0.99,-1.94,-0.43
0.54,-0.20,0.90,-0.85,0.44,-1.01
0.54,-0.21,0.91,0.67,1.69,-1.25
0.53,-0.21,0.91,1.94,1.21,0.00
0.53,-0.20,0.90,1.34,0.63,0.76
0.52,-0.20,0.91,0.56,-0.12,0.66
0.52,-0.20,0.91,-0.50,-0.89,0.06
0.52,-0.19,0.90,-2.50,-0.06,0.46
0.53,-0.18,0.90,-1.98,-0.27,-0.21
0.53,-0.19,0.90,-3.13,0.15,0.11
0.53,-0.19,0.90,-3.57,0.12,0.66
0.54,-0.20,0.90,-3.47,-0.15,0.53
0.54,-0.20,0.90,-3.18,-0.08,1.13
0.53,-0.20,0.91,-2.44,-0.34,2.03
0.53,-0.20,0.91,-1.74,0.00,2.21
0.52,-0.19,0.92,-1.18,1.31,2.03
0.53,-0.20,0.91,0.03,1.69,1.40
0.53,-0.19,0.91,0.34,2.41,0.46
0.53,-0.18,0.90,0.23,2.15,-0.87
0.53,-0.19,0.91,-0.90,2.34,-0.72
0.55,-0.19,0.89,-0.87,3.48,-0.35
0.54,-0.20,0.90,-0.44,2.34,1.39
