accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.71,-0.63,0.39,-0.89,0.20,-0.49
0.72,-0.62,0.37,-1.31,0.11,-0.53
0.71,-0.63,0.36,-1.22,-0.53,-0.78
0.71,-0.63,0.36,-1.15,-0.37,-1.10
0.71,-0.63,0.38,-2.21,-0.55,-1.28
0.71,-0.62,0.37,-2.96,-0.81,-1.19
0.71,-0.62,0.38,-2.56,-0.52,-0.79
0.71,-0.63,0.38,-1.85,-0.23,-0.47
0.71,-0.62,0.38,-1.25,0.26,-0.79
0.71,-0.62,0.36,-1.28,-0.02,-0.67
0.71,-0.62,0.37,-1.33,-0.31,-0.76
0.71,-0.62,0.38,-1.76,-0.55,-0.63
0.71,-0.62,0.37,-1.83,-0.40,-0.34
0.71,-0.62,0.38,-1.77,-0.23,-0.14
0.71,-0.63,0.37,-1.89,-0.18,-0.09
0.70,-0.63,0.38,-1.62,-0.09,-0.08
0.71,-0.63,0.37,-1.54,0.35,0.34
0.70,-0.62,0.37,-1.91,1.02,0.69
0.70,-0.62,0.37,-1.91,0.96,0.98
0.70,-0.62,0.37,-1.73,0.69,1.02
0.70,-0.62,0.37,-1.89,0.70,0.76
0.70,-0.62,0.37,-1.85,0.58,0.95
0.71,-0.62,0.38,-1.92,0.43,1.02
0.70,-0.63,0.38,-1.98,0.70,1.22
0.70,-0.63,0.38,-2.50,0.40,1.28
0.71,-0.62,0.38,-2.50,0.31,1.10
0.71,-0.63,0.38,-2.34,0.78,1.27
0.71,-0.62,0.38,-2.29,0.50,0.98
0.71,-0.62,0.38,-2.06,0.41,0.90
0.70,-0.62,0.38,-2.12,-0.12,0.84
0.71,-0.62,0.38,-2.23,-0.14,1.04
0.70,-0.63,0.37,-1.74,-0.12,0.78
0.71,-0.63,0.38,-1.28,0.03,0.61
0.70,-0.63,0.37,-1.45,-0.20,0.84
0.70,-0.63,0.38,-1.71,-0.21,0.95
0.71,-0.62,0.36,-2.08,-0.23,0.69
0.72,-0.63,0.38,-2.52,-0.17,0.75
0.71,-0.63,0.37,-2.21,-0.32,0.90
0.70,-0.62,0.38,-2.60,-0.47,0.70
0.70,-0.62,0.40,-2.24,0.23,0.99
0.71,-0.63,0.38,-0.82,0.81,1.31
0.72,-0.62,0.35,-1.19,-0.23,0.92
0.72,-0.61,0.36,-3.83,-1.18,0.17
0.70,-0.62,0.39,-4.75,-0.90,0.70
0.68,-0.62,0.39,-2.41,0.00,0.58
0.68,-0.61,0.40,1.36,-0.34,-0.60
0.71,-0.63,0.38,1.22,0.47,0.41
0.71,-0.63,0.35,-1.04,0.15,0.81
0.70,-0.64,0.35,-2.26,-1.11,1.27
