accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.54,-0.16,0.90,0.18,4.53,-0.05
0.54,-0.16,0.89,0.55,4.63,0.44
0.54,-0.16,0.91,0.98,4.93,1.31
0.54,-0.16,0.90,1.24,3.82,1.57
0.54,-0.14,0.90,1.50,2.11,1.40
0.55,-0.14,0.91,1.65,-1.85,0.49
0.53,-0.17,0.92,0.34,5.04,2.17
0.52,-0.15,0.88,0.47,1.97,0.92
0.53,-0.15,0.90,-0.31,1.89,-1.15
0.53,-0.16,0.91,-0.84,3.39,-1.27
0.52,-0.16,0.91,-0.70,3.92,-1.57
0.53,-0.16,0.91,-0.29,3.28,-2.08
0.53,-0.17,0.90,-0.23,3.30,-1.76
0.53,-0.16,0.90,-0.02,2.93,-1.25
0.53,-0.16,0.90,-0.32,1.63,-0.92
0.53,-0.16,0.91,-0.66,0.52,-1.11
0.53,-0.15,0.92,-0.82,-0.37,-1.18
0.53,-0.15,0.92,-0.85,0.24,-0.96
0.54,-0.14,0.91,-0.55,1.19,-0.87
0.53,-0.14,0.90,-0.87,1.88,-1.02
0.53,-0.15,0.91,-0.37,2.75,-0.53
0.53,-0.15,0.91,0.95,1.57,-0.31
0.55,-0.15,0.91,-0.03,0.26,-0.55
0.53,-0.15,0.90,-0.44,1.47,0.43
0.53,-0.15,0.89,0.12,0.47,2.08
0.51,-0.15,0.90,0.06,-1.08,2.40
0.52,-0.14,0.91,-0.17,-0.23,1.22
0.52,-0.14,0.91,-0.46,2.20,1.34
0.52,-0.16,0.90,-1.50,3.15,2.27
0.53,-0.15,0.90,-1.97,1.53,2.23
0.52,-0.16,0.91,-1.91,0.67,2.44
0.52,-0.15,0.92,-2.96,0.18,2.64
0.53,-0.15,0.92,-2.20,0.81,2.27
0.53,-0.14,0.91,-0.23,2.63,1.69
0.54,-0.14,0.92,-0.02,3.56,2.14
0.55,-0.15,0.92,-0.61,2.87,2.35
0.55,-0.14,0.91,-0.47,2.05,2.63
0.53,-0.14,0.91,-0.95,-0.05,2.24
0.52,-0.14,0.90,-0.90,-0.58,1.30
0.52,-0.14,0.92,-1.19,0.44,0.38
0.51,-0.15,0.92,-0.61,1.24,-0.09
0.52,-0.17,0.90,0.15,1.37,-0.12
0.53,-0.16,0.90,-0.49,0.67,0.44
0.52,-0.15,0.90,-1.31,-0.70,1.15
0.51,-0.15,0.90,-2.47,-2.37,1.27
0.51,-0.15,0.93,-3.18,-2.05,1.65
0.52,-0.14,0.91,-3.37,-0.60,1.66
0.53,-0.15,0.91,-2.35,-0.23,1.57
0.53,-0.14,0.92,-2.05,-0.03,1.53
0.52,-0.14,0.91,-1.97,-0.85,1.69
0.53,-0.15,0.91,-1.97,-2.81,1.86
0.54,-0.14,0.92,-2.11,-3.34,1.97
0.54,-0.14,0.91,-1.92,-3.74,2.12
0.54,-0.14,0.90,-1.56,-4.24,1.73
0.52,-0.15,0.91,-1.40,-3.50,1.79
0.52,-0.15,0.92,-2.21,-4.08,1.13
0.55,-0.14,0.91,-2.15,-4.18,-0.27
0.56,-0.15,0.91,-1.51,-3.13,-0.75
0.54,-0.16,0.90,-1.62,-2.29,0.41
0.53,-0.16,0.91,-1.94,-1.95,0.47
0.53,-0.15,0.90,-1.83,-1.48,0.43
0.53,-0.14,0.92,-0.78,-1.30,0.23
0.53,-0.14,0.92,-0.47,-0.96,-0.69
0.53,-0.15,0.92,-0.58,0.32,-0.79
0.53,-0.15,0.91,-0.73,1.11,-0.50
0.53,-0.15,0.91,-0.78,0.58,-0.20
0.53,-0.15,0.91,-0.64,0.29,-0.02
0.53,-0.16,0.92,-0.85,-0.93,0.21
0.52,-0.15,0.92,-1.05,-0.09,0.90
0.53,-0.15,0.90,-1.16,0.73,1.57
0.52,-0.15,0.91,-1.19,0.41,1.19
0.53,-0.15,0.90,-1.33,0.66,1.24
0.53,-0.15,0.91,-1.45,0.21,1.47
0.53,-0.14,0.90,-1.57,-0.40,1.19
0.53,-0.15,0.90,-1.56,-0.21,1.05
0.54,-0.15,0.91,-1.60,0.47,1.05
0.52,-0.15,0.90,-1.30,0.87,1.54
0.52,-0.15,0.91,-1.28,0.67,1.39
0.53,-0.15,0.91,-1.30,1.53,1.31
0.53,-0.15,0.90,-1.63,1.44,1.15
0.53,-0.15,0.91,-1.33,0.66,0.89
0.53,-0.15,0.91,-1.88,0.70,1.37
0.53,-0.15,0.92,-2.21,0.89,1.37
0.53,-0.15,0.90,-2.15,1.18,1.24
0.53,-0.15,0.90,-1.65,1.76,0.84
0.52,-0.15,0.90,-1.45,1.83,0.92
0.53,-0.15,0.90,-1.60,1.66,1.31
0.52,-0.14,0.92,-1.88,1.21,1.60
0.53,-0.14,0.91,-1.57,0.50,1.48
0.53,-0.14,0.91,-1.77,0.41,1.47
0.53,-0.15,0.91,-1.73,0.05,1.30
0.53,-0.15,0.91,-1.51,0.63,1.34
0.52,-0.14,0.91,-1.31,0.11,1.66
0.52,-0.15,0.92,-1.82,-1.21,1.71
0.53,-0.15,0.91,-1.44,-0.49,1.89
0.53,-0.15,0.90,-1.57,-0.64,2.20
0.52,-0.15,0.91,-1.45,-0.98,2.23
0.53,-0.15,0.92,-0.81,0.53,2.40
0.53,-0.15,0.91,-1.10,0.81,2.50
0.54,-0.15,0.92,-1.31,0.17,2.95
0.53,-0.16,0.92,-0.60,0.08,3.51
0.53,-0.15,0.91,-1.33,-0.08,2.85
0.53,-0.14,0.92,-1.68,-1.01,1.62
0.52,-0.15,0.93,-0.69,0.41,0.55
0.52,-0.16,0.92,0.73,1.33,-0.21
0.52,-0.16,0.90,0.75,2.00,-0.06
0.52,-0.15,0.91,-0.17,1.95,0.41
0.52,-0.16,0.91,-1.71,0.41,0.90
0.51,-0.15,0.92,-2.52,-0.27,0.87
0.51,-0.14,0.92,-2.82,-0.44,0.78
0.51,-0.15,0.91,-3.05,0.31,0.61
0.52,-0.15,0.91,-2.43,1.21,0.70
0.53,-0.14,0.92,-1.33,1.37,1.05
0.52,-0.14,0.91,-1.15,1.60,1.39
0.53,-0.15,0.91,-1.73,0.85,1.89
0.54,-0.15,0.91,-2.21,0.38,2.00
0.54,-0.15,0.91,-1.98,-0.06,2.17
0.53,-0.14,0.91,-2.18,-0.02,2.12
0.53,-0.15,0.92,-1.65,0.53,1.48
0.52,-0.15,0.92,-2.17,0.21,1.04
0.53,-0.16,0.91,-1.53,0.63,0.03
0.53,-0.15,0.91,-1.15,0.06,0.40
0.52,-0.16,0.91,-1.88,0.44,1.53
0.52,-0.16,0.91,-2.73,0.67,1.44
0.53,-0.14,0.91,-2.98,-0.38,1.30
0.53,-0.14,0.90,-2.35,0.14,1.15
0.52,-0.14,0.92,-1.98,0.55,0.47
0.52,-0.15,0.91,-1.33,1.71,-0.08
0.52,-0.15,0.91,-1.53,2.21,0.05
0.52,-0.15,0.91,-1.62,1.57,0.85
0.52,-0.15,0.91,-1.69,0.69,0.95
0.51,-0.15,0.91,-2.50,0.64,1.27
0.51,-0.15,0.91,-2.96,0.44,1.79
0.52,-0.15,0.91,-2.96,1.24,2.03
0.52,-0.15,0.93,-2.46,0.84,1.91
0.52,-0.15,0.92,-2.15,0.78,1.45
0.53,-0.16,0.92,-2.31,1.02,0.95
0.52,-0.16,0.90,-2.50,0.72,1.04
0.52,-0.14,0.91,-2.41,0.64,1.11
0.52,-0.15,0.92,-2.24,0.47,0.98
0.53,-0.15,0.93,-2.49,0.64,0.76
0.53,-0.16,0.92,-2.11,0.50,0.70
0.52,-0.15,0.92,-2.08,-0.12,0.78
0.53,-0.16,0.91,-2.49,0.11,1.01
0.52,-0.15,0.92,-2.46,-0.06,0.82
0.52,-0.15,0.92,-2.24,-0.14,0.64
0.52,-0.15,0.92,-1.88,-0.20,0.95
0.51,-0.15,0.92,-2.09,0.26,1.13
0.52,-0.15,0.92,-2.06,0.03,0.63
0.52,-0.15,0.91,-1.92,0.29,0.70
0.52,-0.15,0.93,-1.94,0.27,0.96
0.52,-0.15,0.92,-1.85,0.21,0.81
0.52,-0.16,0.91,-1.80,0.26,0.81
0.52,-0.15,0.91,-1.97,-0.15,0.66
0.51,-0.15,0.92,-1.69,0.11,0.37
0.52,-0.16,0.92,-1.33,0.32,0.44
0.52,-0.15,0.93,-1.68,0.90,0.55
0.52,-0.15,0.92,-1.28,1.83,0.31
