accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.59,-0.42,0.76,-0.89,2.26,2.81
0.59,-0.42,0.77,0.05,3.22,2.75
0.59,-0.43,0.76,0.35,3.98,2.95
0.60,-0.43,0.75,0.61,4.90,2.92
0.59,-0.44,0.75,0.93,4.85,2.69
0.60,-0.44,0.77,0.87,5.48,2.70
0.60,-0.43,0.76,1.34,5.63,2.82
0.60,-0.43,0.76,1.65,5.62,2.81
0.59,-0.43,0.76,1.74,5.50,2.41
0.58,-0.43,0.76,1.31,5.18,2.02
0.58,-0.43,0.76,1.39,5.51,1.54
0.59,-0.43,0.77,1.80,6.81,1.62
0.59,-0.43,0.75,1.33,7.69,1.97
0.58,-0.44,0.76,1.79,8.82,2.55
0.58,-0.43,0.76,2.26,7.86,2.32
0.58,-0.42,0.76,1.82,5.97,2.08
0.57,-0.41,0.76,1.21,5.45,2.12
0.57,-0.42,0.77,0.21,5.15,1.34
0.57,-0.43,0.77,0.05,5.31,1.68
0.58,-0.42,0.76,0.06,5.02,1.76
0.57,-0.42,0.75,-0.12,3.94,1.68
0.57,-0.43,0.76,-0.82,2.66,1.39
0.57,-0.43,0.76,-1.71,1.05,1.40
0.57,-0.43,0.76,-2.81,0.11,1.07
0.57,-0.43,0.76,-3.11,-0.73,0.70
0.57,-0.43,0.77,-3.40,-1.66,0.41
0.58,-0.43,0.77,-3.73,-1.91,0.02
0.58,-0.43,0.77,-4.46,-2.87,0.09
0.58,-0.42,0.77,-4.84,-3.97,-0.20
0.58,-0.43,0.77,-4.66,-4.27,-0.60
0.58,-0.43,0.77,-4.06,-4.35,-0.60
0.57,-0.43,0.77,-3.97,-3.91,-0.50
0.57,-0.43,0.78,-3.79,-3.89,-0.50
0.58,-0.43,0.77,-3.83,-3.45,-0.96
0.58,-0.43,0.76,-3.66,-4.06,-1.05
0.58,-0.43,0.77,-3.79,-4.17,-1.16
0.58,-0.43,0.77,-3.66,-3.73,-1.39
0.59,-0.43,0.76,-3.51,-3.62,-1.51
0.58,-0.43,0.76,-3.19,-3.50,-1.42
0.58,-0.43,0.76,-3.24,-3.01,-1.15
0.57,-0.43,0.77,-3.36,-2.75,-0.95
0.58,-0.43,0.77,-2.76,-2.47,-1.01
0.58,-0.42,0.77,-2.52,-1.66,-1.01
0.58,-0.43,0.77,-2.06,-1.56,-0.47
0.58,-0.43,0.75,-1.88,-1.48,-0.24
0.58,-0.43,0.75,-1.80,-1.31,-0.09
0.59,-0.43,0.77,-1.42,-0.96,0.32
0.59,-0.43,0.77,-1.47,-0.61,0.38
0.59,-0.42,0.77,-1.51,-0.46,0.17
0.58,-0.43,0.77,-1.34,-0.32,0.06
0.59,-0.43,0.77,-1.27,-0.56,0.24
0.59,-0.43,0.75,-2.17,-0.67,-0.06
0.59,-0.43,0.77,-1.88,-1.21,-0.31
0.58,-0.43,0.77,-1.89,-1.30,-0.47
0.59,-0.42,0.77,-2.23,-1.22,-0.61
0.58,-0.43,0.76,-1.91,-1.42,-0.81
0.58,-0.43,0.75,-2.18,-0.90,-0.78
0.58,-0.43,0.75,-2.46,-1.16,-0.60
0.59,-0.43,0.76,-2.75,-1.51,-0.46
0.59,-0.43,0.75,-2.20,-1.34,-0.34
0.59,-0.42,0.76,-2.20,-1.63,-0.24
0.58,-0.41,0.77,-2.50,-0.90,-0.76
0.59,-0.43,0.76,-1.62,0.21,-0.92
0.61,-0.43,0.75,-0.50,0.32,-0.63
0.59,-0.43,0.75,-0.72,0.50,0.70
0.57,-0.42,0.76,-1.30,1.04,1.95
0.58,-0.42,0.76,-1.79,-1.19,0.75
0.59,-0.42,0.77,-1.82,-2.34,-0.61
0.59,-0.42,0.77,-1.76,-0.87,-1.13
0.58,-0.44,0.77,-1.88,1.34,-0.60
0.59,-0.44,0.75,-1.60,1.44,0.52
0.59,-0.43,0.76,-1.91,0.26,0.95
0.58,-0.43,0.75,-2.18,-0.31,1.50
0.58,-0.42,0.76,-2.66,-0.99,1.24
0.58,-0.42,0.76,-2.78,-0.49,1.01
0.58,-0.42,0.76,-2.05,0.32,0.89
0.59,-0.42,0.75,-1.57,1.24,0.87
0.59,-0.42,0.76,-1.40,0.93,1.28
0.60,-0.43,0.76,-1.22,0.35,0.87
0.60,-0.43,0.76,-1.28,-0.02,0.70
0.59,-0.43,0.75,-1.34,-0.32,0.76
0.60,-0.43,0.75,-1.39,-0.87,0.50
0.60,-0.43,0.76,-1.36,-0.93,0.08
0.58,-0.42,0.75,-1.69,-1.40,-0.31
0.59,-0.42,0.75,-2.08,-1.82,-1.05
0.59,-0.43,0.75,-1.31,0.02,-0.76
0.60,-0.43,0.76,-2.03,0.03,-0.23
0.58,-0.44,0.76,-2.06,0.60,0.87
0.58,-0.43,0.76,-1.42,-0.26,0.38
0.59,-0.43,0.76,-1.60,-1.76,0.23
0.58,-0.42,0.76,-1.56,-1.45,0.52
0.59,-0.42,0.77,-1.76,0.31,0.34
0.58,-0.43,0.77,-1.86,1.33,0.31
0.59,-0.42,0.76,-1.60,1.24,0.75
0.58,-0.43,0.75,-1.21,1.30,0.87
0.58,-0.43,0.76,-1.37,0.26,1.24
0.58,-0.43,0.76,-2.08,-0.02,1.04
0.58,-0.43,0.76,-2.18,-0.12,1.05
0.58,-0.42,0.77,-1.82,0.56,1.05
0.58,-0.42,0.77,-1.51,1.25,1.22
0.58,-0.42,0.77,-1.24,1.73,1.50
0.59,-0.43,0.77,-1.22,1.45,1.27
0.59,-0.43,0.76,-1.45,1.02,1.15
0.60,-0.43,0.76,-1.50,0.26,1.01
0.59,-0.42,0.76,-1.37,-0.14,1.33
0.59,-0.43,0.77,-1.42,-0.20,1.08
0.59,-0.42,0.75,-1.27,-0.08,0.67
0.58,-0.44,0.76,-1.42,-0.34,0.56
0.58,-0.43,0.76,-1.59,-0.34,0.70
0.59,-0.43,0.76,-1.40,-0.24,0.60
0.58,-0.43,0.76,-1.37,0.09,0.47
0.58,-0.42,0.75,-1.37,0.09,0.38
0.58,-0.43,0.76,-1.45,-0.02,0.52
0.58,-0.43,0.75,-1.63,0.11,0.79
0.58,-0.42,0.76,-1.50,0.38,0.63
0.59,-0.42,0.75,-1.24,0.60,0.61
0.58,-0.43,0.76,-1.47,0.67,0.53
0.58,-0.43,0.77,-1.56,0.26,0.67
0.59,-0.43,0.77,-1.36,-0.12,1.08
0.59,-0.42,0.75,-1.63,-0.41,0.98
0.59,-0.43,0.75,-1.60,-0.35,0.96
0.59,-0.43,0.76,-1.36,-0.49,0.56
0.59,-0.43,0.76,-1.44,-0.52,0.63
0.59,-0.43,0.76,-1.59,-0.67,0.56
0.59,-0.43,0.76,-1.73,-0.87,0.52
0.59,-0.43,0.75,-1.82,-0.75,0.27
0.58,-0.43,0.75,-2.03,-1.40,0.05
0.58,-0.44,0.77,-1.71,-1.86,0.17
0.58,-0.43,0.77,-1.24,-0.78,0.70
0.58,-0.42,0.75,-1.63,-0.41,0.26
0.58,-0.42,0.77,-2.06,-0.64,0.26
0.58,-0.43,0.77,-2.08,-0.81,0.12
0.58,-0.44,0.76,-2.34,-0.81,0.63
0.59,-0.42,0.76,-2.63,-0.46,0.82
0.58,-0.42,0.76,-1.82,-0.12,0.87
0.58,-0.42,0.77,-2.12,-0.24,0.75
0.59,-0.42,0.77,-2.67,-0.02,0.53
