accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.68,-0.72,0.18,-2.93,-1.42,-1.27
0.69,-0.72,0.17,-2.55,-2.11,-0.60
0.69,-0.71,0.15,-2.76,-1.97,-0.46
0.70,-0.70,0.15,-3.39,-0.64,-0.49
0.69,-0.70,0.15,-4.09,-0.81,-1.37
0.68,-0.70,0.18,-3.79,-1.18,-2.34
0.66,-0.71,0.21,-1.94,-0.90,-1.83
0.68,-0.72,0.20,-0.18,-1.60,-1.33
0.68,-0.72,0.18,-0.35,-1.74,-0.11
0.68,-0.72,0.14,-1.50,-1.22,0.43
0.68,-0.72,0.15,-2.20,-1.74,0.14
0.67,-0.72,0.17,-2.49,-1.95,0.18
0.67,-0.72,0.18,-2.64,-1.94,0.66
0.67,-0.71,0.18,-2.58,-2.14,1.08
0.68,-0.72,0.17,-2.34,-2.79,1.11
0.67,-0.72,0.16,-2.15,-2.24,1.51
0.68,-0.71,0.16,-2.02,-1.30,1.77
0.69,-0.71,0.16,-1.97,-0.61,1.69
0.68,-0.71,0.16,-2.21,-1.34,1.04
0.69,-0.70,0.17,-2.63,-1.79,0.75
0.68,-0.71,0.16,-2.05,-2.56,0.40
0.68,-0.71,0.16,-2.03,-2.61,0.00
0.69,-0.71,0.17,-1.74,-1.97,0.58
0.70,-0.71,0.18,-1.63,-0.46,1.15
0.69,-0.70,0.18,-1.66,-0.50,0.61
0.69,-0.71,0.18,-1.15,-0.47,0.23
0.69,-0.71,0.16,0.43,-1.73,0.26
0.70,-0.71,0.15,-0.99,-2.64,0.58
0.69,-0.71,0.14,-2.67,-0.63,1.59
0.67,-0.71,0.14,-2.92,-0.82,0.37
0.67,-0.71,0.17,-1.68,-1.33,-1.18
0.69,-0.71,0.17,-1.19,-1.69,-1.40
0.69,-0.71,0.16,-2.12,-2.03,-1.25
0.69,-0.71,0.15,-3.37,-2.02,-1.62
0.69,-0.71,0.15,-3.50,-1.98,-1.16
0.68,-0.71,0.16,-3.37,-2.18,-1.54
0.67,-0.72,0.16,-2.75,-2.41,-1.71
0.67,-0.71,0.16,-3.11,-2.29,-1.51
0.68,-0.72,0.18,-3.13,-1.31,0.44
0.67,-0.71,0.16,-3.54,-1.98,0.95
0.68,-0.70,0.17,-3.60,-2.35,0.60
0.68,-0.70,0.17,-3.47,-2.41,0.14
0.68,-0.71,0.16,-3.08,-1.48,0.79
0.68,-0.71,0.16,-2.84,-1.22,1.22
