accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.54,-0.13,0.91,-1.98,-1.53,0.87
0.54,-0.14,0.91,-1.91,-1.37,0.90
0.53,-0.14,0.91,-1.80,-0.73,0.99
0.54,-0.14,0.90,-2.00,-0.60,0.70
0.55,-0.14,0.90,-2.17,-0.58,0.66
0.55,-0.14,0.90,-1.95,-0.79,0.78
0.55,-0.13,0.91,-1.98,-1.05,1.10
0.54,-0.14,0.90,-1.97,-1.27,1.37
0.54,-0.14,0.92,-1.98,-0.85,1.42
0.54,-0.14,0.91,-2.06,-0.73,1.11
0.54,-0.14,0.92,-2.03,-0.41,0.79
0.55,-0.13,0.91,-1.76,-0.11,0.66
0.54,-0.14,0.91,-2.27,-0.31,1.10
0.54,-0.14,0.91,-2.18,-0.64,1.51
0.55,-0.14,0.90,-1.71,-0.23,1.42
0.54,-0.13,0.91,-2.08,0.23,1.02
0.54,-0.14,0.91,-1.86,0.72,0.53
0.55,-0.14,0.90,-1.18,0.96,0.66
0.55,-0.13,0.90,-1.47,0.31,1.33
0.54,-0.13,0.90,-1.39,-0.47,1.92
0.53,-0.14,0.89,-1.71,-0.92,2.27
0.53,-0.12,0.91,-2.66,-1.47,1.15
0.53,-0.12,0.92,-1.77,-0.56,0.02
0.53,-0.14,0.91,-0.72,0.93,0.14
0.53,-0.14,0.90,-0.90,1.42,-0.24
0.53,-0.15,0.90,-1.47,0.67,0.27
0.54,-0.14,0.91,-1.65,-0.34,1.07
0.54,-0.14,0.91,-2.20,-1.94,1.51
0.53,-0.14,0.90,-3.88,-1.71,1.97
0.54,-0.13,0.91,-4.50,-0.93,1.76
0.54,-0.13,0.92,-3.82,0.56,1.28
0.55,-0.13,0.90,-2.89,1.07,1.44
0.55,-0.14,0.90,-2.03,0.29,1.39
0.56,-0.14,0.91,-1.63,0.47,1.83
0.55,-0.13,0.90,-1.45,-0.06,1.80
0.55,-0.14,0.91,-1.36,1.07,1.92
0.54,-0.14,0.91,-1.37,2.69,1.88
0.55,-0.14,0.91,-1.51,2.95,0.89
0.55,-0.14,0.91,-1.39,2.78,-0.24
0.56,-0.14,0.91,-1.48,2.75,-0.81
0.55,-0.15,0.90,-1.60,2.08,0.14
0.54,-0.15,0.91,-2.47,2.40,1.01
0.54,-0.13,0.90,-2.92,2.18,0.95
0.54,-0.12,0.90,-2.53,2.37,0.75
0.53,-0.13,0.91,-2.29,2.08,0.44
0.53,-0.14,0.91,-2.53,1.53,0.03
0.54,-0.13,0.91,-2.11,1.34,-0.02
0.53,-0.14,0.91,-1.18,0.53,0.09
0.53,-0.15,0.91,-1.39,0.46,0.58
0.52,-0.14,0.91,-2.44,0.55,1.24
0.53,-0.14,0.91,-3.56,0.23,1.44
0.53,-0.14,0.91,-2.99,-0.89,1.50
0.53,-0.14,0.92,-2.43,-1.21,1.59
0.54,-0.14,0.90,-2.56,-1.62,1.88
0.54,-0.14,0.92,-2.79,-1.45,2.00
0.54,-0.14,0.92,-2.87,-0.85,1.98
0.54,-0.14,0.91,-2.02,-0.75,1.73
0.55,-0.14,0.91,-1.76,0.08,2.03
0.54,-0.14,0.91,-1.88,0.60,2.02
0.54,-0.14,0.90,-1.85,0.53,1.54
0.54,-0.14,0.91,-2.11,0.00,1.13
0.55,-0.14,0.91,-2.09,-0.27,0.66
0.54,-0.14,0.90,-1.71,-0.72,0.49
0.53,-0.14,0.91,-2.06,-1.33,0.79
0.53,-0.14,0.91,-2.29,-1.44,0.99
0.53,-0.14,0.90,-2.66,-2.52,0.73
0.54,-0.15,0.91,-2.70,-2.43,0.89
0.54,-0.14,0.90,-2.27,-2.15,1.05
0.54,-0.13,0.90,-2.06,-1.74,0.87
0.54,-0.14,0.90,-1.89,-1.27,1.02
0.54,-0.14,0.90,-1.39,-0.49,0.75
0.53,-0.14,0.89,-1.28,-0.60,0.56
0.54,-0.14,0.91,-1.37,-0.84,0.05
0.54,-0.15,0.90,-1.27,-1.80,0.12
0.54,-0.15,0.91,-1.51,-2.67,-0.09
0.54,-0.15,0.92,-1.62,-2.67,0.08
0.55,-0.15,0.90,-1.71,-1.79,-0.40
0.54,-0.15,0.90,-1.71,-1.33,-0.73
0.54,-0.14,0.90,-1.48,-1.37,-0.38
0.54,-0.15,0.90,-1.86,-1.68,-0.23
0.54,-0.14,0.90,-2.18,-2.23,-0.12
0.53,-0.14,0.90,-1.22,-1.95,-0.11
0.55,-0.13,0.91,-1.36,-1.15,-0.21
0.54,-0.14,0.89,-1.94,-0.29,-0.58
0.54,-0.14,0.90,-1.13,0.21,-0.89
0.55,-0.15,0.90,-0.75,-0.09,-0.09
0.55,-0.14,0.90,-1.45,-0.96,1.27
0.54,-0.14,0.91,-1.24,-1.05,1.92
0.54,-0.14,0.90,-1.74,-1.25,1.16
0.54,-0.13,0.91,-1.69,-0.66,0.26
0.53,-0.14,0.91,-0.81,0.60,-0.32
0.54,-0.15,0.91,-0.79,1.45,-0.73
0.53,-0.15,0.91,-1.28,0.79,-0.40
0.53,-0.15,0.90,-1.11,0.24,0.49
0.53,-0.15,0.91,-1.82,-0.15,0.96
0.53,-0.14,0.90,-3.15,-0.18,1.30
0.53,-0.14,0.91,-3.91,0.43,1.31
0.54,-0.14,0.91,-3.57,1.11,1.37
0.54,-0.14,0.91,-2.87,1.22,1.62
0.55,-0.14,0.91,-1.74,0.90,1.42
0.54,-0.14,0.92,-1.05,0.60,1.28
0.55,-0.14,0.91,-1.30,0.46,1.54
0.55,-0.15,0.91,-1.65,0.43,1.74
0.54,-0.14,0.90,-1.82,0.32,1.25
0.54,-0.14,0.91,-1.89,0.21,0.93
0.55,-0.14,0.92,-1.76,0.24,0.09
0.55,-0.14,0.91,-0.81,0.60,-0.53
0.56,-0.14,0.91,-0.43,1.36,-0.81
0.54,-0.14,0.91,-0.84,1.36,0.00
0.53,-0.15,0.90,-1.89,0.09,0.49
0.54,-0.14,0.90,-2.34,-1.07,0.60
0.54,-0.13,0.90,-2.03,-1.04,0.37
0.53,-0.14,0.91,-1.95,-0.37,0.12
0.54,-0.14,0.92,-1.57,0.69,-0.55
0.54,-0.14,0.90,-1.48,0.96,-0.41
0.54,-0.14,0.90,-0.93,0.56,0.37
0.53,-0.14,0.91,-0.70,0.55,0.76
0.53,-0.15,0.90,-1.39,0.23,0.90
0.53,-0.15,0.89,-2.38,0.67,0.95
0.53,-0.14,0.90,-2.72,0.46,1.28
0.54,-0.14,0.91,-2.60,-0.14,1.25
0.54,-0.14,0.92,-2.29,-0.40,1.07
0.54,-0.14,0.91,-2.23,-0.99,0.85
0.55,-0.15,0.91,-2.09,-0.96,0.96
0.55,-0.14,0.91,-1.74,-0.98,0.93
0.55,-0.14,0.91,-1.89,-0.47,1.04
0.54,-0.15,0.90,-1.66,-0.08,1.27
0.54,-0.14,0.91,-1.76,0.05,1.07
0.54,-0.14,0.90,-1.85,-0.41,1.16
0.53,-0.14,0.91,-1.95,-0.64,0.93
0.54,-0.14,0.91,-2.03,-0.49,0.41
0.54,-0.14,0.90,-1.54,-0.52,0.56
0.53,-0.14,0.91,-1.40,-0.31,0.63
0.54,-0.14,0.91,-1.48,-0.02,0.75
0.53,-0.14,0.90,-1.98,-0.34,0.75
0.54,-0.14,0.91,-2.26,-0.96,0.81
0.54,-0.14,0.90,-2.24,-1.37,0.79
0.54,-0.14,0.90,-2.21,-1.22,0.58
0.55,-0.15,0.91,-2.05,-0.44,0.47
0.54,-0.14,0.90,-1.39,0.08,0.38
0.54,-0.14,0.91,-1.51,0.09,0.11
