accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.77,-0.47,0.47,-1.33,-0.46,-0.05
0.77,-0.47,0.45,-2.00,-2.81,0.26
0.78,-0.47,0.46,-1.76,-3.89,0.95
0.77,-0.47,0.48,-0.87,-3.28,0.72
0.76,-0.48,0.50,-0.52,-1.34,0.34
0.75,-0.48,0.48,-0.35,1.45,-0.06
0.78,-0.49,0.48,-0.18,2.84,-0.49
0.77,-0.49,0.46,-0.82,0.76,-0.53
0.76,-0.49,0.46,-2.27,-0.60,0.60
0.77,-0.49,0.47,-2.34,-0.32,1.02
0.76,-0.49,0.47,-1.50,2.29,0.72
0.76,-0.50,0.48,-0.63,2.93,0.26
0.76,-0.49,0.47,-1.36,1.89,0.87
0.77,-0.48,0.47,-2.47,0.61,0.93
0.76,-0.48,0.47,-2.96,0.05,1.02
0.76,-0.48,0.48,-2.52,0.32,0.18
0.77,-0.48,0.47,-1.91,1.48,0.17
0.77,-0.48,0.48,-1.65,1.15,-0.14
0.77,-0.47,0.48,-2.40,0.89,-0.08
0.77,-0.47,0.47,-2.24,0.37,-0.29
0.77,-0.48,0.48,-1.66,0.58,-0.52
0.77,-0.48,0.49,-1.31,1.30,-0.79
0.77,-0.48,0.49,-1.01,2.06,-0.85
0.78,-0.48,0.47,0.18,1.76,-1.19
0.79,-0.48,0.46,-1.48,-0.14,-0.27
0.77,-0.49,0.47,-1.77,-2.72,-0.55
0.76,-0.48,0.48,-2.05,-1.02,-0.26
0.76,-0.47,0.49,0.20,1.31,-0.50
0.77,-0.48,0.48,0.31,2.12,-0.84
0.77,-0.48,0.48,-1.82,1.02,-0.63
0.76,-0.48,0.46,-3.60,-0.73,0.11
0.77,-0.49,0.47,-2.27,-0.67,-0.17
0.77,-0.48,0.47,-0.79,0.09,-0.64
0.76,-0.48,0.48,-1.45,0.79,-0.56
0.76,-0.48,0.47,-2.72,0.73,-0.37
0.76,-0.48,0.48,-3.11,-0.11,0.09
0.77,-0.48,0.48,-2.55,0.20,0.17
0.76,-0.47,0.49,-1.59,0.79,0.06
0.76,-0.48,0.48,-1.10,0.95,-0.20
0.77,-0.48,0.48,-1.15,0.50,-0.09
0.77,-0.47,0.48,-1.62,0.11,-0.08
0.77,-0.47,0.47,-1.79,-0.50,0.05
0.77,-0.47,0.47,-1.71,-0.06,-0.12
0.77,-0.48,0.49,-1.44,0.26,0.11
0.77,-0.48,0.48,-1.19,-0.21,0.24
0.76,-0.48,0.47,-1.51,0.14,0.20
0.77,-0.48,0.48,-2.06,-0.29,0.00
0.76,-0.48,0.48,-2.20,-0.26,0.06
0.77,-0.48,0.48,-2.23,-0.26,0.15
0.77,-0.48,0.48,-2.00,-0.29,0.03
0.77,-0.48,0.48,-1.86,0.26,-0.31
0.77,-0.48,0.46,-1.95,-0.23,-0.14
0.77,-0.48,0.48,-2.15,-0.14,0.09
