accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.78,-0.44,0.50,-7.59,-0.41,3.91
0.77,-0.45,0.49,-8.46,0.21,4.95
0.77,-0.45,0.50,-8.21,0.29,4.72
0.77,-0.45,0.51,-7.25,-1.11,4.64
0.79,-0.44,0.50,-7.19,-1.63,4.64
0.79,-0.43,0.49,-6.63,-2.49,4.41
0.80,-0.43,0.49,-6.38,-2.69,3.79
0.81,-0.42,0.49,-6.23,-3.21,3.50
0.82,-0.42,0.49,-5.89,-3.28,2.35
0.81,-0.42,0.50,-5.18,-3.13,1.16
0.82,-0.42,0.48,-4.81,-3.65,0.37
0.82,-0.43,0.49,-4.90,-4.37,-0.41
0.81,-0.42,0.50,-4.26,-4.15,-0.95
0.82,-0.42,0.50,-3.16,-3.37,-1.66
0.81,-0.42,0.48,-1.86,-2.93,-2.99
0.82,-0.42,0.49,-1.59,-3.27,-4.05
0.82,-0.42,0.49,-2.53,-3.19,-4.64
0.81,-0.42,0.48,-3.22,-3.13,-5.31
0.80,-0.41,0.48,-2.75,-2.93,-6.46
0.80,-0.41,0.49,-2.84,-3.80,-6.96
0.80,-0.41,0.49,-2.81,-2.00,-7.39
0.79,-0.42,0.50,-0.75,-0.60,-7.76
0.79,-0.42,0.48,-0.50,-0.60,-7.39
0.80,-0.42,0.47,-2.27,-3.08,-5.97
0.79,-0.42,0.47,-1.25,-4.23,-5.08
0.77,-0.44,0.50,-0.79,-2.73,-4.38
0.77,-0.43,0.50,-0.81,-2.89,-3.33
0.79,-0.42,0.49,0.41,-3.33,-3.31
0.80,-0.43,0.48,0.31,-2.73,-3.19
0.80,-0.43,0.48,-1.56,-2.47,-1.94
0.81,-0.43,0.47,-1.71,-3.37,-1.10
0.80,-0.42,0.47,-1.76,-3.34,-0.66
0.80,-0.41,0.49,-2.00,-3.31,-0.60
0.81,-0.40,0.48,-1.85,-2.20,-0.72
0.80,-0.41,0.47,-1.63,-1.79,-0.44
0.80,-0.41,0.48,-1.89,-1.74,-0.40
0.81,-0.41,0.49,-1.53,-1.44,-0.46
0.81,-0.42,0.47,-1.47,-1.40,-0.66
0.81,-0.41,0.47,-1.36,-1.30,-0.95
0.81,-0.41,0.48,-1.37,-1.65,-0.63
0.81,-0.41,0.49,-1.11,-1.28,-0.24
0.81,-0.41,0.48,-0.67,-0.58,-0.46
0.81,-0.41,0.47,-0.60,0.05,-1.02
0.82,-0.41,0.47,-0.89,0.03,-1.48
0.81,-0.42,0.47,-0.76,-1.24,-1.63
0.80,-0.42,0.48,0.37,-1.98,-1.65
0.81,-0.41,0.47,-1.68,-2.72,-1.02
0.81,-0.42,0.48,-2.05,-1.10,-0.50
0.80,-0.42,0.47,-0.95,0.15,-1.25
0.80,-0.41,0.47,0.12,-0.52,-0.96
0.80,-0.41,0.48,0.55,-2.03,-1.02
0.82,-0.41,0.48,-0.52,-1.92,-1.27
0.83,-0.41,0.47,-2.23,-0.73,-1.33
0.83,-0.40,0.46,-1.54,-0.12,-1.30
0.82,-0.39,0.47,-0.72,0.32,-1.91
0.81,-0.39,0.47,-0.53,-0.05,-2.79
0.80,-0.40,0.48,-0.73,0.34,-3.19
0.80,-0.40,0.49,-0.60,0.82,-3.40
0.79,-0.41,0.48,-0.34,0.64,-3.18
0.80,-0.42,0.48,0.29,-0.09,-2.79
0.81,-0.43,0.48,0.29,-0.93,-2.70
0.81,-0.41,0.46,-0.12,-1.05,-2.61
0.81,-0.41,0.47,-0.34,-1.51,-1.95
0.81,-0.41,0.48,-0.20,-1.65,-1.40
0.81,-0.40,0.47,-0.64,-1.28,-0.96
0.80,-0.40,0.49,-1.22,-1.04,-1.21
0.81,-0.40,0.48,-1.05,-1.19,-0.98
0.80,-0.41,0.48,-0.75,-1.85,-0.73
0.80,-0.41,0.49,-0.64,-1.92,-0.21
0.81,-0.42,0.49,-0.55,-2.56,0.18
0.80,-0.40,0.49,-0.78,-2.70,0.70
0.80,-0.40,0.49,-1.01,-3.68,1.45
0.80,-0.40,0.49,-0.69,-4.49,1.57
0.81,-0.41,0.48,-0.06,-4.56,1.82
0.80,-0.42,0.49,0.08,-3.56,2.81
0.80,-0.42,0.47,-0.06,-3.21,4.09
0.80,-0.42,0.48,-0.09,-4.60,4.58
0.81,-0.41,0.48,-0.79,-6.11,5.47
0.82,-0.42,0.47,-0.32,-6.93,6.27
0.82,-0.40,0.48,0.61,-7.04,7.04
0.82,-0.41,0.49,0.73,-5.89,7.13
0.81,-0.41,0.47,0.55,-5.50,6.34
0.83,-0.40,0.45,-0.75,-5.45,5.34
0.82,-0.39,0.47,-1.68,-5.50,4.44
0.83,-0.40,0.46,-1.63,-5.69,3.59
0.82,-0.40,0.46,-2.37,-4.96,2.00
0.83,-0.40,0.47,-1.95,-3.56,0.02
0.83,-0.41,0.47,-0.43,-1.91,-2.15
0.82,-0.42,0.45,-1.86,-1.92,-2.99
0.84,-0.40,0.43,-4.05,-3.98,-2.55
0.83,-0.40,0.44,-3.73,-4.24,-2.70
0.81,-0.40,0.47,-2.09,-1.68,-3.68
0.81,-0.40,0.48,-1.56,-0.02,-3.85
0.81,-0.41,0.48,-1.56,0.55,-3.48
0.81,-0.42,0.48,-2.75,1.37,-2.27
0.80,-0.42,0.46,-3.56,2.37,0.05
0.81,-0.43,0.45,-2.40,2.56,2.05
0.80,-0.42,0.46,-0.47,1.86,3.28
0.79,-0.42,0.47,0.38,0.44,3.97
0.80,-0.41,0.48,-0.55,-0.66,4.26
0.81,-0.40,0.46,-1.19,-1.25,4.60
0.81,-0.40,0.47,-0.95,-1.47,4.50
0.82,-0.39,0.46,-0.43,-1.05,3.74
0.82,-0.39,0.46,0.08,-1.01,2.41
0.83,-0.40,0.45,-0.41,-0.84,1.69
0.82,-0.40,0.45,-1.15,-0.96,1.04
0.81,-0.40,0.44,-1.57,-0.90,0.41
0.81,-0.42,0.46,-1.66,-0.75,-0.09
0.81,-0.42,0.46,-2.00,-0.67,-0.73
0.80,-0.42,0.46,-2.31,-1.21,-0.92
0.81,-0.43,0.46,-2.21,-1.16,-0.85
0.83,-0.41,0.46,-2.66,-1.57,-0.69
0.83,-0.41,0.46,-3.66,-0.81,0.56
0.82,-0.40,0.47,-1.62,0.50,0.24
0.82,-0.40,0.46,-1.01,1.18,-0.08
0.81,-0.40,0.48,-0.52,0.02,-0.15
0.81,-0.40,0.48,-1.07,-1.45,-0.27
0.81,-0.41,0.48,-2.63,-0.29,0.24
0.81,-0.41,0.47,-2.26,0.95,0.72
0.81,-0.41,0.46,-0.37,1.74,0.79
0.81,-0.42,0.46,0.75,1.51,0.55
0.81,-0.41,0.46,-0.46,1.05,0.52
0.80,-0.41,0.47,-1.79,-0.20,1.28
0.81,-0.41,0.47,-2.21,-0.79,1.56
0.81,-0.40,0.46,-1.91,0.18,1.63
0.81,-0.40,0.46,-1.27,1.15,0.98
0.81,-0.41,0.46,-1.34,0.99,0.76
0.81,-0.41,0.46,-2.12,1.10,0.72
0.81,-0.41,0.46,-2.90,0.34,0.76
0.81,-0.41,0.47,-2.67,-0.31,1.01
0.82,-0.42,0.47,-2.09,-0.32,1.27
0.81,-0.40,0.46,-1.65,0.37,1.40
0.81,-0.41,0.47,-1.44,0.32,1.31
0.82,-0.41,0.47,-1.54,0.05,1.54
0.81,-0.41,0.46,-1.63,-1.02,1.48
0.81,-0.41,0.46,-1.79,-2.08,1.73
0.81,-0.41,0.45,-1.77,-2.55,1.82
0.81,-0.41,0.46,-1.95,-1.97,2.37
0.81,-0.40,0.47,-1.15,-1.76,2.21
0.82,-0.42,0.46,-0.92,-1.13,1.85
0.82,-0.40,0.47,-0.95,-0.92,1.60
0.81,-0.41,0.46,-0.93,-0.75,0.90
0.82,-0.41,0.46,-0.87,-1.01,0.58
0.81,-0.41,0.46,-1.25,-0.69,-0.15
