accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.55,-0.42,0.79,-0.88,0.93,1.48
0.55,-0.42,0.80,-0.60,1.40,1.44
0.55,-0.42,0.80,-0.15,2.15,1.69
0.55,-0.42,0.79,0.04,3.23,2.44
0.54,-0.42,0.79,0.17,2.85,2.83
0.54,-0.42,0.80,0.35,3.19,3.07
0.54,-0.42,0.80,1.09,4.80,3.47
0.55,-0.42,0.80,1.18,6.35,3.88
0.55,-0.42,0.79,1.28,5.87,3.25
0.55,-0.41,0.80,1.15,4.92,3.15
0.54,-0.42,0.79,0.05,3.36,2.63
0.54,-0.41,0.79,-0.68,2.12,2.27
0.55,-0.41,0.80,-0.71,2.37,1.94
0.55,-0.42,0.79,-0.02,2.46,1.10
0.55,-0.42,0.80,-0.13,2.55,1.02
0.54,-0.41,0.80,-0.64,1.39,0.89
0.54,-0.42,0.78,-1.83,-0.63,-0.03
0.54,-0.42,0.80,-1.88,-2.46,-0.32
0.54,-0.42,0.80,-2.15,-1.94,-0.40
0.54,-0.42,0.80,-2.36,-2.16,-1.18
0.55,-0.42,0.81,-1.85,-1.92,-1.11
0.54,-0.42,0.80,-2.24,-1.63,-0.64
0.53,-0.42,0.81,-2.98,-1.77,-0.04
0.55,-0.42,0.80,-2.58,-1.51,0.14
0.55,-0.42,0.80,-1.77,-1.31,0.11
0.54,-0.41,0.80,-1.59,-1.40,-0.18
0.55,-0.42,0.80,-1.88,-0.66,-0.09
0.56,-0.40,0.79,-1.73,-0.86,-0.54
0.56,-0.41,0.80,-0.39,-0.89,-0.22
0.55,-0.42,0.79,-0.69,0.18,0.95
0.55,-0.42,0.80,-1.36,0.93,1.03
0.54,-0.41,0.79,-1.33,-0.56,-0.26
0.54,-0.41,0.80,-1.07,-1.93,-0.82
0.53,-0.43,0.80,-1.18,-1.34,-0.79
0.53,-0.42,0.79,-1.34,0.69,-0.34
0.54,-0.43,0.79,-1.15,1.79,0.21
0.54,-0.42,0.79,-1.47,1.48,0.98
0.54,-0.42,0.80,-1.82,0.70,1.13
0.54,-0.41,0.80,-2.21,0.50,1.24
0.54,-0.41,0.80,-2.40,0.53,0.89
0.55,-0.41,0.80,-2.31,1.47,0.89
0.54,-0.42,0.79,-2.04,1.89,0.69
0.54,-0.41,0.79,-1.82,1.02,1.08
0.55,-0.41,0.79,-1.83,-0.09,1.09
0.55,-0.42,0.80,-2.14,-1.03,1.10
0.55,-0.41,0.80,-1.92,-1.10,1.24
0.55,-0.41,0.80,-1.64,-0.52,0.63
0.55,-0.41,0.80,-1.37,0.25,0.11
0.55,-0.42,0.80,-1.48,-0.08,0.24
0.54,-0.42,0.80,-1.66,-0.91,-0.12
0.54,-0.42,0.81,-2.68,-1.23,-0.21
0.55,-0.41,0.80,-2.84,-1.28,-0.53
0.55,-0.41,0.79,-1.82,-0.40,-0.66
0.55,-0.42,0.80,-2.67,-0.04,0.08
0.55,-0.42,0.79,-2.84,-0.04,0.70
0.54,-0.41,0.80,-2.31,-1.73,0.34
0.54,-0.41,0.80,-2.89,-2.02,0.10
0.54,-0.41,0.80,-2.51,-0.79,0.43
0.53,-0.41,0.80,-2.51,0.69,0.58
0.54,-0.42,0.79,-2.18,1.82,0.84
0.54,-0.42,0.80,-1.91,1.18,0.99
0.54,-0.42,0.79,-2.08,0.63,1.30
0.54,-0.42,0.79,-2.61,0.05,1.62
0.54,-0.42,0.80,-2.79,-0.04,1.56
0.54,-0.41,0.79,-2.87,1.05,1.46
0.54,-0.41,0.81,-2.32,1.27,1.47
0.54,-0.42,0.80,-2.05,1.28,1.24
0.55,-0.42,0.80,-2.59,0.86,1.19
0.54,-0.42,0.80,-2.82,0.39,1.08
0.55,-0.41,0.80,-2.69,0.18,1.18
0.54,-0.42,0.79,-2.69,0.12,1.14
0.55,-0.42,0.80,-2.40,0.17,1.14
0.55,-0.42,0.80,-2.15,0.08,1.14
0.54,-0.42,0.80,-2.01,-0.37,1.02
0.54,-0.42,0.80,-1.82,-0.34,0.98
0.55,-0.41,0.80,-1.78,-0.37,0.82
0.53,-0.42,0.81,-1.92,-0.15,0.82
0.53,-0.42,0.79,-2.18,-0.53,0.72
0.54,-0.42,0.79,-1.92,-0.65,0.47
0.55,-0.42,0.80,-1.78,-0.68,0.11
0.54,-0.41,0.80,-1.85,-0.59,0.42
0.54,-0.42,0.79,-2.04,-0.42,0.36
0.54,-0.42,0.79,-2.00,-1.07,-0.02
0.54,-0.42,0.80,-1.90,-1.04,0.02
0.55,-0.42,0.79,-2.21,-1.08,0.07
0.54,-0.41,0.80,-2.05,-1.28,0.08
0.55,-0.42,0.80,-1.85,-1.08,-0.12
0.54,-0.42,0.79,-1.89,-0.50,0.14
0.54,-0.42,0.80,-2.01,-0.55,0.12
0.55,-0.41,0.79,-2.07,-0.98,-0.11
0.54,-0.42,0.80,-2.07,-1.04,0.01
0.54,-0.42,0.81,-2.02,-1.05,0.08
0.54,-0.42,0.81,-1.95,-0.97,0.18
0.54,-0.41,0.79,-1.82,-0.56,-0.13
0.54,-0.42,0.79,-1.82,-0.58,-0.17
0.55,-0.42,0.79,-1.85,-0.70,-0.12
0.54,-0.42,0.80,-1.84,-0.57,-0.05
0.55,-0.42,0.79,-1.92,-0.38,-0.34
0.55,-0.42,0.80,-1.83,-0.09,0.02
0.55,-0.42,0.79,-2.03,0.29,0.31
0.54,-0.42,0.80,-1.95,0.16,0.57
0.54,-0.42,0.80,-2.01,0.48,0.92
0.55,-0.41,0.80,-1.77,0.78,0.98
0.54,-0.42,0.81,-1.40,1.28,1.15
0.54,-0.42,0.80,-0.90,1.73,1.06
0.54,-0.42,0.81,-0.95,2.50,1.12
0.54,-0.42,0.79,-1.61,1.92,1.05
0.54,-0.42,0.80,-1.75,1.29,1.48
0.55,-0.42,0.79,-1.09,0.60,1.63
0.55,-0.42,0.80,-1.60,0.39,1.66
0.54,-0.42,0.80,-1.82,1.11,1.54
0.56,-0.42,0.79,-0.53,1.34,1.05
0.56,-0.42,0.80,0.30,1.20,1.40
0.55,-0.42,0.80,-0.43,2.25,2.40
0.54,-0.41,0.80,-1.47,1.92,2.39
0.54,-0.40,0.80,-1.60,0.27,0.85
0.55,-0.41,0.81,-0.66,-0.76,0.25
0.53,-0.42,0.82,-1.08,0.60,0.21
0.53,-0.42,0.80,-1.65,2.00,0.55
0.53,-0.43,0.79,-1.04,2.56,0.98
0.53,-0.43,0.79,-1.61,1.40,1.44
0.53,-0.42,0.80,-2.21,0.68,1.82
0.53,-0.41,0.82,-2.11,-0.01,1.15
0.54,-0.41,0.80,-2.37,0.07,0.66
0.54,-0.41,0.80,-2.62,0.85,0.82
0.54,-0.42,0.80,-2.60,0.98,0.82
0.55,-0.42,0.80,-2.11,-0.05,0.68
0.55,-0.42,0.80,-1.98,-0.92,0.96
0.55,-0.42,0.81,-2.02,-1.52,0.81
0.55,-0.41,0.82,-2.01,-1.71,0.60
0.54,-0.42,0.81,-2.02,-1.49,0.34
0.55,-0.41,0.81,-1.86,-1.50,-0.02
0.54,-0.42,0.80,-1.67,-0.98,-0.07
0.54,-0.42,0.80,-2.18,-0.71,-0.14
0.54,-0.43,0.80,-2.26,-0.82,0.10
0.54,-0.42,0.80,-2.65,-1.02,-0.08
0.55,-0.42,0.80,-2.13,-0.52,0.02
0.55,-0.42,0.81,-1.50,0.00,0.38
0.54,-0.42,0.79,-2.60,0.85,1.55
0.55,-0.41,0.78,-1.40,-0.56,1.08
0.54,-0.41,0.79,-1.49,-1.88,0.60
0.53,-0.42,0.80,-1.92,-1.14,0.55
0.53,-0.42,0.80,-1.30,0.52,0.79
0.53,-0.42,0.80,-0.95,2.05,1.25
0.53,-0.42,0.78,-0.67,2.47,1.91
0.54,-0.42,0.79,-0.63,1.53,1.83
0.53,-0.42,0.79,-1.11,1.05,1.90
0.54,-0.41,0.79,-1.48,1.21,1.87
0.54,-0.42,0.79,-1.60,1.93,2.00
0.53,-0.42,0.81,-1.16,2.45,1.72
0.54,-0.42,0.81,-1.24,2.03,1.24
0.54,-0.43,0.80,-1.42,1.19,1.05
0.54,-0.42,0.80,-1.97,0.53,1.08
0.54,-0.42,0.82,-2.18,0.44,0.98
0.54,-0.42,0.81,-2.04,0.20,0.92
0.54,-0.42,0.80,-1.40,0.34,0.86
0.54,-0.42,0.80,-1.26,0.11,0.32
0.54,-0.42,0.80,-1.55,0.08,0.15
0.55,-0.42,0.80,-1.26,-0.66,-0.47
0.54,-0.42,0.79,-1.27,-1.18,-0.42
0.54,-0.42,0.80,-1.47,-0.80,-1.05
0.53,-0.43,0.80,-1.26,-1.10,-0.88
0.53,-0.42,0.80,-1.57,-0.99,-0.95
0.55,-0.42,0.80,-1.70,-1.47,-0.86
0.54,-0.42,0.80,-1.40,-2.07,-1.37
0.55,-0.42,0.80,-1.54,-1.75,-0.86
0.55,-0.43,0.81,-1.88,-1.87,-0.92
0.55,-0.42,0.79,-2.17,-2.30,-0.79
0.53,-0.42,0.79,-2.47,-2.84,-0.53
0.54,-0.41,0.81,-2.57,-2.49,0.00
0.55,-0.42,0.79,-2.20,-1.37,0.28
0.54,-0.42,0.81,-2.20,-0.47,1.56
