accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.42,-0.57,0.75,-2.72,0.44,2.63
0.42,-0.57,0.75,-2.90,0.37,2.96
0.43,-0.58,0.75,-2.58,-1.80,3.36
0.43,-0.59,0.75,-4.17,-3.44,5.51
0.41,-0.60,0.75,-5.65,-4.00,6.12
0.40,-0.58,0.75,-6.78,-3.36,5.74
0.41,-0.58,0.76,-6.11,-2.31,5.16
0.42,-0.58,0.76,-4.41,-0.23,4.37
0.42,-0.57,0.76,-2.38,1.63,3.19
0.42,-0.57,0.77,-0.67,1.86,1.97
0.42,-0.57,0.75,1.88,1.50,0.89
0.41,-0.57,0.76,3.19,2.98,-0.12
0.40,-0.59,0.77,3.19,5.37,-1.19
0.40,-0.60,0.77,2.00,6.14,-1.63
0.40,-0.60,0.76,-0.17,5.59,-1.95
0.41,-0.60,0.78,-1.79,4.84,-2.46
0.44,-0.60,0.77,-2.79,4.38,-2.81
0.45,-0.58,0.78,-3.15,2.58,-3.51
0.44,-0.57,0.78,-4.02,0.96,-3.77
0.44,-0.56,0.78,-4.17,-1.51,-4.31
0.43,-0.56,0.77,-2.75,-2.49,-4.46
0.41,-0.56,0.77,-0.96,-1.28,-4.56
0.41,-0.56,0.78,0.18,-0.20,-4.76
0.41,-0.57,0.78,0.55,-0.52,-4.98
0.41,-0.57,0.78,-0.64,0.11,-5.07
0.42,-0.57,0.76,-1.16,0.73,-5.33
0.43,-0.58,0.75,-1.13,-0.24,-5.66
0.43,-0.57,0.75,-0.76,-1.56,-5.51
0.43,-0.57,0.75,-1.15,-4.21,-6.24
0.44,-0.57,0.76,-2.98,-7.69,-6.73
0.44,-0.56,0.78,-5.98,-9.10,-6.21
0.44,-0.55,0.77,-7.01,-9.18,-6.46
0.44,-0.54,0.76,-5.57,-8.64,-5.92
0.44,-0.55,0.77,-3.04,-6.14,-3.98
0.45,-0.54,0.78,-0.99,-4.23,-2.56
0.45,-0.54,0.78,0.81,-2.70,-1.62
0.45,-0.56,0.77,1.71,-2.38,-1.33
0.45,-0.56,0.76,1.56,-2.26,-0.60
0.45,-0.56,0.76,0.27,-4.27,-0.95
0.46,-0.56,0.76,-0.87,-5.45,-0.82
0.44,-0.55,0.76,-1.79,-5.11,-0.05
0.44,-0.56,0.76,-1.28,-4.96,0.46
0.45,-0.56,0.76,-0.09,-3.83,0.47
0.46,-0.56,0.76,0.64,-3.66,0.87
0.46,-0.56,0.76,1.18,-4.72,1.86
0.46,-0.57,0.76,0.81,-5.33,3.47
0.45,-0.56,0.76,1.15,-4.93,4.43
0.45,-0.56,0.76,0.46,-4.81,4.60
0.46,-0.57,0.74,0.61,-4.58,5.36
0.47,-0.57,0.73,0.75,-5.04,6.52
0.46,-0.57,0.74,-0.47,-4.90,7.18
0.44,-0.57,0.73,-1.95,-4.40,6.75
0.44,-0.57,0.73,-2.40,-4.79,5.15
0.45,-0.57,0.75,-0.98,-4.72,4.24
0.46,-0.58,0.75,0.23,-2.03,3.60
0.46,-0.59,0.75,0.20,0.73,3.25
0.46,-0.58,0.73,-1.54,0.40,2.63
0.48,-0.57,0.76,-2.98,-1.65,2.02
0.47,-0.56,0.74,-4.17,-2.03,1.63
0.47,-0.54,0.76,-4.05,-0.78,0.50
0.45,-0.55,0.77,-2.79,0.58,-0.27
0.44,-0.55,0.75,-1.95,2.60,-0.41
0.44,-0.56,0.76,-0.49,3.91,-0.23
0.44,-0.57,0.75,0.47,4.35,0.95
0.43,-0.58,0.73,0.60,4.49,1.27
0.44,-0.58,0.73,-0.73,3.19,1.39
0.43,-0.58,0.74,-3.25,2.32,2.08
0.43,-0.58,0.74,-4.92,1.91,2.93
0.43,-0.58,0.75,-5.25,3.80,3.50
0.43,-0.57,0.76,-4.17,6.69,3.79
0.43,-0.57,0.77,-2.78,8.63,4.20
0.43,-0.57,0.76,-1.71,10.96,4.98
0.45,-0.57,0.77,0.52,11.34,4.60
0.45,-0.57,0.77,-0.55,11.50,6.79
0.44,-0.58,0.76,-1.60,10.69,7.04
0.44,-0.57,0.77,-2.09,9.21,5.95
0.44,-0.56,0.77,-2.12,9.16,5.82
0.44,-0.55,0.78,-0.84,9.73,4.50
0.44,-0.55,0.78,0.52,8.98,3.76
0.44,-0.57,0.77,0.72,8.92,3.62
0.43,-0.56,0.77,0.24,8.12,3.39
0.43,-0.56,0.76,0.00,6.55,3.57
0.43,-0.57,0.77,0.06,5.27,3.45
0.42,-0.56,0.77,0.24,5.39,2.12
0.41,-0.56,0.77,-0.20,5.04,1.82
0.40,-0.56,0.78,-0.46,5.34,1.66
0.40,-0.56,0.77,-0.66,5.04,1.85
0.41,-0.57,0.75,-0.52,5.22,2.18
0.41,-0.57,0.77,-0.32,4.17,2.29
0.41,-0.56,0.77,-0.82,3.08,2.67
0.41,-0.57,0.77,-1.92,2.12,2.79
0.40,-0.57,0.77,-3.16,1.34,2.69
0.41,-0.57,0.77,-4.12,0.99,2.17
0.42,-0.57,0.78,-4.87,0.60,1.40
0.42,-0.56,0.77,-4.69,-0.11,-0.26
0.42,-0.56,0.77,-4.44,-1.04,-1.22
0.42,-0.57,0.77,-4.43,-1.74,-1.88
0.42,-0.57,0.77,-4.03,-3.16,-2.67
0.42,-0.56,0.76,-4.23,-5.08,-3.48
0.41,-0.57,0.77,-4.15,-6.43,-4.96
0.43,-0.58,0.77,-3.40,-6.29,-4.53
0.42,-0.57,0.77,-2.70,-6.15,-4.49
0.42,-0.58,0.77,-1.73,-5.60,-4.26
0.42,-0.57,0.77,-1.57,-5.13,-3.56
0.43,-0.56,0.77,-1.31,-3.11,-2.82
0.44,-0.56,0.78,-0.70,-2.20,-2.43
0.43,-0.57,0.77,-0.35,-3.13,-1.79
0.41,-0.58,0.78,-1.01,-2.66,-1.16
0.42,-0.58,0.77,-2.44,-1.86,-1.07
0.43,-0.57,0.77,-3.10,-2.18,-1.63
0.43,-0.58,0.76,-3.19,-2.37,-0.67
0.42,-0.58,0.76,-2.96,-1.94,0.29
0.41,-0.57,0.76,-3.08,-1.94,0.96
0.42,-0.56,0.77,-3.74,-0.85,0.93
0.43,-0.56,0.77,-3.92,0.85,0.50
0.44,-0.56,0.77,-3.19,1.24,0.00
0.45,-0.56,0.76,-2.41,-0.78,0.26
0.45,-0.55,0.77,-1.44,-3.08,0.76
0.43,-0.57,0.78,-1.53,-3.15,1.53
0.42,-0.57,0.78,-1.22,-1.57,0.73
0.42,-0.56,0.77,-0.53,-1.69,-0.37
0.43,-0.56,0.78,-0.79,-0.96,0.14
0.42,-0.58,0.76,-0.76,-0.03,0.50
0.43,-0.58,0.75,-1.19,0.03,1.10
0.43,-0.57,0.75,-1.68,-1.02,1.77
0.42,-0.58,0.76,-1.68,-1.56,1.77
0.42,-0.58,0.76,-1.71,-0.82,1.69
0.41,-0.56,0.77,-2.06,0.92,0.92
0.43,-0.57,0.77,-2.23,1.21,0.29
0.43,-0.57,0.75,-2.35,1.16,-0.31
0.43,-0.56,0.76,-1.98,0.50,-0.38
0.43,-0.57,0.76,-1.98,0.34,-0.31
0.43,-0.56,0.76,-1.83,0.17,-0.46
0.43,-0.56,0.75,-1.44,-0.02,-0.87
0.43,-0.57,0.75,-1.48,-0.37,-0.31
0.42,-0.57,0.78,-1.34,-0.99,0.03
0.42,-0.57,0.77,-1.80,-0.79,-0.14
0.42,-0.56,0.76,-2.50,0.82,0.00
0.43,-0.57,0.76,-1.16,1.48,-0.06
0.45,-0.56,0.76,-0.55,0.29,-0.20
0.45,-0.57,0.76,-2.23,-0.63,0.66
0.42,-0.56,0.77,-2.40,-2.27,0.60
0.43,-0.57,0.76,-2.18,-3.56,0.14
0.43,-0.56,0.78,-1.34,-2.14,0.08
0.42,-0.56,0.78,-1.28,-0.49,0.44
0.43,-0.57,0.76,-1.53,-0.27,0.02
0.44,-0.57,0.76,-1.94,-1.19,0.41
0.44,-0.57,0.76,-1.97,-2.60,1.01
0.43,-0.57,0.76,-2.29,-2.60,0.66
0.42,-0.57,0.76,-2.55,-2.37,0.44
0.42,-0.57,0.75,-2.32,-2.90,0.69
0.42,-0.57,0.76,-2.32,-2.90,1.07
0.42,-0.57,0.75,-3.08,-2.12,1.18
0.42,-0.57,0.75,-2.67,-2.73,0.53
0.43,-0.57,0.74,-2.31,-3.47,0.14
0.43,-0.57,0.75,-1.60,-4.47,-0.41
0.43,-0.57,0.75,-1.60,-4.93,-1.24
0.43,-0.57,0.76,-1.77,-4.82,-2.46
0.43,-0.56,0.76,-2.55,-5.42,-2.84
0.43,-0.56,0.75,-2.92,-5.48,-3.30
0.44,-0.56,0.76,-2.23,-6.49,-3.28
0.43,-0.57,0.77,-1.91,-7.01,-2.00
0.44,-0.57,0.76,-1.79,-6.60,-1.40
0.44,-0.57,0.75,-0.82,-7.95,-2.24
0.44,-0.56,0.76,-1.56,-8.99,-1.28
0.45,-0.57,0.78,-1.77,-8.15,-2.02
0.45,-0.56,0.76,-2.72,-7.07,-3.19
0.45,-0.57,0.78,-2.46,-5.65,-4.29
0.46,-0.57,0.76,-2.06,-5.69,-4.26
0.47,-0.55,0.75,-1.44,-4.64,-4.43
0.45,-0.58,0.75,-0.84,-4.87,-4.96
0.45,-0.57,0.77,-2.03,-5.28,-3.45
0.45,-0.54,0.75,-3.53,-4.55,-4.34
0.45,-0.56,0.75,-2.70,-8.85,-7.57
0.43,-0.58,0.76,-1.62,-10.00,-5.51
0.45,-0.57,0.77,-0.99,-9.30,-5.42
0.46,-0.55,0.76,0.96,-9.76,-6.20
0.46,-0.56,0.76,1.45,-9.47,-4.37
0.46,-0.55,0.76,1.28,-7.97,-2.93
0.47,-0.56,0.74,2.31,-7.47,-4.05
0.47,-0.56,0.75,1.40,-7.27,-2.99
0.47,-0.57,0.75,0.84,-4.78,-2.58
0.48,-0.56,0.73,1.30,-5.50,-2.78
0.47,-0.55,0.72,1.16,-7.66,-1.85
0.46,-0.56,0.74,-1.34,-9.05,0.15
0.44,-0.56,0.77,-3.47,-8.38,-0.09
0.44,-0.56,0.76,-4.29,-4.02,-1.56
0.47,-0.56,0.75,-2.31,-0.87,-3.42
0.46,-0.56,0.75,-0.78,0.23,-3.42
0.47,-0.57,0.75,-0.73,0.00,-2.55
0.46,-0.57,0.74,-2.20,-0.60,-1.25
0.45,-0.56,0.73,-3.36,-1.62,-0.26
0.47,-0.56,0.73,-3.60,-1.01,-2.31
0.45,-0.55,0.75,-4.32,-3.94,-0.47
0.45,-0.56,0.74,-5.37,-0.70,-0.38
0.45,-0.56,0.74,-6.43,4.87,3.51
0.45,-0.55,0.73,-8.81,16.75,11.40
0.45,-0.54,0.72,-8.52,20.84,17.11
0.42,-0.60,0.73,-8.76,22.27,19.94
0.40,-0.64,0.74,-9.51,19.69,23.60
0.42,-0.61,0.75,-10.31,11.89,24.64
0.46,-0.58,0.74,-11.53,3.63,21.83
0.46,-0.55,0.77,-13.24,-2.37,16.53
0.46,-0.55,0.80,-13.97,-3.89,12.46
0.51,-0.53,0.82,-11.63,0.75,6.09
0.55,-0.53,0.83,-5.11,5.45,-0.05
0.55,-0.52,0.82,2.14,7.48,-5.39
0.51,-0.54,0.79,3.92,5.74,-9.60
0.47,-0.57,0.77,4.89,1.33,-14.18
0.44,-0.58,0.73,4.96,-6.15,-17.16
0.44,-0.60,0.74,5.18,-9.89,-19.01
0.47,-0.60,0.76,6.46,-6.32,-19.33
0.45,-0.59,0.74,7.19,-3.16,-16.38
0.41,-0.60,0.71,7.11,-4.17,-11.33
0.42,-0.60,0.72,5.27,-3.71,-6.73
0.42,-0.59,0.73,3.77,-2.50,-4.35
0.44,-0.57,0.73,3.77,-2.67,-4.26
0.45,-0.56,0.75,3.15,-3.16,-3.31
0.45,-0.55,0.74,1.25,-3.48,-1.44
0.45,-0.54,0.75,-0.47,-3.47,-1.05
0.49,-0.53,0.75,0.50,-0.29,-5.89
0.49,-0.55,0.74,2.02,-0.78,-8.09
0.47,-0.56,0.73,2.52,-4.64,-8.41
0.46,-0.56,0.74,1.42,-8.08,-7.95
0.48,-0.54,0.76,-0.98,-7.86,-7.83
0.46,-0.54,0.74,-0.79,-9.27,-8.99
0.44,-0.56,0.72,-0.40,-8.78,-7.73
0.45,-0.56,0.72,-1.56,-8.38,-7.47
0.44,-0.58,0.69,-4.06,-4.81,-5.66
0.43,-0.57,0.70,-8.96,-1.07,1.56
0.44,-0.56,0.76,-14.00,7.77,12.58
0.45,-0.55,0.77,-14.69,17.80,21.10
0.43,-0.56,0.76,-12.05,22.72,25.97
0.42,-0.61,0.75,-9.68,24.50,29.22
0.42,-0.61,0.76,-9.02,19.85,31.97
0.42,-0.58,0.74,-11.79,15.34,33.45
0.41,-0.58,0.75,-14.20,8.50,33.31
0.43,-0.58,0.74,-15.25,4.53,29.85
0.47,-0.55,0.79,-14.60,1.27,24.64
0.51,-0.56,0.83,-12.26,6.09,17.54
0.52,-0.52,0.84,-9.31,12.95,12.23
0.49,-0.53,0.82,-5.85,13.66,10.95
0.45,-0.56,0.80,-1.42,14.26,8.93
0.44,-0.57,0.77,1.34,10.92,6.08
0.46,-0.57,0.80,3.62,7.05,2.14
0.46,-0.56,0.82,5.27,6.14,-0.27
0.47,-0.56,0.81,8.81,4.87,-5.19
0.46,-0.55,0.75,13.48,2.14,-12.44
0.41,-0.60,0.68,16.34,-10.35,-14.99
0.38,-0.63,0.67,15.36,-22.98,-13.92
0.40,-0.67,0.68,13.91,-24.99,-12.26
0.42,-0.68,0.69,13.37,-20.08,-14.58
0.42,-0.67,0.69,11.15,-14.31,-17.28
0.43,-0.62,0.72,5.73,-9.98,-14.58
0.45,-0.55,0.77,-0.47,-8.27,-12.08
0.44,-0.50,0.80,-5.05,-8.78,-8.58
0.44,-0.50,0.80,-5.19,-5.77,-7.74
0.43,-0.52,0.78,-2.58,-4.75,-6.93
0.44,-0.54,0.77,0.69,-3.40,-5.71
0.42,-0.56,0.74,2.18,-3.80,-4.47
0.42,-0.57,0.74,2.58,-4.84,-2.96
0.42,-0.57,0.75,0.24,-5.69,-0.66
0.42,-0.57,0.73,-2.09,-8.32,1.42
0.43,-0.56,0.75,-3.11,-12.02,3.54
0.45,-0.57,0.75,-3.62,-11.42,4.61
0.48,-0.55,0.76,-2.05,-10.47,2.63
0.48,-0.54,0.76,-0.15,-10.21,1.28
0.48,-0.55,0.75,1.02,-10.40,0.98
0.48,-0.58,0.74,1.47,-10.52,-0.05
0.47,-0.58,0.76,0.75,-10.67,-0.99
0.48,-0.57,0.76,-0.20,-6.85,-2.21
0.50,-0.56,0.75,-0.06,-2.60,-5.37
0.49,-0.57,0.74,1.79,-2.31,-5.48
0.48,-0.58,0.74,2.03,-3.56,-3.98
0.47,-0.57,0.74,-0.43,-3.13,-3.39
0.47,-0.57,0.75,-1.11,-3.07,-4.75
0.47,-0.55,0.75,-0.64,-2.53,-5.83
0.48,-0.56,0.76,1.31,-1.83,-6.05
0.48,-0.55,0.75,2.26,0.44,-5.88
0.47,-0.55,0.76,2.18,-0.90,-4.95
0.47,-0.54,0.77,1.01,-1.21,-3.65
0.48,-0.54,0.75,0.61,0.24,-4.53
0.47,-0.55,0.74,1.18,0.18,-3.56
0.46,-0.56,0.74,0.00,0.58,-1.91
0.47,-0.55,0.74,-2.14,2.09,-2.34
0.46,-0.54,0.72,-3.82,1.01,-3.37
0.46,-0.55,0.72,-4.14,-2.21,-2.84
0.45,-0.57,0.76,-4.82,0.17,0.06
0.46,-0.55,0.74,-5.97,1.97,0.93
0.45,-0.54,0.72,-6.20,-0.63,-0.26
0.45,-0.54,0.72,-7.89,-0.05,3.27
0.46,-0.54,0.73,-9.36,1.74,8.11
0.45,-0.55,0.73,-10.11,3.89,10.93
0.43,-0.56,0.73,-11.16,3.91,15.31
0.45,-0.56,0.73,-10.64,0.81,19.27
0.46,-0.57,0.76,-8.05,-4.11,21.47
0.46,-0.56,0.77,-7.34,-2.35,18.64
0.48,-0.56,0.76,-7.10,-3.73,13.82
0.49,-0.57,0.76,-6.90,-5.97,11.71
0.49,-0.57,0.76,-6.64,-5.79,9.31
0.48,-0.58,0.76,-5.69,-6.37,7.08
0.48,-0.58,0.75,-5.54,-4.90,5.05
0.47,-0.58,0.76,-5.74,-4.12,3.62
