accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.62,-0.42,0.74,-1.62,-1.21,-0.82
0.62,-0.41,0.74,-1.53,-1.65,-0.41
0.62,-0.41,0.75,-1.40,-1.21,-0.40
0.62,-0.41,0.75,-1.89,-1.19,-0.43
0.62,-0.40,0.76,-1.85,-0.43,-0.76
0.62,-0.41,0.74,-1.21,0.29,-0.95
0.63,-0.41,0.74,-0.49,-0.78,-0.95
0.63,-0.40,0.73,0.26,-1.91,-0.56
0.62,-0.40,0.73,-0.32,-2.40,0.24
0.60,-0.40,0.74,-0.38,-1.91,0.23
0.60,-0.41,0.74,-0.38,-0.05,-0.32
0.61,-0.40,0.75,-0.52,1.18,-0.72
0.62,-0.42,0.76,-1.37,1.33,0.09
0.62,-0.42,0.73,-2.06,-0.56,0.06
0.62,-0.42,0.74,-2.34,-2.09,0.31
0.62,-0.42,0.74,-2.47,-1.36,1.07
0.62,-0.42,0.73,-2.31,0.18,1.21
0.62,-0.41,0.75,-2.73,0.78,0.79
0.61,-0.41,0.75,-3.30,0.64,0.58
0.62,-0.40,0.73,-2.66,-0.58,0.32
0.61,-0.40,0.74,-1.98,-1.16,0.37
0.62,-0.40,0.73,-2.35,-1.37,0.20
0.62,-0.41,0.74,-2.58,-1.69,0.05
0.62,-0.40,0.74,-2.26,-1.56,-0.31
0.62,-0.41,0.73,-2.14,-0.99,0.23
0.62,-0.40,0.75,-1.94,-0.87,-0.02
0.61,-0.41,0.73,-2.21,-1.34,-0.47
0.61,-0.41,0.74,-3.19,-0.87,-0.69
0.62,-0.41,0.74,-1.97,-0.43,-0.99
0.63,-0.41,0.74,-1.40,-0.84,-0.47
0.63,-0.42,0.73,-2.87,-1.04,0.32
0.62,-0.41,0.73,-2.05,-1.86,0.05
0.62,-0.39,0.74,-1.25,-1.24,-0.72
0.62,-0.39,0.75,-1.05,-0.15,-0.61
0.62,-0.40,0.74,-1.88,0.63,-0.60
0.62,-0.40,0.74,-2.29,-0.27,-0.75
0.62,-0.41,0.72,-1.88,-1.07,-0.63
0.62,-0.40,0.74,-1.91,-0.72,-0.29
0.61,-0.41,0.73,-2.40,-0.02,0.23
0.61,-0.41,0.73,-2.37,0.31,0.34
0.61,-0.42,0.75,-2.12,0.02,0.66
0.61,-0.41,0.74,-2.20,0.32,1.13
0.62,-0.41,0.75,-2.61,0.84,1.42
0.62,-0.40,0.74,-2.73,0.92,1.33
0.62,-0.40,0.74,-2.41,0.70,1.24
0.63,-0.40,0.74,-2.29,0.09,1.28
0.63,-0.40,0.74,-1.63,0.14,1.05
0.63,-0.41,0.74,-1.24,-0.53,0.72
0.62,-0.40,0.73,-0.92,-1.08,0.81
0.63,-0.42,0.75,-1.13,-1.34,0.84
0.62,-0.41,0.74,-1.59,-1.25,0.75
0.62,-0.41,0.73,-1.82,-1.76,0.34
0.61,-0.41,0.73,-1.51,-1.74,0.70
0.61,-0.41,0.73,-1.73,-1.28,1.13
0.62,-0.41,0.74,-1.74,-0.92,1.05
0.61,-0.41,0.73,-1.71,-1.16,1.25
0.62,-0.41,0.75,-1.39,-1.19,1.45
0.62,-0.41,0.74,-1.22,-1.11,1.60
0.62,-0.40,0.74,-1.02,-0.53,1.37
0.62,-0.41,0.74,-1.24,-0.38,1.15
0.62,-0.41,0.74,-1.65,-0.09,0.53
0.63,-0.40,0.73,-1.57,-0.61,0.17
0.62,-0.41,0.72,-1.28,-0.69,0.21
0.62,-0.41,0.74,-1.31,-0.64,0.18
0.62,-0.41,0.73,-1.65,-0.66,0.44
0.61,-0.42,0.73,-1.21,-0.26,0.72
0.62,-0.41,0.73,-2.49,0.26,0.66
0.62,-0.41,0.73,-2.52,0.41,0.75
0.62,-0.41,0.74,-1.86,-0.06,0.95
0.62,-0.41,0.73,-1.66,-0.23,1.16
0.62,-0.40,0.74,-1.59,-0.31,1.45
0.62,-0.41,0.74,-2.09,-0.02,1.53
0.63,-0.41,0.73,-1.53,1.21,1.60
0.62,-0.41,0.75,-1.01,2.64,1.80
0.64,-0.41,0.72,-0.14,2.87,1.73
0.64,-0.41,0.73,0.05,1.82,1.74
0.64,-0.41,0.72,-0.44,0.20,1.97
0.62,-0.41,0.74,-0.82,0.92,2.52
0.60,-0.41,0.74,-1.47,3.34,2.24
0.61,-0.41,0.76,-1.40,4.58,1.34
0.61,-0.42,0.75,-1.88,5.42,1.88
0.62,-0.42,0.73,-2.43,4.63,2.52
0.62,-0.42,0.73,-2.84,3.31,2.84
0.61,-0.42,0.74,-2.79,3.77,4.35
0.61,-0.41,0.75,-3.10,6.11,5.77
0.61,-0.41,0.75,-2.92,7.21,5.45
0.60,-0.41,0.74,-3.27,6.85,5.60
0.61,-0.41,0.75,-2.64,6.46,5.68
0.61,-0.41,0.74,-2.11,6.05,5.21
0.61,-0.41,0.76,-2.78,6.46,5.04
0.62,-0.42,0.75,-3.11,6.92,4.82
0.62,-0.42,0.75,-2.70,7.53,4.09
0.63,-0.41,0.74,-2.11,7.34,3.66
0.62,-0.42,0.74,-2.31,6.92,3.40
0.61,-0.42,0.75,-2.18,5.71,2.84
0.60,-0.41,0.76,-2.58,6.03,2.79
0.60,-0.42,0.76,-3.11,6.40,2.70
0.60,-0.42,0.75,-1.73,6.56,3.22
0.61,-0.41,0.74,-2.17,5.28,3.74
0.61,-0.41,0.75,-3.01,5.21,4.20
0.59,-0.42,0.75,-1.91,4.93,4.69
0.59,-0.41,0.76,-1.28,4.73,4.41
0.59,-0.40,0.75,-1.48,4.69,3.57
0.59,-0.41,0.76,-2.35,4.34,3.40
0.60,-0.41,0.75,-2.61,3.62,3.02
0.59,-0.43,0.75,-1.56,2.64,2.64
0.60,-0.42,0.75,-1.39,2.61,2.31
0.59,-0.42,0.75,-2.31,1.62,1.44
0.59,-0.43,0.75,-2.75,-0.46,0.64
0.59,-0.43,0.76,-2.56,-1.71,0.11
0.59,-0.42,0.75,-2.02,-2.37,-0.24
0.59,-0.42,0.76,-2.34,-2.55,0.03
0.59,-0.42,0.75,-2.55,-3.04,-0.09
0.60,-0.42,0.76,-2.75,-3.92,-0.43
0.60,-0.41,0.75,-2.34,-4.24,-0.43
0.60,-0.43,0.75,-2.20,-4.81,-0.78
0.60,-0.42,0.75,-2.27,-5.33,-0.61
0.60,-0.41,0.76,-2.85,-4.95,-0.70
0.60,-0.43,0.76,-3.18,-4.24,-0.32
0.60,-0.42,0.75,-3.19,-3.54,-0.67
0.59,-0.42,0.76,-3.21,-3.19,-1.25
0.60,-0.42,0.76,-3.40,-2.73,-1.44
0.60,-0.42,0.75,-3.04,-2.76,-1.74
0.60,-0.43,0.75,-3.30,-2.34,-1.56
0.60,-0.43,0.74,-3.16,-2.12,-1.01
0.60,-0.42,0.74,-2.61,-2.34,-1.47
0.61,-0.42,0.75,-2.37,-1.88,-1.66
0.60,-0.42,0.75,-2.27,-1.53,-1.04
0.59,-0.43,0.75,-2.15,-1.56,-0.84
0.60,-0.41,0.75,-2.27,-1.80,-1.05
0.60,-0.42,0.74,-2.23,-3.05,-1.15
0.61,-0.43,0.75,-1.80,-2.81,-0.60
0.61,-0.43,0.74,-2.20,-2.12,0.02
0.60,-0.43,0.75,-2.32,-1.25,-0.06
0.60,-0.42,0.75,-2.20,-1.19,0.05
0.61,-0.42,0.75,-2.17,-1.18,-0.20
0.61,-0.43,0.74,-1.74,-2.29,-0.26
0.61,-0.42,0.75,-1.94,-2.63,0.44
0.60,-0.42,0.75,-2.20,-2.92,0.89
0.60,-0.41,0.76,-2.09,-1.63,0.78
0.60,-0.42,0.75,-0.60,-0.34,0.82
0.62,-0.41,0.74,0.87,-0.03,0.63
0.64,-0.40,0.74,0.92,-1.15,0.63
0.62,-0.40,0.72,0.73,-3.83,0.46
