accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.59,-0.39,0.77,-0.70,2.09,2.56
0.56,-0.40,0.77,-2.09,1.50,2.63
0.58,-0.38,0.79,-1.88,-0.24,1.02
0.58,-0.39,0.79,-0.76,-0.24,0.20
0.58,-0.40,0.79,-1.05,2.84,-0.34
0.58,-0.40,0.77,-1.30,4.81,0.17
0.55,-0.41,0.79,-0.72,2.23,1.44
0.57,-0.40,0.78,-1.71,3.19,2.43
0.57,-0.40,0.77,-1.28,3.08,2.55
0.57,-0.40,0.79,-1.05,3.77,3.04
0.58,-0.39,0.79,-0.44,4.92,2.93
0.57,-0.39,0.79,-0.06,5.18,2.72
0.58,-0.40,0.78,0.15,4.66,2.92
0.58,-0.40,0.79,-0.02,4.47,3.16
0.58,-0.40,0.78,-0.03,4.03,3.08
0.58,-0.40,0.79,0.47,3.66,2.72
0.59,-0.40,0.79,0.12,3.10,2.09
0.58,-0.39,0.78,0.14,1.83,1.40
0.58,-0.39,0.79,0.17,0.99,0.89
0.58,-0.39,0.79,-0.17,0.29,-0.20
0.57,-0.39,0.79,-0.46,0.02,-0.89
0.57,-0.40,0.79,-0.32,0.69,-1.19
0.57,-0.39,0.78,-0.75,1.60,-1.31
0.57,-0.41,0.78,-0.78,1.94,-0.20
0.56,-0.40,0.78,-0.46,2.76,0.38
0.57,-0.39,0.79,0.23,3.97,0.87
0.58,-0.39,0.79,1.45,4.18,1.25
0.57,-0.39,0.79,1.01,4.40,1.39
0.57,-0.39,0.80,-0.06,4.17,1.13
0.57,-0.38,0.79,-0.32,4.12,1.01
0.57,-0.40,0.78,0.02,3.45,1.28
0.56,-0.39,0.80,-0.58,3.65,1.77
0.56,-0.39,0.79,-1.01,2.26,1.60
0.57,-0.40,0.79,-1.48,1.50,1.69
0.57,-0.40,0.79,-2.17,1.11,2.15
0.56,-0.40,0.79,-2.17,0.08,2.06
0.57,-0.39,0.79,-2.34,0.38,2.24
0.57,-0.40,0.80,-2.31,0.50,1.50
0.57,-0.40,0.79,-2.17,0.21,1.04
0.57,-0.40,0.81,-2.41,-0.34,0.66
0.57,-0.40,0.78,-2.20,-0.89,0.37
0.57,-0.40,0.80,-1.98,-1.45,0.12
0.57,-0.39,0.80,-2.14,-1.98,0.06
0.58,-0.40,0.79,-2.38,-1.86,0.11
0.57,-0.40,0.80,-1.68,-1.51,-0.18
0.56,-0.40,0.80,-2.24,-0.84,-0.15
0.56,-0.40,0.80,-2.35,0.06,0.31
0.56,-0.39,0.80,-2.05,0.08,0.11
0.57,-0.40,0.80,-2.23,0.09,0.24
0.57,-0.40,0.79,-2.41,0.37,0.92
0.57,-0.40,0.80,-2.61,0.58,0.69
0.56,-0.40,0.80,-2.60,0.96,1.40
0.56,-0.39,0.79,-2.61,1.21,1.85
0.57,-0.39,0.80,-2.38,1.39,2.05
0.57,-0.39,0.79,-2.49,1.33,1.92
0.57,-0.39,0.81,-2.38,1.18,2.06
0.56,-0.40,0.79,-2.55,0.75,1.82
0.57,-0.40,0.79,-2.58,0.76,1.94
0.57,-0.39,0.80,-2.23,0.27,1.86
0.57,-0.40,0.79,-2.15,-0.31,1.85
0.57,-0.40,0.79,-2.69,-1.28,1.19
0.57,-0.39,0.80,-2.75,-2.00,0.84
0.57,-0.40,0.80,-2.61,-1.95,0.67
0.56,-0.40,0.79,-2.52,-1.59,0.03
0.57,-0.40,0.79,-2.18,-1.37,-0.58
0.57,-0.40,0.79,-1.94,-0.73,-0.66
0.57,-0.40,0.79,-2.06,-0.95,-0.64
0.56,-0.40,0.79,-2.35,-1.50,-0.46
0.57,-0.40,0.78,-2.58,-1.33,-0.38
0.57,-0.39,0.80,-2.27,-0.99,-0.35
0.57,-0.39,0.80,-2.08,-0.40,-0.40
0.56,-0.39,0.79,-1.92,-0.06,-0.49
0.56,-0.40,0.80,-2.21,-0.15,-0.24
0.56,-0.40,0.80,-2.60,-0.55,0.00
0.57,-0.40,0.80,-2.20,-0.18,0.56
