accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0.67,-0.69,0.29,-2.00,-2.60,-1.18
0.65,-0.69,0.32,-1.56,-0.21,-0.34
0.65,-0.69,0.32,0.02,0.49,-0.20
0.68,-0.71,0.31,0.53,1.97,0.72
0.67,-0.71,0.28,-0.15,1.85,1.34
0.66,-0.70,0.29,-0.61,-0.32,1.04
0.65,-0.70,0.29,-1.42,-1.31,0.82
0.66,-0.70,0.30,-1.80,0.17,0.98
0.66,-0.71,0.31,-1.80,1.36,1.44
0.66,-0.70,0.30,-1.82,2.15,2.15
0.66,-0.70,0.29,-1.66,1.76,2.56
0.67,-0.69,0.29,-1.71,0.82,1.86
0.67,-0.69,0.29,-2.00,0.73,1.50
0.67,-0.70,0.30,-2.00,0.63,1.82
0.67,-0.70,0.31,-1.73,1.45,2.00
0.67,-0.69,0.30,-1.39,0.64,1.74
0.67,-0.69,0.30,-0.87,-0.06,1.15
0.67,-0.69,0.30,-0.72,0.12,0.82
0.67,-0.70,0.31,-0.40,0.29,1.19
0.65,-0.70,0.32,-0.35,1.11,1.82
0.67,-0.70,0.30,1.04,0.99,2.02
0.68,-0.71,0.28,-0.75,0.06,1.71
0.67,-0.71,0.28,-1.76,-0.63,1.36
0.66,-0.69,0.29,-2.67,-1.51,0.31
0.66,-0.70,0.30,-1.56,-0.31,-0.03
0.67,-0.70,0.31,-0.43,0.60,-0.35
0.66,-0.70,0.31,-0.87,1.40,-0.20
0.66,-0.70,0.29,-2.09,0.75,0.60
0.66,-0.69,0.29,-2.76,-0.99,-0.08
0.66,-0.70,0.29,-2.70,-1.02,-0.82
0.65,-0.70,0.30,-2.27,0.00,-0.67
0.65,-0.70,0.30,-2.21,0.40,-0.05
0.65,-0.70,0.30,-2.75,-0.21,0.43
0.66,-0.70,0.29,-3.28,-0.67,0.34
0.66,-0.70,0.30,-3.27,-0.64,-0.26
0.67,-0.70,0.30,-3.21,-0.60,-0.69
0.67,-0.70,0.29,-3.05,-0.84,-1.18
0.66,-0.70,0.30,-2.85,-2.89,-1.42
0.68,-0.70,0.31,-3.36,-1.33,-0.76
0.67,-0.70,0.30,-2.90,-0.37,-0.31
0.67,-0.70,0.30,-2.06,-0.56,-0.21
0.67,-0.69,0.30,-1.25,-0.17,0.06
0.66,-0.69,0.30,-1.21,0.72,0.84
0.66,-0.70,0.31,-1.08,0.89,1.27
0.66,-0.71,0.29,-0.98,0.27,1.05
0.67,-0.71,0.29,-1.76,0.50,1.74
0.67,-0.70,0.29,-2.18,0.26,1.30
0.66,-0.69,0.29,-1.57,-0.81,0.66
0.65,-0.70,0.28,-1.28,-1.07,0.60
0.66,-0.70,0.30,-1.42,-0.82,1.07
0.66,-0.71,0.30,-1.79,-1.02,0.85
0.67,-0.69,0.29,-2.05,-0.32,0.49
0.66,-0.69,0.29,-1.63,-0.56,-0.20
0.67,-0.70,0.30,-1.44,-0.79,-0.23
0.66,-0.70,0.30,-1.76,-0.32,-0.03
0.66,-0.71,0.30,-1.65,-0.56,0.17
0.66,-0.70,0.30,-1.98,-0.58,0.24
0.67,-0.69,0.29,-1.76,-0.93,0.05
0.66,-0.70,0.29,-1.62,-0.99,0.17
0.67,-0.70,0.30,-1.97,-0.98,0.34
0.67,-0.70,0.30,-2.20,-1.19,0.15
0.67,-0.70,0.30,-1.76,-0.60,0.27
0.67,-0.70,0.30,-1.95,-0.92,0.76
0.68,-0.69,0.28,-2.05,-1.62,0.27
0.69,-0.68,0.26,-2.73,-2.67,-1.07
0.67,-0.69,0.32,-3.11,-3.40,-2.18
0.64,-0.69,0.32,-2.18,-1.69,-2.44
0.66,-0.70,0.32,-0.55,-0.95,-2.08
0.67,-0.71,0.31,0.14,-0.29,-0.87
0.67,-0.70,0.30,-1.36,0.44,-0.24
0.66,-0.70,0.28,-2.00,-1.65,-0.34
0.65,-0.70,0.29,-2.43,-2.55,-0.78
0.66,-0.70,0.30,-3.01,-1.74,-0.79
0.65,-0.70,0.30,-3.18,-0.64,-0.38
0.66,-0.70,0.30,-2.95,-0.08,0.34
0.66,-0.70,0.30,-2.47,0.40,0.78
0.67,-0.69,0.29,-2.89,0.21,0.50
0.66,-0.68,0.29,-3.30,-1.28,-0.44
0.67,-0.70,0.30,-3.68,-1.33,0.15
0.67,-0.69,0.29,-3.69,-0.56,0.40
0.67,-0.70,0.28,-3.39,-0.38,0.26
0.67,-0.69,0.30,-2.12,-0.50,0.38
0.67,-0.70,0.30,-1.62,-0.03,0.52
0.67,-0.70,0.30,-1.60,-0.24,0.69
0.67,-0.70,0.31,-1.24,-0.79,0.56
0.67,-0.70,0.29,-0.96,0.15,0.72
0.68,-0.70,0.28,0.18,-1.36,0.46
0.69,-0.70,0.27,-2.31,-1.16,0.81
0.68,-0.70,0.28,-3.04,-1.69,0.66
0.66,-0.69,0.29,-3.63,-1.27,0.02
0.66,-0.69,0.31,-1.66,-0.56,-0.60
0.68,-0.69,0.31,-1.36,1.31,-0.18
0.67,-0.69,0.30,-1.65,0.98,0.64
0.66,-0.70,0.29,-2.37,0.41,0.92
0.67,-0.70,0.29,-2.26,-0.32,0.96
0.66,-0.70,0.28,-2.53,0.46,1.16
0.65,-0.70,0.29,-2.31,1.50,1.86
0.66,-0.70,0.29,-1.95,1.77,2.61
0.66,-0.69,0.29,-1.95,1.18,2.75
0.67,-0.69,0.29,-1.86,1.01,2.69
0.67,-0.70,0.29,-1.77,0.64,2.35
0.66,-0.70,0.31,-1.59,0.35,2.72
